round,home_team,home_score,away_score,away_team,notes
15,Augsburg,0,4,Bayern,
15,Hertha,1,0,Dortmund,
15,Freiburg,0,0,Hamburg,
15,Schalke,1,2,Köln,
15,Bremen,3,3,Hannover,
15,Mainz,1,1,Stuttgart,[Dec 14]
15,Leverkusen,1,1,Mönchengladbach,
15,Wolfsburg,1,1,Paderborn,
16,Köln,0,0,Mainz,
16,Bayern,2,0,Freiburg,
16,Hamburg,0,1,Stuttgart,
16,Hannover,2,0,Augsburg,[Dec 17]
16,Dortmund,2,2,Wolfsburg,
16,Mönchengladbach,4,1,Bremen,
16,Frankfurt,4,4,Hertha,
16,Hoffenheim,0,1,Leverkusen,
16,Paderborn,1,2,Schalke,
17,Mainz,1,2,Bayern,[Dec 20]
17,Leverkusen,1,1,Frankfurt,
17,Augsburg,2,1,Mönchengladbach,
17,Schalke,0,0,Hamburg,
17,Stuttgart,0,0,Paderborn,
17,Bremen,2,1,Dortmund,
17,Wolfsburg,2,1,Köln,[Dec 21]
17,Hertha,0,5,Hoffenheim,
17,Freiburg,2,2,Hannover,
