round,home_team,home_score,away_score,away_team,notes
10,Duisburg,0,0,1. FC Köln,
10,Frankfurt,3,0,Nürnberg,"(Bechtold 65, 89 p, Huberts 84)"
10,Hertha,1,0,Offenbach,(Krafczyk 14)
10,Schalke,1,1,M'gladbach,(Hasil 78 - Wimmer 24)
10,Hamburger,1,4,Hannover,"(H.Schulz 77 - Bandura 4, Kurbjuhn 7 o, Skoblar68, Stiller 70)"
10,TSV 1860,1,0,K'lautern,(Gerstner 62) [45 Windhausen (K'lautern) m/pen]
10,Aachen,2,4,Bayern,"(Kapellmann 23, Sell 58 - Ohlhauser 4, 33, 54,G.Müller 88)"
11,1. FC Köln,2,0,Frankfurt,"(Hornig 24, Overath 77)"
11,Dortmund,1,0,Stuttgart,(Emmerich 72)
11,Werder,1,0,Bayern,(Steinmann 81)
11,TSV 1860,0,0,Aachen,
11,K'lautern,0,1,Hamburger,(U.Seeler 88)
11,Hannover,1,0,Schalke,(Skoblar 26)
11,M'gladbach,0,1,Hertha,(Brungs 9)
11,Offenbach,4,2,Frankfurt,"(Weida 30, Nuber 52, Kondert 55, Siber 72 -Lotz 34, 90)"
11,Nürnberg,1,1,Duisburg,(Küppers 7 - Pavlic 71)
12,Bayern,4,1,Dortmund,"(G.Müller 23, 39, Brenninger 67, Olk 74 -Emmerich 80)"
12,Stuttgart,6,1,1. FC Köln,"(Larsson 14, Menne 31, Handschuh 41, Haug 57,Arnold 88, Gress 89 - Löhr 68)"
12,B'schweig,0,2,Nürnberg,"(Strehl 33, Küppers 77)"
12,Duisburg,2,1,Offenbach,"(Gecks 21, Budde 80 - Nuber 79)"
12,Frankfurt,1,1,M'gladbach,(Huberts 59 - Laumen 43)
12,Hertha,2,1,Hannover,"(Brungs 3, Steffenhagen 54 - Zobel 84)"
12,Schalke,1,0,K'lautern,(Rausch 61)
12,Hamburger,2,0,TSV 1860,"(U.Seeler 58, 61)(sent off: G.Dörfel (Hamburger, 78))"
12,Aachen,2,1,Werder,"(Klostermann 12, Claessen 46 - Björnmose 21)"
13,1. FC Köln,1,1,Bayern,(Löhr 40 - Ohlhauser 47)
13,Dortmund,3,2,Werder,"(Erler 5, Emmerich 22, Sturm 57 - Danielsen 25,Rupp 31)"
13,Hamburger,3,0,Alemannia,"(Hönig 28, 57, Kurbjuhn 89)"
13,TSV 1860,3,1,Schalke,"(Rebele 18, Fischer 42, Patzke 82 p -Lütkebohmert 58)"
13,K'lautern,1,0,Hertha,(Friedrich 13)
13,Hannover,1,2,Frankfurt,"(Skoblar 1 - Kalb 18, Hölzenbein 84)"
13,M'gladbach,1,0,Duisburg,(Netzer 3)
13,Offenbach,0,1,B'schweig,(Weiß 86)
13,Nürnberg,1,1,Stuttgart,(L.Müller 30 - Haug 48)
14,Werder,3,1,1. FC Köln,"(Rupp 37, A.Schütz 75 p, Hornig 84 - Görts 68)"
14,Stuttgart,1,0,Offenbach,"(Gress 87)(sent off: Rodekurth (Offenbach, 90), Siber(Offenbach, 65))"
14,B'schweig,0,0,M'gladbach,
14,Duisburg,0,0,Hannover,
14,Frankfurt,2,2,K'lautern,"(Bechtold 35 p, 49 - Windhausen 31, Geisert 60)"
14,Hertha,1,2,TSV 1860,"(Ipto 72 - Fischer 38, J.Schütz 53)"
14,Schalke,2,3,Hamburger,"(Wittkamp 45, Senger 56 - U.Seeler 19, Kurbjuhn 30,Fock 82)"
14,Aachen,0,1,Dortmund,(Held 56)[Nov 12]
14,Bayern,3,0,Nürnberg,"(G.Müller 45, 60, 82 p)"
15,Dortmund,1,1,1. FC Köln,(Neuberger 69 - Thielen 87)
15,Hamburger,0,0,Hertha,
15,TSV 1860,1,0,Frankfurt,(Kohlars 71)
15,K'lautern,3,0,Duisburg,"(Kentschke 43, Hasebrink 55 p, Windhausen 57)"
15,Hannover,1,1,B'schweig,(Skoblar 29 - Kaack 31)
15,M'gladbach,4,4,Stuttgart,"(Laumen 3, Köppel 41, Netzer 78, Vogts 80 -Entenmann 29, 48, 50, Arnold 76)"
15,Offenbach,0,0,Bayern,
15,Nürnberg,1,1,Werder,(L.Müller 10 - Görts 49)
15,Aachen,4,1,Schalke,"(Hermandung 30, 57, 61, Klostermann 36 - Becher 87)"
16,Werder,2,0,Offenbach,"(Rupp 13, Danielsen 83)[Nov 30]"
16,1. FC Köln,1,2,Aachen,"(Biskup 90 - Pawellek 13, Hoffmann 85 p)"
16,Dortmund,3,1,Nürnberg,"(Held 30, 86, Emmerich 38 - Küppers 52)"
16,Bayern,0,0,M'gladbach,
16,Stuttgart,1,0,Hannover,(Weidmann 69)
16,B'schweig,3,0,K'lautern,"(Polywka 37 p, Weiß 44, Gerwien 57) [9 Polywka(B'schweig) m/pen]"
16,Duisburg,3,4,TSV 1860,"(Budde 16, 87, Bella 84 - J.Schütz 39, 44, Rebele47, Fischer 57) [73 Pavlic (Duisburg) m/pen]"
16,Frankfurt,2,2,Hamburger,"(Lutz 18, Bechtold 83 - U.Seeler 67, Krämer 73)"
16,Hertha,1,0,Schalke,(Krafczyk 12)
17,M'gladbach,1,1,Werder,"(Milder 61 - Rupp 49)(sent off: Höttges (Werder, 88))[Dec 7]"
17,Schalke,2,0,Frankfurt,"(Wittkamp 3, Pohlschmidt 54)"
17,Hamburger,1,2,Duisburg,"(Krämer 56 - Gecks 64, Budde 82)"
17,TSV 1860,0,1,B'schweig,(Maas 36)
17,K'lautern,1,3,Stuttgart,"(Windhausen 31 - Handschuh 57, Weidmann 65,Larsson 84)"
17,Hannover,1,0,Bayern,"(Siemensmeyer 50)(sent off: G.Müller (Bayern, 54))"
17,Offenbach,4,3,Dortmund,"(Weida 47, 54, Koulmann 58 p, 73 p - Lehmann 9,Neuberger 15, Wosab 84)"
17,Nürnberg,0,1,1. FC Köln,(Overath 77)
17,Aachen,0,0,Hertha,
18,Schalke,1,0,Duisburg,(Erlhoff 15)
18,Hamburger,0,0,B'schweig,
18,TSV 1860,3,1,Stuttgart,"(Fischer 63, Reich 65, Heiß 68 - Menne 80)"
18,K'lautern,3,1,Bayern,"(Hasebrink 19, 82 p, Kentschke 38 - Ohlhauser 59)"
18,Hannover,1,0,Werder,(Breuer 18) [51 Siemensmeyer (Hannover) m/pen]
18,M'gladbach,1,0,Dortmund,(Bleidick 70)
18,Offenbach,3,1,1. FC Köln,"(Schmitt 19, 88, Becker 8 - Hermes 49)"
18,Aachen,4,2,Nürnberg,"(Claessen 47, C.Walter 65, Kapellmann 69,Hermandung 75 - L.Müller 12, Nüssing 83)"
19,1. FC Köln,1,4,M'gladbach,"(Rühl 72 - Netzer 30, 63 p, 67, Laumen 8)"
19,Dortmund,1,1,Hannover,(Emmerich 79 - Skoblar 27)
19,Werder,2,1,K'lautern,"(Görts 46, Lorenz 58 - Geisert 51)"
19,Bayern,0,2,TSV 1860,"(Reich 63, Fischer 77)"
19,Stuttgart,3,0,Hamburger,"(Weidmann 77, 84, Gress 90)"
19,B'schweig,3,0,Schalke,"(Weiß 28, 33, Bäse 60)(sent off: Höbusch (Schalke, 35))"
19,Duisburg,2,1,Hertha,"(Budde 1, Gecks 34 - Ipta 15) [40 Krafczyk(Hertha) m/pen]"
19,Frankfurt,0,1,Aachen,(Claessen 20)
19,Nürnberg,2,2,Offenbach,"(Zaczyk 21, Cebinac 43 - Siber 4, Schmitt 26)"
20,Frankfurt,2,1,Duisburg,"(Abbe 32, Schämer 47 - Gecks 89)"
20,Schalke,1,1,Stuttgart,(Rausch 87 - Larsson 76)
20,Hamburger,2,2,Bayern,"(G.Dörfel 4, U.Seeler 75 - Brenninger 26, 69)"
20,TSV 1860,4,3,Werder,"(Fischer 7, 53, Schmidt 6, Kohlars 72 - Rupp 57, 87,Ferner 10)"
20,K'lautern,1,2,Dortmund,"(Kentschke 25 - Paul 42, Weist 51) [43 Paul(Dortmund) m/pen]"
20,Hannover,3,0,1. FC Köln,"(Skoblar 3, Zobel 15, Anders 80)"
20,M'gladbach,1,1,Nürnberg,(Netzer 46 p - Volkert 13)
20,Aachen,1,2,Offenbach,"(Pawellek 37 - Siber 27, Schmitt 32)"
21,Dortmund,2,0,TSV 1860,"(Weist 15, Paul 43 p)(sent off: Fischer (TSV, 87))[Feb 1]"
21,1. FC Köln,2,1,K'lautern,"(Löhr 76, Jendrossek 87 - Hasebrink 49)"
21,Werder,1,1,Hamburger,(Görts 14 - H.Schulz 69)
21,Bayern,0,0,Schalke,[39 Pohlschmidt (Schalke) m/pen]
21,Stuttgart,4,2,Hertha,"(Weidmann 2, 78, Sieloff 47, Larsson 88 - Krafczyk 17, Ipta 38)"
21,B'schweig,1,0,Frankfurt,(Weiß 10)
21,Duisburg,1,1,Aachen,(Gecks 82 - Hermandung 54)
21,Offenbach,1,0,M'gladbach,(Schmitt 84)
21,Nürnberg,1,2,Hannover,"(L.Müller 38 p - Heynckes 44, Kettler 81)"
22,Duisburg,1,1,B'schweig,(Huttary 17 - W.Schmidt 21)
22,Frankfurt,3,0,Stuttgart,"(Grabowski 75, 76, Nickel 27)"
22,Hertha,1,2,Bayern,"(Brungs 5 - G.Müller 41, 79)"
22,Schalke,2,1,Werder,"(Wittkamp 48, Libuda 76 - Höttges 73 p)"
22,Hamburger,2,0,Dortmund,"(H.Schulz 5, U.Seeler 19)"
22,TSV 1860,2,1,1. FC Köln,"(Reich 50, 79 - Bründl 14)"
22,K'lautern,1,1,Nürnberg,(Hasebrink 17 - H.Müller 50)
22,Hannover,2,2,Offenbach,"(Heynckes 40, Skoblar 69 - Weida 28, Koulmann 76)"
22,Aachen,2,1,M'gladbach,"(Ionescu 20, Klostermann 44 - Schäfer 34)"
23,Bayern,2,0,Frankfurt,"(Brenninger 30, Roth 42)"
23,Stuttgart,3,2,Duisburg,"(Sieloff 68 p, Nenne 83, Haaga 83 - Lehmann 54 p,Budde 90)"
23,Nürnberg,3,0,TSV 1860,"(Küppers 13, 57, Kroth 86 o)"
24,TSV 1860,2,0,Offenbach,"(Heiß 43, H.Schmidt 62)[Mar 1]"
24,B'schweig,1,2,Stuttgart,"(Weiß 68 - Haug 31, Polywka 51 o)"
24,Duisburg,0,0,Bayern,[76 Pavlic (Duisburg) m/pen]
24,Frankfurt,2,1,Werder,"(Kalb 4, Bellut 61 - Rupp 14)"
24,Schalke,3,1,1. FC Köln,"(Libuda 9, 73, Wittkamp 25 - Rühl 14)"
24,K'lautern,2,0,M'gladbach,"(Hasebrink 32, Windhausen 51)"
24,Aachen,2,0,Hannover,"(Klostermann 60, 87)(sent off: Anders (Hannover, 80))"
25,Dortmund,0,1,Frankfurt,(Grabowski 27)[Mar 8]
25,1. FC Köln,1,0,Hertha,(Biskup 72)
25,Werder,2,1,Duisburg,"(B.Schmidt 61, Görts 72 - Riedl 38)"
25,Bayern,2,1,B'schweig,"(Brenninger 24, Ohlhauser 72 - B.Dörfel 30)"
25,Stuttgart,3,1,Aachen,"(Haug 74, 78, Gress 72 - Kapellmann 70)"
25,M'gladbach,3,0,TSV 1860,"(Laumen 23, Vogts 50, Netzer 65 p)"
25,Offenbach,1,1,Hamburger,(Schmitt 17 - U.Seeler 12)
25,Nürnberg,1,1,Schalke,(L.Müller 26 - Becher 31)[Mar 11]
25,Hertha,2,0,Frankfurt,"(Bredenfeld 56, Hölzenbein 76 o)"
25,Dortmund,0,1,Schalke,(Neuser 29) [65 Paul (Dortmund) m/pen][Mar 12]
25,M'gladbach,3,2,Hannover,"(Vogts 13, 47, Wimmer 19 - Stiller 44,Hellingrath 67)"
25,Offenbach,4,1,K'lautern,"(Schmitt 40, 63, Becker 15, 88 - Friedrich 87)[57 Hasebrink (K'lautern) m/pen]"
26,Duisburg,2,0,Dortmund,"(Budde 4 p, 54)[Mar 15]"
26,Stuttgart,3,0,Bayern,"(Nenne 8, Larsson 43, Haug 78)"
26,Frankfurt,1,2,1. FC Köln,"(Hölzenbein 81 - Rühl 7, 27)"
26,Hertha,2,0,Nürnberg,"(Brungs 57, Bredenfeld 65)"
26,Schalke,3,0,Offenbach,"(Neuser 57, 61, van Haaren 52)"
26,TSV 1860,2,1,Hannover,"(Kohlars 45, Kroth 69 - Skoblar 18)"
26,Aachen,1,0,K'lautern,(Sell 53)
27,Offenbach,1,0,Hertha,"(Weida 41)(sent off: Ipta (Hertha, 82))[Mar 22]"
27,1. FC Köln,1,1,Duisburg,(Rühl 61 - Heidemann 42)
27,Dortmund,2,1,B'schweig,"(Kurrat 11 p, Emmerich 76 - Grzyb 83)"
27,Werder,1,0,Stuttgart,(Björnmose 43)
27,Bayern,1,1,Aachen,(Brenninger 64 - Klostermann 20)
27,K'lautern,3,1,TSV 1860,"(Hasebrink 8, Friedrich 40, Windhausen 48 - Rebele 18)"
27,Hannover,2,2,Hamburger,"(Skoblar 28, Heynckes 41 - U.Seeler 4, Hönig 60)"
27,M'gladbach,3,0,Schalke,"(H.Kremers 33, Milder 58, Laumen 70)"
27,Nürnberg,1,0,Frankfurt,(Wirth 1)
28,Bayern,6,0,Werder,"(G.Müller 54, 66, Starek 4, H.Schmidt 33, Ohlhauser48, Beckenbauer 85)"
28,Stuttgart,2,2,Dortmund,"(Arnold 17, Entenmann 73 - Emmerich 51, Entenmann 53 o)"
28,Duisburg,1,0,Nürnberg,"(Heidemann 85)(sent off: Leupold (Nürnberg, 85))"
28,Frankfurt,3,2,Offenbach,"(Hölzenbein 34, Nickel 53, Grabowski 67 - Huberts 36 o, Schmitt 80) [78 Grabowski (Frankfurt)m/pen]"
28,Hertha,2,1,M'gladbach,"(Steffenhagen 18, Bredenfeld 61 - Vogts 60)"
28,Schalke,1,1,Hannover,(Lütkebohmert 42 - Heynckes 36)
28,Hamburger,3,1,K'lautern,"(U.Seeler 18, 75, Fock 77 - Ketschke 33)"
28,Aachen,4,0,TSV 1860,"(Ionescu 20, 85, Hermandung 25, Gronen 68)[Apr 3]"
28,Hertha,0,0,B'schweig[Apr 8],
28,Werder,2,0,Hertha,"(B.Schmidt 89, A.Schütz 90)"
28,B'schweig,2,0,Aachen,"(Berg 71, Saborowski 77) [86 Ulsaß (B'schweig) m/pen]"
28,1. FC Köln,5,2,Stuttgart,"(Löhr 17, 20, Rühl 3, Jendrossek 47, Overath 75 -Gress 31, Handschuh 48)[Apr 9]"
28,Hamburger,4,2,Nürnberg,"(U.Seeler 74, 84, Hönig 65, Schöll 68 - Strehl 55, 90)"
28,Hannover,0,2,K'lautern,"(Hasebrink 18, Kentschke 34)[Apr 12]"
28,Hertha,1,0,K'lautern,(Bredenfeld 29)
29,Dortmund,0,1,Bayern,(H.Schmidt 89)
29,Werder,1,2,Aachen,"(Görts 25 - Claessen 70, Pawellek 74)"
29,TSV 1860,3,3,Hamburger,"(Heiß 8, 65, Reich 62 - U.Seeler 22, Dringelstein 72,G.Dörfel 77)"
29,K'lautern,1,1,Schalke,(Rumor 11 - Wittkamp 52)
29,Hannover,1,1,Hertha,(Skoblar 33 - Brungs 29)
29,M'gladbach,2,3,Frankfurt,"(Laumen 10, 52 - Nickel 19, Huberts 36, Lindner 79)"
29,Offenbach,0,0,Duisburg,"(sent off: Heidkamp (Offenbach, 87))"
29,Nürnberg,2,0,B'schweig,"(Nüssing 34, 71)[Apr 22]"
29,B'schweig,0,3,Werder,"(Görts 73, Rupp 77, Lorenz 80)"
30,Werder,2,1,Dortmund,"(Höttges 37, Rupp 49 - Wosab 38) [37 Höttges(Werder) m/pen]"
30,Bayern,1,0,1. FC Köln,(G.Müller 64)
30,Stuttgart,2,3,Nürnberg,"(Handschuh 24, 87 - Volkert 26, 38, Nüssing 25)"
30,B'schweig,2,2,Offenbach,"(Berg 33, Polywka 78 - Kondert 37, 62)"
30,Duisburg,1,1,M'gladbach,(Rettkowski 39 - Ackermann 18)
30,Frankfurt,0,0,Hannover,
30,Schalke,2,0,TSV 1860,"(Wittkamp 3, 88)"
30,Aachen,2,0,Hamburger,"(Hermandung 66, Hoffmann 88 p)[Apr 30]"
30,1. FC Köln,4,1,Hamburger,"(Biskup 17, 43, Hornig 23, Rühl 75 - U.Seeler 57)[May 3]"
30,Hertha,0,0,Dortmund,
30,Hamburger,2,0,M'gladbach,"(G.Dörfel 38, Pötzschke 90)"
30,B'schweig,2,1,1. FC Köln,"(Ulsaß 21, Maas 22 - Löhr 37)"
31,Dortmund,3,1,Aachen,"(Held 70, 84, Emmerich 23 - Hermandung 78)[May 17]"
31,1. FC Köln,3,3,Werder,"(Biskup 3, Overath 4, Rühl 40 p - Görts 27,Danielsen 36, Höttges 65 p)"
31,Hamburger,1,3,Schalke,"(G.Dörfel 37 - Erlhoff 52, 70, Hasil 17)"
31,TSV 1860,0,1,Hertha,(Steffenhagen 80) [80 Steffenhagen (Hertha) m/pen]
31,K'lautern,2,2,Frankfurt,"(Friedrich 77, 85 - Grabowski 41, 73)"
31,Hannover,1,1,Duisburg,(Skoblar 34 - Gecks 69)
31,M'gladbach,1,1,B'schweig,(Schäfer 50 - B.Dörfel 34)
31,Offenbach,2,1,Stuttgart,"(Weilbächer 35, 67 - Larsson 17)"
31,Nürnberg,2,0,Bayern,"(Volkert 22, 28)"
32,Werder,3,3,Nürnberg,"(Rupp 6, Höttges 14, L.Müller 51 - Küppers 13, 65,Strehl 63 p)(sent off: Volkert (Nürnberg, 35))"
32,B'schweig,3,3,Hannover,"(Weiß 12, Grzyb 39, Maas 64 - Zobel 8, 73, Loof 81)"
32,Duisburg,0,0,K'lautern,
32,Frankfurt,3,0,TSV 1860,"(Huberts 28 p, Grabowski 32, Nickel 70)[May 24]"
32,1. FC Köln,2,1,Dortmund,"(Rühl 10, Löhr 26 - Weist 44)"
32,Bayern,5,1,Offenbach,"(G.Müller 3, 24, 38, Beckenbauer 19, Brenninger 86 -Resenberg 45)"
32,Stuttgart,0,3,M'gladbach,"(Köppel 27, 90, Milder 70 p)"
32,Hertha,3,2,Hamburger,"(Ipta 16, Brungs 65, Groß 86 - Hönig 56, 77)"
32,Schalke,3,1,Aachen,"(Pawellek 34 o, Pohlschmidt 68, Slomiany 80 p -Klostermann 4)"
33,K'lautern,4,0,B'schweig,"(Hasebrink 5, Friedrich 40, WIndhausen 50,Kentschke 52) [58 Hasebrink (K'lautern) m/pen][May 31]"
33,Schalke,2,0,Hertha,"(Pohlschmidt 28, Erlhoff 32)"
33,Hamburger,1,4,Frankfurt,"(U.Seeler 56 - Nickel 33, 74, Kalb 36, 89)"
33,TSV 1860,2,1,Duisburg,"(Heiß 40 p, Rebele 43 - Kohlars 74 o)"
33,Hannover,1,0,Stuttgart,(Brune 14)
33,M'gladbach,1,1,Bayern,(Laumen 10 - Brenninger 30)
33,Offenbach,0,3,Werder,"(Görts 39, 62, Ferner 10) [71 Schmitt (Offenbach)m/pen]"
33,Nürnberg,2,2,Dortmund,"(Küppers 2, L.Müller 65 - Emmerich 22, Neuberger 59)"
33,Aachen,2,1,1. FC Köln,"(Ionescu 31, Martinelli 65 - Jendrossek 55)"
34,1. FC Köln,3,0,Nürnberg,"(Overath 51, Rühl 77, Hornig 84)"
34,Dortmund,3,0,Offenbach,"(Trimhold 9, Weist 38, Neuberger 52)"
34,Werder,6,5,M'gladbach,"(Rupp 8, 9, 25, Björnmose 58, 78, A.Schütz 41 p -Laumen 10, Köppel 31, Wimmer 38, Ackermann 80,Milder 82 p)"
34,Bayern,2,1,Hannover,"(G.Müller 45, 65 p - Ritter 25)"
34,Stuttgart,4,3,K'lautern,"(Larsson 34, 74, Haug 1, Gress 70 - Windhausen38, 73, Hasebrink 59) [28 Larsson (Stuttgart) m/pen]"
34,B'schweig,2,1,TSV 1860,"(Weiß 25, Ulsaß 49 - Heiß 23)"
34,Duisburg,0,0,Hamburger,
34,Frankfurt,1,0,Schalke,(Nickel 74)
34,Hertha,0,1,Aachen,(Claessen 25)
