Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
SC1,19/08/00,Ayr,Airdrie,3,1,H,0,1,A,2705,David Somers,21,14,10,7,1,0,4,3,7,9,0,0,1,1,0,0,10,10,,,,,,,1.8,3.4,3.6,1.67,3.5,4,1.9,3.5,3.2
SC1,19/08/00,Clyde,Livingston,1,1,D,0,0,D,1809,Ian Frickleton,9,19,5,3,1,1,6,11,15,10,4,6,4,1,0,0,40,10,,,,,,,2.35,3.5,2.35,2.5,3.4,2.25,2.62,3.5,2.2
SC1,19/08/00,Inverness C,Falkirk,2,3,A,0,2,A,2132,Mike Ritchie,7,13,4,5,0,3,3,4,9,8,4,4,0,1,0,0,0,10,,,,,,,2.25,3.5,2.5,2.38,3.4,2.38,2.25,3.5,2.5
SC1,19/08/00,Morton,Alloa,2,0,H,1,0,H,1258,Campell Carson,13,11,3,3,0,0,8,6,15,14,2,1,2,1,0,0,20,10,,,,,,,3.25,3.4,1.91,2.6,3.4,2.2,2.37,3.5,2.37
SC1,26/08/00,Alloa,Livingston,0,6,A,0,1,A,983,Steven Kaney,12,14,6,10,1,1,2,8,13,14,1,2,1,2,0,0,10,20,,,,,,,3.4,3.5,1.85,3.2,3.4,1.91,3.25,3.4,1.9
SC1,26/08/00,Ayr,Falkirk,5,2,H,1,0,H,3213,Hugh Dallas,21,12,12,5,0,1,7,8,6,9,9,1,1,4,0,0,10,40,,,,,,,2.2,3.5,2.6,2.2,3.4,2.63,2.2,3.25,2.75
SC1,26/08/00,Clyde,Morton,0,3,A,0,1,A,1431,Cammy Melville,13,11,4,7,1,0,6,3,14,14,1,5,2,4,0,0,20,40,,,,,,,1.65,3.6,4,1.62,3.5,4.5,1.53,3.6,5
SC1,26/08/00,Raith Rvs,Inverness C,4,1,H,1,0,H,1615,John Underhill,13,12,8,6,0,0,3,7,9,10,1,1,1,0,0,0,10,0,,,,,,,2.25,3.5,2.5,2.2,3.2,2.75,2.2,3.25,2.75
SC1,26/08/00,Ross County,Airdrie,1,1,D,1,1,D,2210,Alan Gemmill,11,12,3,7,0,0,6,5,15,9,3,3,2,3,0,0,20,30,,,,,,,2.2,3.5,2.6,2.25,3.5,2.5,2.25,3.5,2.5
SC1,02/09/00,Raith Rvs,Ross County,4,1,H,1,0,H,1759,Craig MacKay,10,7,7,4,0,0,3,7,15,9,8,1,2,1,0,0,20,10,,,,,,,1.65,3.4,4.3,1.62,3.6,4.33,1.61,3.6,4.33
SC1,09/09/00,Airdrie,Alloa,2,2,D,1,0,H,2022,George Clyde,13,7,9,6,0,0,5,9,7,20,2,4,1,3,1,0,35,30,,,,,,,1.8,3.5,3.5,1.91,3.5,3.2,1.9,3.4,3.25
SC1,09/09/00,Falkirk,Raith Rvs,2,1,H,1,0,H,2762,Michael McCurry,14,8,4,5,0,0,7,2,11,13,0,0,2,3,0,1,20,55,,,,,,,1.8,3.5,3.5,1.8,3.4,3.75,1.8,3.4,3.6
SC1,09/09/00,Inverness C,Clyde,1,2,A,1,0,H,1454,Kevin Toner,8,9,3,3,2,0,10,4,12,9,1,10,3,1,1,0,55,10,,,,,,,2.35,3.5,2.35,2.3,3.4,2.5,2.37,3.5,2.37
SC1,09/09/00,Livingston,Ayr,2,0,H,1,0,H,5226,Willie Young,11,3,3,1,0,0,5,5,14,15,5,1,1,2,0,1,10,45,,,,,,,1.8,3.5,3.5,2,3.4,3,1.8,3.4,3.6
SC1,09/09/00,Morton,Ross County,0,1,A,0,1,A,1187,Colin Hardie,11,8,5,4,0,0,10,2,13,8,3,8,3,2,0,0,30,20,,,,,,,1.7,3.5,3.75,1.7,3.6,3.8,1.61,3.5,4.5
SC1,16/09/00,Clyde,Airdrie,4,1,H,0,0,D,1800,Stuart Dougal,14,14,5,7,0,0,6,3,18,11,7,3,0,1,0,0,0,10,,,,,,,2.1,3.5,2.75,1.73,3.4,4,1.9,3.4,3.25
SC1,16/09/00,Falkirk,Alloa,1,1,D,0,1,A,2645,Tom Brown,13,11,6,5,0,0,9,2,14,19,5,1,0,3,0,0,0,30,,,,,,,1.65,3.6,4,,,,1.57,3.5,5
SC1,16/09/00,Inverness C,Ross County,0,1,A,0,0,D,4823,John Rowbotham,15,4,9,2,0,0,4,4,13,19,5,3,1,4,0,0,10,40,,,,,,,2.2,3.5,2.6,2.1,3.3,2.88,2.1,3.4,2.8
SC1,16/09/00,Livingston,Raith Rvs,0,4,A,0,3,A,4010,Dougie Smith,11,9,5,5,0,0,6,10,19,16,2,3,3,2,0,0,30,20,,,,,,,1.55,3.75,4.5,1.53,3.7,5,1.5,3.8,5
SC1,16/09/00,Morton,Ayr,1,1,D,1,0,H,1308,Brian Cassidy,4,5,2,2,0,0,5,5,18,21,1,7,3,4,0,0,30,40,,,,,,,2.75,3.5,2.1,2.5,3.4,2.3,2.5,3.5,2.25
SC1,23/09/00,Airdrie,Livingston,1,2,A,0,0,D,1923,John Underhill,10,5,4,3,0,0,8,5,7,12,0,8,2,3,0,1,20,55,,,,,,,3.5,3.5,1.8,3.5,3.5,1.8,3.5,3.4,1.83
SC1,23/09/00,Alloa,Inverness C,1,4,A,0,2,A,584,Dougie Smith,9,18,5,11,0,0,8,9,5,11,2,1,1,0,0,1,10,25,,,,,,,2,3.4,3,1.91,3.4,3.25,2,3.4,3
SC1,23/09/00,Ayr,Clyde,2,1,H,0,0,D,2715,Eric Martindale,17,5,7,2,0,0,5,0,14,16,3,2,1,3,0,2,10,80,,,,,,,1.8,3.5,3.5,1.9,3.5,3.2,2,3.4,3
SC1,23/09/00,Raith Rvs,Morton,0,1,A,0,0,D,2078,Willie Young,8,4,4,2,0,0,2,3,9,15,4,0,0,1,0,0,0,10,,,,,,,1.65,3.6,4,1.7,3.5,4,1.72,3.4,4
SC1,23/09/00,Ross County,Falkirk,0,2,A,0,0,D,3161,Michael McCurry,8,9,5,7,0,1,10,4,5,8,1,2,0,1,0,0,0,10,,,,,,,2.6,3.5,2.2,2.6,3.5,2.2,2.62,3.5,2.2
SC1,30/09/00,Ayr,Inverness C,3,3,D,1,0,H,2070,Tom Brown,14,11,10,8,0,0,9,9,11,10,4,2,0,1,0,0,0,10,,,,,,,1.65,3.6,4,1.53,3.6,5,1.57,3.5,5
SC1,30/09/00,Clyde,Raith Rvs,0,0,D,0,0,D,1153,George Clyde,9,11,4,6,1,1,5,11,14,21,2,0,0,3,0,0,0,30,,,,,,,2.2,3.5,2.6,1.91,3.5,3.1,1.8,3.4,3.6
SC1,30/09/00,Falkirk,Livingston,3,2,H,0,2,A,3547,Gary Mitchell,13,10,9,4,0,0,1,8,12,17,6,2,1,3,0,1,10,55,,,,,,,2.35,3.5,2.35,2.38,3.5,2.38,2.37,3.5,2.37
SC1,30/09/00,Morton,Airdrie,1,5,A,1,2,A,1477,Douglas McDonald,11,12,4,8,0,0,8,4,14,8,2,4,1,2,0,0,10,20,,,,,,,1.9,3.5,3.2,1.73,3.5,3.75,1.72,3.6,3.75
SC1,30/09/00,Ross County,Alloa,1,0,H,0,0,D,2875,Stuart Dougal,,,,,,,,,,,,,,,,,,,,,,,,,2.25,3.4,2.6,2.05,3.5,2.8,1.9,3.4,3.25
SC1,07/10/00,Airdrie,Falkirk,1,2,A,1,1,D,3324,Bobby Orr,19,8,10,4,2,0,8,4,12,20,2,3,1,1,0,1,10,35,,,,,,,2.6,3.5,2.2,2.75,3.5,2.1,2.75,3.5,2.1
SC1,07/10/00,Alloa,Clyde,3,1,H,1,0,H,740,Brian Cassidy,8,10,7,10,1,0,11,10,14,10,3,0,2,1,0,1,20,35,,,,,,,2.6,3.5,2.2,2.7,3.5,2.15,2.75,3.5,2.1
SC1,07/10/00,Inverness C,Morton,4,0,H,2,0,H,1439,Ian Frickleton,16,4,8,2,2,0,7,8,9,11,1,0,1,1,0,0,10,10,,,,,,,2.1,3.75,2.6,2.2,3.5,2.63,2.1,3.5,2.75
SC1,07/10/00,Livingston,Ross County,3,1,H,1,0,H,2600,David Somers,17,7,6,1,0,0,7,6,7,12,4,3,0,3,0,1,0,55,,,,,,,1.65,3.6,4,1.5,3.75,5.25,1.5,3.8,5
SC1,07/10/00,Raith Rvs,Ayr,1,3,A,0,1,A,1858,Stuart Dougal,14,15,3,6,0,0,10,5,11,11,2,4,0,0,0,0,0,0,,,,,,,2.25,3.5,2.5,2.4,3.5,2.38,2.37,3.5,2.37
SC1,14/10/00,Airdrie,Inverness C,1,2,A,0,0,D,1555,John Fleming,14,13,6,4,0,0,7,2,15,12,8,3,2,1,2,0,70,10,2.5,3.5,2.25,,,,2.5,3.5,2.25,2.38,3.5,2.38,2.37,3.5,2.37
SC1,14/10/00,Alloa,Raith Rvs,0,1,A,0,0,D,987,Colin Hardie,6,14,6,11,0,0,6,4,10,14,8,3,0,1,0,1,0,35,2.25,3.5,2.45,,,,2.5,3.5,2.25,2.38,3.5,2.38,2.37,3.5,2.37
SC1,14/10/00,Falkirk,Clyde,3,2,H,1,2,A,3003,Willie Young,12,4,7,4,1,0,4,5,4,18,3,4,0,2,0,0,0,20,1.7,3.4,4,,,,1.7,3.5,3.75,1.67,3.6,4,1.8,3.5,3.5
SC1,14/10/00,Livingston,Morton,1,0,H,1,0,H,3510,John Rowbotham,17,4,5,0,0,0,7,6,9,7,0,0,2,0,0,0,20,0,1.4,4,6,,,,1.5,3.75,5,1.44,3.75,6,1.44,3.75,6
SC1,14/10/00,Ross County,Ayr,1,1,D,0,0,D,2567,Campell Carson,5,10,1,4,0,0,2,4,12,17,3,1,1,1,0,0,10,10,2.7,3.45,2.15,,,,2.5,3.5,2.25,2.75,3.25,2.2,3,3.4,2
SC1,21/10/00,Ayr,Alloa,3,1,H,2,1,H,2183,Kenny Clark,20,4,7,2,0,0,13,2,6,12,0,1,0,1,0,0,0,10,1.51,3.5,5,,,,1.45,4,5.5,1.5,3.6,5.5,1.53,3.6,5
SC1,21/10/00,Clyde,Ross County,2,2,D,0,1,A,987,Gary Mitchell,14,8,6,6,1,0,8,3,9,7,1,2,1,1,0,0,10,10,1.93,3.45,2.9,,,,2,3.4,3,2,3.4,3,1.9,3.5,3.2
SC1,21/10/00,Inverness C,Livingston,2,2,D,0,1,A,2162,Alan Gemmill,13,9,7,6,1,0,6,5,11,9,3,4,2,3,1,0,45,30,2.91,3.6,1.9,,,,2.5,3.5,2.25,2.6,3.5,2.2,2.75,3.5,2.1
SC1,21/10/00,Morton,Falkirk,0,4,A,0,2,A,1503,Brian McGarry,7,13,1,8,0,0,3,10,7,9,3,5,0,1,2,0,50,10,3.5,3.4,1.8,,,,3.2,3.75,1.85,3.25,3.4,1.91,3.4,3.5,1.83
SC1,21/10/00,Raith Rvs,Airdrie,1,1,D,0,1,A,1930,Cammy Melville,7,12,2,3,1,0,7,6,14,16,1,2,1,0,0,0,10,0,1.77,3.5,3.7,,,,1.8,3.5,3.5,1.73,3.6,3.75,1.72,3.75,3.6
SC1,28/10/00,Airdrie,Ross County,5,1,H,3,0,H,1431,Kevin Toner,11,8,8,3,0,0,4,5,8,10,5,5,1,4,0,0,10,40,2.5,3.5,2.25,,,,2.35,3.5,2.35,2.4,3.4,2.38,2.2,3.5,2.6
SC1,28/10/00,Falkirk,Ayr,3,0,H,1,0,H,3783,Craig MacKay,13,8,7,4,0,0,2,4,16,11,4,3,2,5,0,0,20,50,1.85,3.2,3.6,,,,1.85,3.5,3.4,1.83,3.4,3.4,1.8,3.5,3.5
SC1,28/10/00,Inverness C,Raith Rvs,1,2,A,0,2,A,1723,Eric Martindale,,,,,,,,,,,,,,,,,,,2.3,3,2.8,,,,2,3.5,2.85,1.95,3.5,3,1.9,3.5,3.2
SC1,28/10/00,Livingston,Alloa,4,0,H,2,0,H,2750,Bobby Orr,18,4,5,0,1,0,9,4,8,10,3,0,0,1,0,0,0,10,1.45,4.2,5,,,,1.4,4.3,5.5,1.4,4,6,1.4,3.75,7
SC1,28/10/00,Morton,Clyde,1,1,D,1,0,H,1051,Dougie Smith,5,11,3,4,0,1,0,5,20,11,0,6,2,2,0,0,20,20,2.63,2.9,2.5,,,,2.6,3.5,2.2,2.5,3.5,2.2,2.75,3.5,2.1
SC1,04/11/00,Alloa,Airdrie,2,0,H,1,0,H,1224,Steven Kaney,7,8,3,5,0,1,7,3,14,20,4,2,1,2,0,0,10,20,,,,,,,2.5,3.5,2.25,2.38,3.5,2.38,2.37,3.5,2.37
SC1,04/11/00,Ayr,Livingston,1,1,D,1,1,D,3082,Kevin Toner,12,8,7,2,0,0,4,5,7,8,3,2,2,2,1,0,45,20,,,,,,,2.35,3.5,2.35,2.38,3.5,2.38,2.37,3.5,2.37
SC1,04/11/00,Clyde,Inverness C,1,1,D,0,1,A,987,John Underhill,17,7,10,2,0,0,3,2,8,10,0,3,1,0,0,1,10,25,,,,,,,2.25,3.5,2.5,2.1,3.5,2.75,2.2,3.5,2.62
SC1,04/11/00,Raith Rvs,Falkirk,0,2,A,0,1,A,3120,John Fleming,6,8,1,4,0,0,12,2,12,9,3,4,3,0,1,0,55,0,,,,,,,2.75,3.5,2.1,3.2,3.5,1.91,3.25,3.4,1.9
SC1,04/11/00,Ross County,Morton,3,1,H,2,1,H,2506,Eric Martindale,,,,,,,,,,,,,0,0,0,0,0,0,,,,,,,1.7,3.75,3.5,1.8,3.6,3.4,2.1,3.4,2.8
SC1,11/11/00,Clyde,Ayr,0,1,A,0,1,A,1318,John Fleming,9,6,2,4,0,0,6,4,24,19,1,6,4,4,0,0,40,40,2.5,3.6,2.2,2.6,3,2.2,2.5,3.5,2.25,2.5,3.4,2.3,2.5,3.5,2.25
SC1,11/11/00,Falkirk,Ross County,2,3,A,0,1,A,2898,Tom Brown,12,10,7,4,0,0,11,4,9,9,2,4,0,1,0,0,0,10,1.4,3.8,6.5,1.3,4,7,1.45,4,5.5,1.4,3.75,6.75,1.4,3.75,7
SC1,11/11/00,Inverness C,Alloa,2,1,H,1,0,H,1384,I. M. Fyfe ,13,7,8,5,1,1,9,5,9,11,2,3,0,0,0,0,0,0,1.75,3.1,4.2,1.8,3,3.5,1.65,3.6,4,1.73,3.5,3.75,1.61,3.75,4.2
SC1,11/11/00,Livingston,Airdrie,2,2,D,2,1,H,3164,Willie Young,9,7,2,3,0,0,5,7,14,13,0,3,2,2,0,1,20,45,1.4,4.2,5.8,1.4,3.6,5.5,1.4,4.3,5.5,1.36,4,6.75,1.4,3.75,7
SC1,11/11/00,Morton,Raith Rvs,1,2,A,0,2,A,650,Alan Gemmill,9,13,4,8,1,0,5,9,13,14,1,1,3,3,1,0,55,30,2.8,3.6,2,2.6,3,2.2,2.75,3.5,2.1,2.75,3.5,2.1,2.75,3.5,2.1
SC1,18/11/00,Alloa,Falkirk,3,2,H,0,1,A,1709,Dougie Smith,9,11,6,5,0,1,1,6,14,18,3,0,2,2,0,2,20,70,3.6,3.8,1.7,3.6,3.3,1.65,3.4,3.5,1.85,3.6,3.6,1.73,3.75,3.6,1.72
SC1,18/11/00,Ayr,Morton,1,1,D,0,0,D,2256,Brian McGarry,20,13,8,8,0,0,7,5,8,13,3,2,1,3,0,0,10,30,1.4,3.8,6.5,1.3,4,7,1.4,4.3,5.5,1.36,4.33,6,1.4,3.75,7
SC1,18/11/00,Ross County,Inverness C,0,3,A,0,1,A,5721,Hugh Dallas,6,13,2,8,0,0,5,5,8,10,0,0,2,1,2,0,70,10,2.2,3.6,2.6,2.2,2.9,2.7,2.2,3.5,2.6,2.2,3.4,2.63,2.25,3.5,2.5
SC1,22/11/00,Airdrie,Clyde,1,3,A,1,0,H,1513,Martin Doran,7,10,2,9,0,0,3,6,16,18,4,2,4,4,1,0,65,40,,,,2.2,3,2.6,,,,2.25,3.5,2.5,2.37,3.5,2.37
SC1,25/11/00,Ayr,Raith Rvs,4,2,H,2,1,H,2212,John Underhill,13,4,8,3,1,0,7,4,11,11,3,1,0,1,0,0,0,10,1.85,3.3,3.6,1.75,3.2,4.2,1.8,3.5,3.5,1.8,3.5,3.4,1.8,3.6,3.4
SC1,25/11/00,Clyde,Alloa,0,0,D,0,0,D,1012,Bobby Orr,13,8,4,4,0,0,9,7,16,14,0,2,1,1,0,0,10,10,2,3.5,3,2,3,2.9,2.1,3.5,2.75,2,3.5,2.88,2.2,3.4,2.62
SC1,25/11/00,Falkirk,Airdrie,0,2,A,0,1,A,2867,George Clyde,12,14,4,6,1,0,7,4,5,17,1,2,1,3,0,0,10,30,1.55,3.6,5,1.4,3.6,5.5,1.57,3.75,4.5,1.5,3.75,5,1.5,3.8,5
SC1,25/11/00,Morton,Inverness C,2,0,H,2,0,H,750,David Somers,9,13,4,5,1,0,4,6,12,9,2,1,1,1,0,0,10,10,3.25,3.5,1.9,2.9,3,2,3.5,3.5,1.8,3.25,3.5,1.83,3.5,3.5,1.8
SC1,25/11/00,Ross County,Livingston,0,2,A,0,1,A,2723,Mike Ritchie,6,7,2,4,0,0,10,9,14,10,1,3,0,2,0,0,0,20,3.1,3.4,2,2.9,3,2,3.2,3.5,1.91,2.88,3.5,2,3,3.4,2
SC1,02/12/00,Airdrie,Morton,1,1,D,0,1,A,1643,Tom Brown,17,9,9,7,0,0,5,2,11,14,3,7,1,2,0,0,10,20,2.05,3.4,2.9,1.85,3.1,3.2,,,,2,3.5,2.88,2,3.4,3
SC1,02/12/00,Alloa,Ross County,0,0,D,0,0,D,620,Kevin Toner,7,14,4,9,2,0,7,8,14,5,4,0,2,1,0,0,20,10,2.2,3.2,2.8,2.1,2.9,2.9,,,,2.1,3.5,2.7,2.2,3.5,2.62
SC1,02/12/00,Inverness C,Ayr,7,3,H,3,2,H,1513,Gary Mitchell,12,10,8,6,0,1,6,6,7,8,4,2,0,0,0,1,0,25,2.4,3.2,2.5,2.3,2.9,2.5,,,,2.4,3.5,2.3,2.37,3.5,2.37
SC1,02/12/00,Livingston,Falkirk,4,1,H,3,0,H,5132,Douglas McDonald,12,8,5,2,0,0,11,8,9,11,2,5,1,1,0,0,10,10,1.9,3.5,3.15,1.9,3,3.1,,,,1.83,3.5,3.25,1.8,3.6,3.4
SC1,02/12/00,Raith Rvs,Clyde,1,2,A,1,1,D,1810,Craig MacKay,7,6,2,5,0,0,8,4,16,18,6,2,1,3,0,0,10,30,2.1,3.4,2.9,2.1,2.9,2.9,,,,2,3.5,2.88,2.1,3.5,2.75
SC1,05/12/00,Raith Rvs,Livingston,1,2,A,0,2,A,1626,Michael McCurry,4,16,2,12,0,0,8,9,12,7,6,3,4,1,0,0,40,10,,,,,,,,,,,,,,,
SC1,09/12/00,Airdrie,Ayr,0,0,D,0,0,D,1572,John Rowbotham,15,6,7,3,1,0,8,8,11,14,3,5,1,1,0,0,10,10,2.65,3.55,2.2,2.6,3,2.2,2.62,3.5,2.2,2.6,3.4,2.2,2.62,3.5,2.2
SC1,09/12/00,Alloa,Morton,2,1,H,1,1,D,704,Hugh Dallas,12,10,8,7,1,0,1,7,11,7,5,0,1,1,0,0,10,10,2.1,3.4,2.9,2,3.1,2.8,2.1,3.5,2.75,2,3.5,2.88,2.1,3.5,2.75
SC1,09/12/00,Falkirk,Inverness C,2,2,D,2,0,H,2163,John Fleming,11,10,6,6,1,0,8,11,13,9,4,2,1,0,0,0,10,0,1.95,3.1,3.5,1.9,3.3,2.8,2.25,3.5,2.5,2,3.5,2.88,2.1,3.5,2.75
SC1,09/12/00,Livingston,Clyde,2,0,H,1,0,H,3126,Stuart Dougal,8,4,4,1,0,0,3,2,14,12,5,4,0,0,0,0,0,0,1.5,3.6,5.5,1.45,3.4,4.5,1.44,4,5.5,1.44,3.8,5.5,1.53,4,4.5
SC1,09/12/00,Ross County,Raith Rvs,0,0,D,0,0,D,2578,Brian Cassidy,11,4,3,1,0,0,4,4,10,11,2,1,3,1,0,0,30,10,2.27,3.6,2.5,2.3,3.1,2.3,2.25,3.5,2.5,2.25,3.5,2.5,2.25,3.5,2.5
SC1,16/12/00,Ayr,Ross County,0,2,A,0,1,A,2007,Kenny Clark,14,7,5,5,0,0,3,4,12,14,2,0,1,2,0,0,10,20,1.6,3.5,4.8,1.5,3.4,4.7,1.73,3.5,3.75,1.57,3.6,4.5,1.57,3.75,4.5
SC1,16/12/00,Clyde,Falkirk,0,3,A,0,1,A,1461,John Underhill,7,9,3,7,0,1,0,4,11,10,1,3,3,1,0,0,30,10,2.4,3.25,2.5,2.4,2.9,2.4,2.25,3.5,2.5,2.38,3.4,2.38,2.37,3.5,2.37
SC1,16/12/00,Inverness C,Airdrie,4,0,H,2,0,H,1570,Alan Freeland,12,12,7,6,0,1,6,5,5,11,7,3,0,0,0,0,0,0,1.65,3.4,4.6,1.7,3.1,3.8,1.73,3.5,3.75,1.67,3.5,4,1.66,3.6,4
SC1,16/12/00,Morton,Livingston,1,2,A,1,0,H,1250,Colin Hardie,6,13,2,8,0,0,2,7,9,17,6,2,3,0,0,0,30,0,4.3,3.6,1.65,4.2,3.2,1.6,3.75,3.5,1.73,4.75,3.5,1.57,4.33,3.6,1.61
SC1,16/12/00,Raith Rvs,Alloa,2,1,H,1,0,H,1267,Ian Frickleton,10,7,3,5,1,0,3,4,19,11,1,0,2,1,0,0,20,10,,,,,,,,,,,,,,,
SC1,23/12/00,Inverness C,Clyde,2,2,D,1,0,H,1588,Mike Ritchie,14,10,10,5,0,0,4,5,8,8,0,2,0,4,0,0,0,40,1.75,3.3,3.9,1.7,3.2,3.6,1.73,3.5,3.75,1.73,3.5,3.75,1.66,3.6,4
SC1,26/12/00,Airdrie,Alloa,2,1,H,0,1,A,1427,Cammy Melville,23,7,11,4,0,0,8,2,13,12,2,3,0,1,0,0,0,10,2.7,3.1,2.25,2.2,3.1,2.5,,,,2.25,3.5,2.5,2.25,3.5,2.5
SC1,02/01/01,Clyde,Airdrie,1,1,D,1,0,H,1950,Dougie Smith,10,11,3,7,1,2,8,6,13,10,2,1,3,2,0,0,30,20,1.92,3.1,3.35,2.1,3.1,2.7,1.91,3.5,3.2,1.9,3.5,3.1,2.1,3.5,2.75
SC1,02/01/01,Falkirk,Alloa,2,2,D,0,1,A,2627,Alan Freeland,18,5,4,3,0,0,8,3,12,12,6,0,1,1,0,0,10,10,1.75,3.3,3.7,1.5,3.6,4.3,1.73,3.5,3.75,1.57,3.6,4.5,1.53,4,4.5
SC1,02/01/01,Inverness C,Ross County,3,3,D,1,3,A,5291,Stuart Dougal,12,11,8,7,1,0,8,5,10,11,1,1,2,2,0,0,20,20,1.85,3.2,3.5,1.8,3.2,3.2,1.83,3.5,3.4,1.73,3.5,3.75,1.72,3.5,3.8
SC1,02/01/01,Livingston,Raith Rvs,2,0,H,2,0,H,,Bobby Orr,15,13,6,3,0,1,7,6,15,12,7,0,1,2,0,0,10,20,1.62,3.5,4.1,1.45,3.6,4.7,1.61,3.5,4.5,1.44,3.8,5.5,1.44,4,5.5
SC1,02/01/01,Morton,Ayr,0,6,A,0,4,A,2866,John Fleming,4,20,2,12,1,0,6,6,8,14,4,3,2,1,0,0,20,10,2.7,3.1,2.25,2.7,3.1,2.1,2.5,3.5,2.25,3.1,3.5,1.91,2.87,3.6,2
SC1,06/01/01,Airdrie,Livingston,1,1,D,0,1,A,2382,Michael McCurry,11,10,6,5,0,0,11,2,16,14,1,3,5,3,0,1,50,55,3.9,3.3,1.7,4,3.3,1.6,3.5,3.5,1.8,4,3.5,1.67,4,3.6,1.66
SC1,06/01/01,Alloa,Inverness C,1,1,D,0,1,A,744,Kevin Toner,8,13,5,10,0,0,4,7,5,12,4,6,1,1,0,0,10,10,2.55,3.1,2.4,2.3,3.1,2.3,2.25,3.5,2.5,2.5,3.5,2.25,2.62,3.5,2.2
SC1,06/01/01,Ayr,Clyde,2,0,H,0,0,D,2481,Bobby Orr,11,2,4,1,0,0,9,4,7,6,2,3,0,0,0,0,0,0,1.67,3.3,4.1,1.7,3.2,3.6,1.73,3.5,3.75,1.57,3.75,4.33,1.66,3.6,4
SC1,06/01/01,Raith Rvs,Morton,0,0,D,0,0,D,1721,Steven Kaney,5,7,0,4,0,0,3,7,15,20,5,1,1,0,0,0,10,0,1.65,3.4,4.2,1.6,3.3,4,1.57,3.75,4.5,1.6,3.75,4,1.66,3.75,3.8
SC1,13/01/01,Ayr,Inverness C,1,1,D,1,1,D,2534,Douglas McDonald,12,8,6,3,0,0,5,3,6,11,1,3,0,1,0,0,0,10,1.75,3.4,3.7,1.7,3.2,3.6,1.91,3.5,3.2,1.7,3.6,3.75,1.72,3.6,3.75
SC1,13/01/01,Clyde,Raith Rvs,3,1,H,1,0,H,1304,Colin Hardie,7,9,4,4,0,2,3,7,22,16,3,3,2,2,0,0,20,20,2.3,3.1,2.65,2.3,3,2.4,2.1,3.5,2.75,2.2,3.4,2.6,2.2,3.4,2.62
