Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
SC0,18/09/99,Aberdeen,Dundee United,1,2,A,0,1,A,,,,,,,,,,,
SC0,19/09/99,Dundee,St Johnstone,1,2,A,1,0,H,,,,,,,,,,,
SC0,19/09/99,Hibernian,Kilmarnock,0,3,A,0,1,A,,,,,,,,,,,
SC0,25/09/99,Dundee United,Hearts,0,2,A,0,1,A,,,,,,,,,,,
SC0,25/09/99,Hibernian,Celtic,0,2,A,0,0,D,,,,,,,,,,,
SC0,25/09/99,Kilmarnock,Dundee,0,2,A,0,1,A,,,,,,,,,,,
SC0,25/09/99,Rangers,St Johnstone,3,1,H,1,0,H,,,,,,,,,,,
SC0,02/10/99,Aberdeen,Hibernian,2,2,D,0,0,D,,,,,,,,,,,
SC0,02/10/99,Dundee,Rangers,2,3,A,0,1,A,,,,,,,,,,,
SC0,16/10/99,Celtic,Aberdeen,7,0,H,3,0,H,,,,,,,,,,,
SC0,16/10/99,Hearts,St Johnstone,1,1,D,1,0,H,,,,,,,,,,,
SC0,16/10/99,Kilmarnock,Rangers,1,1,D,0,1,A,,,,,,,,,,,
SC0,16/10/99,Motherwell,Hibernian,2,2,D,1,1,D,,,,,,,,,,,
SC0,17/10/99,Dundee,Dundee United,0,2,A,0,1,A,,,,,,,,,,,
SC0,20/10/99,Motherwell,Aberdeen,5,6,A,2,4,A,,,,,,,,,,,
SC0,23/10/99,Aberdeen,Kilmarnock,2,2,D,1,0,H,,,,,,,,,,,
SC0,23/10/99,Dundee United,Motherwell,0,2,A,0,1,A,,,,,,,,,,,
SC0,23/10/99,Hibernian,Dundee,5,2,H,2,1,H,,,,,,,,,,,
SC0,24/10/99,St Johnstone,Celtic,1,2,A,1,0,H,,,,,,,,,,,
SC0,27/10/99,Celtic,Motherwell,0,1,A,0,1,A,,,,,,,,,,,
SC0,27/10/99,Hearts,Kilmarnock,2,2,D,0,0,D,,,,,,,,,,,
SC0,27/10/99,St Johnstone,Dundee United,0,1,A,0,0,D,,,,,,,,,,,
SC0,30/10/99,Aberdeen,Rangers,1,5,A,1,1,D,,,,,,,,,,,
SC0,30/10/99,Celtic,Kilmarnock,5,1,H,0,1,A,,,,,,,,,,,
SC0,30/10/99,Dundee,Hearts,1,0,H,1,0,H,,,,,,,,,,,
SC0,30/10/99,Motherwell,St Johnstone,1,0,H,1,0,H,,,,,,,,,,,
SC0,31/10/99,Hibernian,Dundee United,3,2,H,1,2,A,,,,,,,,,,,
SC0,06/11/99,Dundee United,Aberdeen,3,1,H,0,0,D,,,,,,,,,,,
SC0,06/11/99,Hearts,Motherwell,1,1,D,1,0,H,,,,,,,,,,,
SC0,06/11/99,Kilmarnock,Hibernian,0,2,A,0,0,D,,,,,,,,,,,
SC0,06/11/99,St Johnstone,Dundee,0,1,A,0,1,A,,,,,,,,,,,
SC0,07/11/99,Rangers,Celtic,4,2,H,2,2,D,,,,,,,,,,,
SC0,20/11/99,Dundee,Motherwell,0,1,A,0,1,A,,,,,,,,,,,
SC0,20/11/99,Hearts,Celtic,1,2,A,1,0,H,,,,,,,,,,,
SC0,20/11/99,Kilmarnock,Dundee United,1,1,D,0,0,D,,,,,,,,,,,
SC0,20/11/99,Rangers,Hibernian,2,0,H,1,0,H,,,,,,,,,,,
SC0,21/11/99,St Johnstone,Aberdeen,1,1,D,0,0,D,,,,,,,,,,,
SC0,23/11/99,Motherwell,Hearts,2,1,H,1,0,H,,,,,,,,,,,
SC0,24/11/99,Hibernian,St Johnstone,0,1,A,0,1,A,,,,,,,,,,,
SC0,27/11/99,Dundee United,St Johnstone,1,0,H,1,0,H,,,,,,,,,,,
SC0,27/11/99,Hibernian,Aberdeen,2,0,H,2,0,H,,,,,,,,,,,
SC0,27/11/99,Kilmarnock,Hearts,2,2,D,0,2,A,,,,,,,,,,,
SC0,28/11/99,Motherwell,Celtic,3,2,H,2,2,D,,,,,,,,,,,
SC0,28/11/99,Rangers,Dundee,1,2,A,0,1,A,,,,,,,,,,,
SC0,04/12/99,Celtic,Hibernian,4,0,H,2,0,H,,,,,,,,,,,
SC0,05/12/99,Hearts,Dundee United,3,0,H,1,0,H,,,,,,,,,,,
SC0,08/12/99,Aberdeen,Hearts,3,1,H,1,1,D,,,,,,,,,,,
SC0,11/12/99,Aberdeen,Celtic,0,6,A,0,2,A,,,,,,,,,,,
SC0,11/12/99,Hibernian,Motherwell,2,2,D,0,0,D,,,,,,,,,,,
SC0,11/12/99,Rangers,Kilmarnock,1,0,H,0,0,D,,,,,,,,,,,
SC0,12/12/99,Dundee United,Dundee,1,0,H,0,0,D,,,,,,,,,,,
SC0,18/12/99,Celtic,Dundee United,4,1,H,0,1,A,,,,,,,,,,,
SC0,18/12/99,Kilmarnock,St Johnstone,1,2,A,0,2,A,,,,,,,,,,,
SC0,18/12/99,Motherwell,Rangers,1,5,A,0,3,A,,,,,,,,,,,
SC0,19/12/99,Hearts,Hibernian,0,3,A,0,2,A,,,,,,,,,,,
SC0,22/12/99,Rangers,Hearts,1,0,H,0,0,D,,,,,,,,,,,
SC0,27/12/99,Aberdeen,Dundee United,3,1,H,1,1,D,,,,,,,,,,,
SC0,27/12/99,Celtic,Rangers,1,1,D,1,1,D,,,,,,,,,,,
SC0,27/12/99,Dundee,St Johnstone,1,1,D,0,1,A,,,,,,,,,,,
SC0,27/12/99,Hibernian,Kilmarnock,2,2,D,0,2,A,,,,,,,,,,,
SC0,22/01/00,Dundee United,Hibernian,0,0,D,0,0,D,,,,,,,,,,,
SC0,22/01/00,Hearts,Dundee,2,0,H,1,0,H,,,,,,,,,,,
SC0,22/01/00,Rangers,Aberdeen,5,0,H,3,0,H,,,,,,,,,,,
SC0,22/01/00,St Johnstone,Motherwell,1,1,D,1,0,H,,,,,,,,,,,
SC0,23/01/00,Kilmarnock,Celtic,1,1,D,1,1,D,,,,,,,,,,,
SC0,26/01/00,Aberdeen,Motherwell,1,1,D,0,1,A,,,,,,,,,,,
SC0,26/01/00,Dundee,Kilmarnock,0,0,D,0,0,D,,,,,,,,,,,
SC0,02/02/00,Dundee United,Rangers,0,4,A,0,2,A,,,,,,,,,,,
SC0,05/02/00,Aberdeen,St Johnstone,2,1,H,1,1,D,,,,,,,,,,,
SC0,05/02/00,Celtic,Hearts,2,3,A,2,1,H,,,,,,,,,,,
SC0,05/02/00,Motherwell,Dundee,0,3,A,0,0,D,,,,,,,,,,,
SC0,06/02/00,Hibernian,Rangers,2,2,D,0,0,D,,,,,,,,,,,
SC0,12/02/00,Dundee,Celtic,0,3,A,0,0,D,,,,,,,,,,,
SC0,12/02/00,Kilmarnock,Motherwell,0,2,A,0,0,D,,,,,,,,,,,
SC0,15/02/00,St Johnstone,Rangers,1,1,D,0,0,D,,,,,,,,,,,
SC0,22/02/00,Motherwell,Kilmarnock,0,4,A,0,2,A,,,,,,,,,,,
SC0,22/02/00,St Johnstone,Hibernian,1,0,H,1,0,H,,,,,,,,,,,
SC0,23/02/00,Dundee,Aberdeen,1,3,A,0,0,D,,,,,,,,,,,
SC0,26/02/00,Aberdeen,Hibernian,4,0,H,3,0,H,,,,,,,,,,,
SC0,26/02/00,Hearts,Kilmarnock,0,0,D,0,0,D,,,,,,,,,,,
SC0,26/02/00,St Johnstone,Dundee United,2,0,H,0,0,D,,,,,,,,,,,
SC0,27/02/00,Dundee,Rangers,1,7,A,1,6,A,,,,,,,,,,,
SC0,01/03/00,Celtic,Dundee,6,2,H,5,0,H,,,,,,,,,,,
SC0,01/03/00,Motherwell,Hearts,0,2,A,0,1,A,,,,,,,,,,,
SC0,04/03/00,Dundee United,Hearts,0,1,A,0,0,D,,,,,,,,,,,
SC0,04/03/00,Kilmarnock,Dundee,2,2,D,1,0,H,,,,,,,,,,,
SC0,04/03/00,Motherwell,Aberdeen,1,0,H,0,0,D,,,,,,,,,,,
SC0,04/03/00,Rangers,St Johnstone,0,0,D,0,0,D,,,,,,,,,,,
SC0,05/03/00,Hibernian,Celtic,2,1,H,1,0,H,,,,,,,,,,,
SC0,08/03/00,Celtic,Rangers,0,1,A,0,0,D,,,,,,,,,,,
SC0,11/03/00,Celtic,St Johnstone,4,1,H,1,1,D,,,,,,,,,,,
SC0,15/03/00,Dundee United,Kilmarnock,2,2,D,0,1,A,,,,,,,,,,,
SC0,15/03/00,St Johnstone,Hearts,0,1,A,0,0,D,,,,,,,,,,,
SC0,18/03/00,Hibernian,Hearts,3,1,H,1,1,D,,,,,,,,,,,
SC0,18/03/00,Rangers,Motherwell,6,2,H,4,2,H,,,,,,,,,,,
SC0,18/03/00,St Johnstone,Kilmarnock,0,0,D,0,0,D,,,,,,,,,,,
SC0,21/03/00,Hibernian,Dundee,1,2,A,1,0,H,,,,,,,,,,,
SC0,22/03/00,Hearts,Aberdeen,3,0,H,1,0,H,,,,,,,,,,,
SC0,25/03/00,Dundee United,Aberdeen,1,1,D,1,1,D,,,,,,,,,,,
SC0,25/03/00,Hearts,Motherwell,0,0,D,0,0,D,,,,,,,,,,,
SC0,25/03/00,Kilmarnock,Hibernian,1,0,H,0,0,D,,,,,,,,,,,
SC0,25/03/00,St Johnstone,Dundee,2,1,H,1,0,H,,,,,,,,,,,
SC0,26/03/00,Rangers,Celtic,4,0,H,2,0,H,,,,,,,,,,,
SC0,01/04/00,Aberdeen,Rangers,1,1,D,1,1,D,,,,,,,,,,,
SC0,01/04/00,Dundee,Hearts,0,0,D,0,0,D,,,,,,,,,,,
SC0,01/04/00,Hibernian,Dundee United,1,0,H,1,0,H,,,,,,,,,,,
SC0,01/04/00,Motherwell,St Johnstone,2,1,H,0,0,D,,,,,,,,,,,
SC0,02/04/00,Celtic,Kilmarnock,4,2,H,2,0,H,,,,,,,,,,,
SC0,04/04/00,Rangers,Dundee United,3,0,H,0,0,D,,,,,,,,,,,
SC0,05/04/00,Celtic,Motherwell,4,0,H,2,0,H,,,,,,,,,,,
SC0,08/04/00,Dundee,Motherwell,4,1,H,0,1,A,,,,,,,,,,,
SC0,08/04/00,Hearts,Celtic,1,0,H,1,0,H,,,,,,,,,,,
SC0,08/04/00,Kilmarnock,Dundee United,1,0,H,0,0,D,,,,,,,,,,,
SC0,12/04/00,Hearts,Rangers,1,2,A,1,1,D,,,,,,,,,,,
SC0,12/04/00,Kilmarnock,Aberdeen,1,0,H,1,0,H,,,,,,,,,,,
SC0,15/04/00,Aberdeen,Hearts,1,2,A,1,0,H,,,,,,,,,,,
SC0,15/04/00,Celtic,Dundee,2,2,D,2,1,H,,,,,,,,,,,
SC0,15/04/00,Dundee United,Rangers,0,2,A,0,2,A,,,,,,,,,,,
SC0,15/04/00,Hibernian,St Johnstone,3,3,D,1,0,H,,,,,,,,,,,
SC0,16/04/00,Motherwell,Kilmarnock,2,0,H,1,0,H,,,,,,,,,,,
SC0,18/04/00,Aberdeen,Dundee,0,1,A,0,0,D,,,,,,,,,,,
SC0,19/04/00,Motherwell,Dundee United,1,3,A,1,0,H,,,,,,,,,,,
SC0,22/04/00,Aberdeen,Motherwell,2,1,H,1,1,D,,,,,,,,,,,
SC0,22/04/00,Celtic,Hibernian,1,1,D,0,1,A,,,,,,,,,,,
SC0,22/04/00,Dundee,Kilmarnock,1,2,A,0,1,A,,,,,,,,,,,
SC0,22/04/00,Hearts,Dundee United,1,2,A,0,0,D,,,,,,,,,,,
SC0,23/04/00,St Johnstone,Rangers,0,2,A,0,1,A,,,,,,,,,,,
SC0,29/04/00,Dundee United,St Johnstone,0,1,A,0,0,D,,,,,,,,,,,
SC0,29/04/00,Hibernian,Aberdeen,1,0,H,0,0,D,,,,,,,,,,,
SC0,29/04/00,Kilmarnock,Hearts,0,1,A,0,0,D,,,,,,,,,,,
SC0,29/04/00,Motherwell,Celtic,1,1,D,1,1,D,,,,,,,,,,,
SC0,30/04/00,Rangers,Dundee,3,0,H,0,0,D,,,,,,,,,,,
SC0,02/05/00,Dundee United,Celtic,0,1,A,0,1,A,,,,,,,,,,,
SC0,02/05/00,St Johnstone,Aberdeen,2,1,H,1,1,D,,,,,,,,,,,
SC0,03/05/00,Rangers,Hibernian,5,2,H,2,0,H,,,,,,,,,,,
SC0,06/05/00,Celtic,Aberdeen,5,1,H,3,0,H,,,,,,,,,,,
SC0,06/05/00,Dundee,Dundee United,3,0,H,0,0,D,,,,,,,,,,,
SC0,06/05/00,Hearts,St Johnstone,0,0,D,0,0,D,,,,,,,,,,,
SC0,06/05/00,Motherwell,Hibernian,2,0,H,0,0,D,,,,,,,,,,,
SC0,07/05/00,Kilmarnock,Rangers,0,2,A,0,1,A,,,,,,,,,,,
SC0,13/05/00,Dundee United,Motherwell,1,2,A,1,1,D,,,,,,,,,,,
SC0,13/05/00,Rangers,Hearts,1,0,H,1,0,H,,,,,,,,,,,
SC0,13/05/00,St Johnstone,Celtic,0,0,D,0,0,D,,,,,,,,,,,
SC0,14/05/00,Aberdeen,Kilmarnock,5,1,H,3,1,H,,,,,,,,,,,
SC0,14/05/00,Dundee,Hibernian,1,0,H,0,0,D,,,,,,,,,,,
SC0,20/05/00,Celtic,Dundee United,2,0,H,0,0,D,,,,,,,,,,,
SC0,20/05/00,Dundee,Aberdeen,0,2,A,0,1,A,,,,,,,,,,,
SC0,20/05/00,Hearts,Hibernian,2,1,H,1,0,H,,,,,,,,,,,
SC0,20/05/00,Kilmarnock,St Johnstone,3,2,H,1,0,H,,,,,,,,,,,
SC0,20/05/00,Motherwell,Rangers,2,0,H,0,0,D,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
