Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC3,25/09/99,Dumbarton,Cowdenbeath,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,25/09/99,East Fife,Queens Park,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,28/09/99,Montrose,Forfar,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,02/10/99,Brechin,East Fife,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,02/10/99,Cowdenbeath,Albion Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,02/10/99,East Stirling,Berwick,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,02/10/99,Forfar,Dumbarton,5,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,02/10/99,Queens Park,Montrose,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/10/99,Albion Rvs,Berwick,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,16/10/99,East Fife,East Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/10/99,Forfar,Cowdenbeath,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,16/10/99,Montrose,Dumbarton,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,16/10/99,Queens Park,Brechin,5,3,H,,,,,,,,,,,,,,,,,,,,,
SC3,23/10/99,Berwick,East Fife,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,23/10/99,Brechin,Forfar,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,23/10/99,Cowdenbeath,Montrose,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,23/10/99,Dumbarton,Albion Rvs,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,23/10/99,East Stirling,Queens Park,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,30/10/99,Cowdenbeath,Berwick,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,30/10/99,East Stirling,Brechin,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,30/10/99,Forfar,East Fife,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,30/10/99,Montrose,Albion Rvs,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,30/10/99,Queens Park,Dumbarton,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/11/99,Albion Rvs,Queens Park,2,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,06/11/99,Berwick,Forfar,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC3,06/11/99,Brechin,Montrose,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/11/99,Dumbarton,East Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/11/99,East Fife,Cowdenbeath,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,14/11/99,Berwick,Dumbarton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,14/11/99,Brechin,Cowdenbeath,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,14/11/99,East Fife,Albion Rvs,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,14/11/99,East Stirling,Montrose,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,14/11/99,Forfar,Queens Park,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC3,20/11/99,Albion Rvs,Forfar,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,20/11/99,Cowdenbeath,East Stirling,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,20/11/99,Dumbarton,Brechin,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,20/11/99,Montrose,East Fife,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,20/11/99,Queens Park,Berwick,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,27/11/99,Albion Rvs,Cowdenbeath,1,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,27/11/99,Berwick,East Stirling,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,27/11/99,Dumbarton,Forfar,3,3,D,,,,,,,,,,,,,,,,,,,,,
SC3,27/11/99,East Fife,Brechin,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,27/11/99,Montrose,Queens Park,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,04/12/99,Queens Park,East Fife,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,07/12/99,Brechin,Berwick,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,07/12/99,Forfar,Montrose,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,08/12/99,Cowdenbeath,Dumbarton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/12/99,Brechin,Albion Rvs,8,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,18/12/99,Albion Rvs,Dumbarton,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,18/12/99,Montrose,Cowdenbeath,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,18/12/99,Queens Park,East Stirling,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,22/12/99,Cowdenbeath,Queens Park,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,27/12/99,Berwick,Montrose,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,03/01/00,Cowdenbeath,East Fife,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,03/01/00,East Stirling,Dumbarton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,03/01/00,Montrose,Brechin,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,03/01/00,Queens Park,Albion Rvs,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,15/01/00,Berwick,Cowdenbeath,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,15/01/00,East Fife,Forfar,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,22/01/00,Albion Rvs,East Stirling,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,22/01/00,Berwick,Brechin,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,22/01/00,Dumbarton,Cowdenbeath,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,22/01/00,East Fife,Queens Park,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,22/01/00,Montrose,Forfar,1,5,A,,,,,,,,,,,,,,,,,,,,,
SC3,29/01/00,Dumbarton,Queens Park,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,29/01/00,East Stirling,Forfar,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,05/02/00,Brechin,East Fife,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,05/02/00,Cowdenbeath,Albion Rvs,5,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,05/02/00,East Stirling,Berwick,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,05/02/00,Forfar,Dumbarton,4,3,H,,,,,,,,,,,,,,,,,,,,,
SC3,05/02/00,Queens Park,Montrose,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,12/02/00,Berwick,Queens Park,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,12/02/00,Brechin,Dumbarton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,12/02/00,East Stirling,Cowdenbeath,0,4,A,,,,,,,,,,,,,,,,,,,,,
SC3,12/02/00,Forfar,Albion Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,15/02/00,East Fife,Montrose,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,19/02/00,Albion Rvs,East Fife,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,19/02/00,Cowdenbeath,Brechin,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,19/02/00,Montrose,East Stirling,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,19/02/00,Queens Park,Forfar,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,26/02/00,Berwick,Albion Rvs,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,26/02/00,Brechin,Queens Park,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,26/02/00,Cowdenbeath,Forfar,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,26/02/00,Dumbarton,Montrose,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,26/02/00,East Stirling,East Fife,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,29/02/00,East Stirling,Albion Rvs,4,3,H,,,,,,,,,,,,,,,,,,,,,
SC3,29/02/00,Forfar,Brechin,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,04/03/00,Albion Rvs,Brechin,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,04/03/00,East Fife,Dumbarton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,04/03/00,Forfar,East Stirling,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,04/03/00,Montrose,Berwick,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,04/03/00,Queens Park,Cowdenbeath,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,07/03/00,Albion Rvs,Montrose,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,07/03/00,Brechin,East Stirling,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,07/03/00,Forfar,Berwick,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,11/03/00,Cowdenbeath,Berwick,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/03/00,East Stirling,Brechin,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/03/00,Forfar,East Fife,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/03/00,Montrose,Albion Rvs,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/03/00,Queens Park,Dumbarton,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,14/03/00,Dumbarton,Berwick,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,18/03/00,Albion Rvs,Queens Park,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,18/03/00,Berwick,Forfar,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,18/03/00,Brechin,Montrose,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,18/03/00,Dumbarton,East Stirling,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,18/03/00,East Fife,Cowdenbeath,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,21/03/00,East Fife,Berwick,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,25/03/00,Albion Rvs,Forfar,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,25/03/00,Cowdenbeath,East Stirling,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,25/03/00,Dumbarton,Brechin,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,25/03/00,Montrose,East Fife,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,25/03/00,Queens Park,Berwick,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,28/03/00,Dumbarton,East Fife,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,01/04/00,Berwick,Dumbarton,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,01/04/00,Brechin,Cowdenbeath,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,01/04/00,East Fife,Albion Rvs,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,01/04/00,East Stirling,Montrose,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,01/04/00,Forfar,Queens Park,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,08/04/00,Brechin,Berwick,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,08/04/00,Cowdenbeath,Dumbarton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,08/04/00,East Stirling,Albion Rvs,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,08/04/00,Forfar,Montrose,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,11/04/00,Queens Park,East Fife,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,15/04/00,Albion Rvs,Cowdenbeath,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,15/04/00,Berwick,East Stirling,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,15/04/00,Dumbarton,Forfar,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,15/04/00,East Fife,Brechin,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC3,15/04/00,Montrose,Queens Park,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC3,22/04/00,Berwick,East Fife,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,22/04/00,Brechin,Forfar,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,22/04/00,Cowdenbeath,Montrose,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,22/04/00,Dumbarton,Albion Rvs,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,22/04/00,East Stirling,Queens Park,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC3,29/04/00,Albion Rvs,Berwick,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC3,29/04/00,East Fife,East Stirling,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,29/04/00,Forfar,Cowdenbeath,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC3,29/04/00,Montrose,Dumbarton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,29/04/00,Queens Park,Brechin,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/05/00,Berwick,Montrose,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/05/00,Brechin,Albion Rvs,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/05/00,Cowdenbeath,Queens Park,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC3,06/05/00,Dumbarton,East Fife,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC3,06/05/00,East Stirling,Forfar,0,1,A,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
