Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
E1,07/09/97,West Brom,Reading,1,0,H,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,09/09/97,Huddersfield,Birmingham,0,1,A,0,0,D,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,09/09/97,Port Vale,Stockport,2,1,H,2,1,H,,,,,,,,,,,,,,,,,,,,,,,,,,,,
E1,13/09/97,Bradford,Middlesbrough,2,2,D,1,1,D,,,,,,,,,,,
E1,13/09/97,Bury,Man City,1,1,D,0,0,D,,,,,,,,,,,
E1,13/09/97,Huddersfield,Ipswich,2,2,D,1,0,H,,,,,,,,,,,
E1,13/09/97,Norwich,Port Vale,1,0,H,0,0,D,,,,,,,,,,,
E1,13/09/97,Portsmouth,Crewe,2,3,A,0,1,A,,,,,,,,,,,
E1,13/09/97,QPR,West Brom,2,0,H,1,0,H,,,,,,,,,,,
E1,13/09/97,Reading,Oxford,2,1,H,1,1,D,,,,,,,,,,,
E1,13/09/97,Sheffield United,Nott'm Forest,1,0,H,0,0,D,,,,,,,,,,,
E1,13/09/97,Stoke,Stockport,2,1,H,1,0,H,,,,,,,,,,,
E1,13/09/97,Swindon,Tranmere,2,1,H,1,1,D,,,,,,,,,,,
E1,13/09/97,Wolves,Charlton,3,1,H,3,0,H,,,,,,,,,,,
E1,14/09/97,Birmingham,Sunderland,0,1,A,0,0,D,,,,,,,,,,,
E1,16/09/97,Crewe,Port Vale,0,1,A,0,0,D,,,,,,,,,,,
E1,17/09/97,Norwich,Charlton,0,4,A,0,3,A,,,,,,,,,,,
E1,20/09/97,Crewe,QPR,2,3,A,0,2,A,,,,,,,,,,,
E1,20/09/97,Ipswich,Stoke,2,3,A,0,2,A,,,,,,,,,,,
E1,20/09/97,Man City,Norwich,1,2,A,1,1,D,,,,,,,,,,,
E1,20/09/97,Middlesbrough,Birmingham,3,1,H,3,0,H,,,,,,,,,,,
E1,20/09/97,Nott'm Forest,Portsmouth,1,0,H,1,0,H,,,,,,,,,,,
E1,20/09/97,Oxford,Sheffield United,2,4,A,1,2,A,,,,,,,,,,,
E1,20/09/97,Port Vale,Bury,1,1,D,1,0,H,,,,,,,,,,,
E1,20/09/97,Stockport,Huddersfield,3,0,H,2,0,H,,,,,,,,,,,
E1,20/09/97,Sunderland,Wolves,1,1,D,1,1,D,,,,,,,,,,,
E1,20/09/97,Tranmere,Reading,6,0,H,5,0,H,,,,,,,,,,,
E1,20/09/97,West Brom,Swindon,0,0,D,0,0,D,,,,,,,,,,,
E1,21/09/97,Charlton,Bradford,4,1,H,3,0,H,,,,,,,,,,,
E1,24/09/97,QPR,Portsmouth,1,0,H,1,0,H,,,,,,,,,,,
E1,26/09/97,Norwich,Ipswich,2,1,H,1,0,H,,,,,,,,,,,
E1,27/09/97,Bury,West Brom,1,3,A,0,2,A,,,,,,,,,,,
E1,27/09/97,Charlton,Stockport,1,3,A,1,0,H,,,,,,,,,,,
E1,27/09/97,Crewe,Tranmere,2,1,H,1,0,H,,,,,,,,,,,
E1,27/09/97,Man City,Swindon,6,0,H,3,0,H,,,,,,,,,,,
E1,27/09/97,Nott'm Forest,Stoke,1,0,H,0,0,D,,,,,,,,,,,
E1,27/09/97,Oxford,Bradford,0,0,D,0,0,D,,,,,,,,,,,
E1,27/09/97,Port Vale,QPR,2,0,H,2,0,H,,,,,,,,,,,
E1,27/09/97,Portsmouth,Reading,0,2,A,0,1,A,,,,,,,,,,,
E1,27/09/97,Sheffield United,Birmingham,0,0,D,0,0,D,,,,,,,,,,,
E1,27/09/97,Wolves,Huddersfield,1,1,D,1,1,D,,,,,,,,,,,
E1,28/09/97,Sunderland,Middlesbrough,1,2,A,0,0,D,,,,,,,,,,,
E1,03/10/97,Huddersfield,Nott'm Forest,0,2,A,0,0,D,,,,,,,,,,,
E1,04/10/97,Birmingham,Crewe,0,1,A,0,0,D,,,,,,,,,,,
E1,04/10/97,Bradford,Wolves,2,0,H,2,0,H,,,,,,,,,,,
E1,04/10/97,Ipswich,Man City,1,0,H,0,0,D,,,,,,,,,,,
E1,04/10/97,QPR,Charlton,2,4,A,1,2,A,,,,,,,,,,,
E1,04/10/97,Reading,Sunderland,4,0,H,2,0,H,,,,,,,,,,,
E1,04/10/97,Stockport,Portsmouth,3,1,H,2,0,H,,,,,,,,,,,
E1,04/10/97,Stoke,Bury,3,2,H,0,0,D,,,,,,,,,,,
E1,04/10/97,Swindon,Port Vale,4,2,H,0,1,A,,,,,,,,,,,
E1,04/10/97,Tranmere,Norwich,2,0,H,2,0,H,,,,,,,,,,,
E1,04/10/97,West Brom,Oxford,1,2,A,1,1,D,,,,,,,,,,,
E1,05/10/97,Middlesbrough,Sheffield United,1,2,A,1,1,D,,,,,,,,,,,
E1,11/10/97,Reading,Crewe,3,3,D,2,3,A,,,,,,,,,,,
E1,11/10/97,Stockport,Oxford,3,2,H,0,0,D,,,,,,,,,,,
E1,11/10/97,Swindon,Bury,3,1,H,2,1,H,,,,,,,,,,,
E1,12/10/97,Birmingham,Wolves,1,0,H,1,0,H,,,,,,,,,,,
E1,12/10/97,Stoke,Port Vale,2,1,H,2,1,H,,,,,,,,,,,
E1,14/10/97,Huddersfield,Charlton,0,3,A,0,1,A,,,,,,,,,,,
E1,18/10/97,Bury,Birmingham,2,1,H,2,0,H,,,,,,,,,,,
E1,18/10/97,Crewe,Middlesbrough,1,1,D,0,0,D,,,,,,,,,,,
E1,18/10/97,Man City,Reading,0,0,D,0,0,D,,,,,,,,,,,
E1,18/10/97,Norwich,Stockport,1,1,D,0,1,A,,,,,,,,,,,
E1,18/10/97,Nott'm Forest,Tranmere,2,2,D,2,1,H,,,,,,,,,,,
E1,18/10/97,Oxford,Ipswich,1,0,H,0,0,D,,,,,,,,,,,
E1,18/10/97,Port Vale,Bradford,0,0,D,0,0,D,,,,,,,,,,,
E1,18/10/97,Portsmouth,West Brom,2,3,A,0,1,A,,,,,,,,,,,
E1,18/10/97,Sheffield United,QPR,2,2,D,1,0,H,,,,,,,,,,,
E1,18/10/97,Sunderland,Huddersfield,3,1,H,1,0,H,,,,,,,,,,,
E1,18/10/97,Wolves,Swindon,3,1,H,1,1,D,,,,,,,,,,,
E1,19/10/97,Charlton,Stoke,1,1,D,0,0,D,,,,,,,,,,,
E1,21/10/97,Bury,QPR,1,1,D,0,0,D,,,,,,,,,,,
E1,21/10/97,Crewe,Ipswich,0,0,D,0,0,D,,,,,,,,,,,
E1,21/10/97,Norwich,Reading,0,0,D,0,0,D,,,,,,,,,,,
E1,21/10/97,Nott'm Forest,West Brom,1,0,H,0,0,D,,,,,,,,,,,
E1,21/10/97,Oxford,Middlesbrough,1,4,A,0,1,A,,,,,,,,,,,
E1,21/10/97,Port Vale,Huddersfield,4,1,H,1,0,H,,,,,,,,,,,
E1,21/10/97,Portsmouth,Bradford,1,1,D,1,1,D,,,,,,,,,,,
E1,21/10/97,Sheffield United,Stockport,5,1,H,2,1,H,,,,,,,,,,,
E1,21/10/97,Sunderland,Swindon,0,0,D,0,0,D,,,,,,,,,,,
E1,22/10/97,Charlton,Birmingham,1,1,D,0,0,D,,,,,,,,,,,
E1,22/10/97,Man City,Stoke,0,1,A,0,0,D,,,,,,,,,,,
E1,22/10/97,Wolves,Tranmere,2,1,H,2,0,H,,,,,,,,,,,
E1,24/10/97,Reading,Nott'm Forest,3,3,D,0,1,A,,,,,,,,,,,
E1,25/10/97,Birmingham,Oxford,0,0,D,0,0,D,,,,,,,,,,,
E1,25/10/97,Bradford,Crewe,1,0,H,0,0,D,,,,,,,,,,,
E1,25/10/97,Huddersfield,Portsmouth,1,1,D,0,1,A,,,,,,,,,,,
E1,25/10/97,Ipswich,Bury,2,0,H,0,0,D,,,,,,,,,,,
E1,25/10/97,Middlesbrough,Port Vale,2,1,H,1,0,H,,,,,,,,,,,
E1,25/10/97,Stockport,Wolves,1,0,H,1,0,H,,,,,,,,,,,
E1,25/10/97,Stoke,Sunderland,1,2,A,0,1,A,,,,,,,,,,,
E1,25/10/97,Swindon,Norwich,1,0,H,0,0,D,,,,,,,,,,,
E1,25/10/97,Tranmere,Charlton,2,2,D,1,0,H,,,,,,,,,,,
E1,25/10/97,West Brom,Sheffield United,2,0,H,1,0,H,,,,,,,,,,,
E1,26/10/97,QPR,Man City,2,0,H,2,0,H,,,,,,,,,,,
E1,28/10/97,Birmingham,Ipswich,1,1,D,0,1,A,,,,,,,,,,,
E1,28/10/97,Middlesbrough,Huddersfield,3,0,H,2,0,H,,,,,,,,,,,
E1,29/10/97,Man City,Crewe,1,0,H,1,0,H,,,,,,,,,,,
E1,31/10/97,Portsmouth,Swindon,0,1,A,0,1,A,,,,,,,,,,,
E1,01/11/97,Bradford,West Brom,0,0,D,0,0,D,,,,,,,,,,,
E1,01/11/97,Charlton,Ipswich,3,0,H,2,0,H,,,,,,,,,,,
E1,01/11/97,Huddersfield,Stoke,3,1,H,0,0,D,,,,,,,,,,,
E1,01/11/97,Norwich,Bury,2,2,D,2,1,H,,,,,,,,,,,
E1,01/11/97,Nott'm Forest,Crewe,3,1,H,1,1,D,,,,,,,,,,,
E1,01/11/97,Oxford,Man City,0,0,D,0,0,D,,,,,,,,,,,
E1,01/11/97,Port Vale,Reading,0,0,D,0,0,D,,,,,,,,,,,
E1,01/11/97,QPR,Birmingham,1,1,D,1,1,D,,,,,,,,,,,
E1,01/11/97,Sheffield United,Tranmere,2,1,H,0,0,D,,,,,,,,,,,
E1,01/11/97,Stockport,Sunderland,1,1,D,0,0,D,,,,,,,,,,,
E1,01/11/97,Wolves,Middlesbrough,1,0,H,0,0,D,,,,,,,,,,,
E1,04/11/97,Birmingham,Bradford,0,0,D,0,0,D,,,,,,,,,,,
E1,04/11/97,Bury,Nott'm Forest,2,0,H,1,0,H,,,,,,,,,,,
E1,04/11/97,Crewe,Wolves,0,2,A,0,1,A,,,,,,,,,,,
E1,04/11/97,Ipswich,Stockport,0,2,A,0,0,D,,,,,,,,,,,
E1,04/11/97,Man City,Port Vale,2,3,A,2,2,D,,,,,,,,,,,
E1,04/11/97,Reading,Sheffield United,0,1,A,0,0,D,,,,,,,,,,,
E1,04/11/97,Stoke,Oxford,0,0,D,0,0,D,,,,,,,,,,,
E1,04/11/97,Sunderland,Charlton,0,0,D,0,0,D,,,,,,,,,,,
E1,04/11/97,Tranmere,Huddersfield,1,0,H,1,0,H,,,,,,,,,,,
E1,04/11/97,West Brom,Norwich,1,0,H,0,0,D,,,,,,,,,,,
E1,05/11/97,Middlesbrough,Portsmouth,1,1,D,0,0,D,,,,,,,,,,,
E1,05/11/97,Swindon,QPR,3,1,H,0,1,A,,,,,,,,,,,
E1,07/11/97,Man City,Huddersfield,0,1,A,0,0,D,,,,,,,,,,,
E1,08/11/97,Birmingham,Norwich,1,2,A,1,2,A,,,,,,,,,,,
E1,08/11/97,Bury,Portsmouth,0,2,A,0,1,A,,,,,,,,,,,
E1,08/11/97,Crewe,Oxford,2,1,H,2,1,H,,,,,,,,,,,
E1,08/11/97,Middlesbrough,QPR,3,0,H,2,0,H,,,,,,,,,,,
E1,08/11/97,Reading,Stockport,1,0,H,1,0,H,,,,,,,,,,,
E1,08/11/97,Stoke,Wolves,3,0,H,2,0,H,,,,,,,,,,,
E1,08/11/97,Sunderland,Nott'm Forest,1,1,D,1,1,D,,,,,,,,,,,
E1,08/11/97,Swindon,Bradford,1,0,H,1,0,H,,,,,,,,,,,
E1,08/11/97,Tranmere,Port Vale,1,2,A,0,1,A,,,,,,,,,,,
E1,08/11/97,West Brom,Charlton,1,0,H,1,0,H,,,,,,,,,,,
E1,09/11/97,Ipswich,Sheffield United,2,2,D,0,1,A,,,,,,,,,,,
E1,15/11/97,Bradford,Tranmere,0,1,A,0,0,D,,,,,,,,,,,
E1,15/11/97,Charlton,Crewe,3,2,H,2,1,H,,,,,,,,,,,
E1,15/11/97,Huddersfield,Reading,1,0,H,0,0,D,,,,,,,,,,,
E1,15/11/97,Norwich,Middlesbrough,1,3,A,1,1,D,,,,,,,,,,,
E1,15/11/97,Nott'm Forest,Birmingham,1,0,H,1,0,H,,,,,,,,,,,
E1,15/11/97,Oxford,Bury,1,1,D,1,1,D,,,,,,,,,,,
E1,15/11/97,Port Vale,West Brom,1,2,A,0,0,D,,,,,,,,,,,
E1,15/11/97,Portsmouth,Sunderland,1,4,A,1,3,A,,,,,,,,,,,
E1,15/11/97,QPR,Stoke,1,1,D,0,1,A,,,,,,,,,,,
E1,15/11/97,Sheffield United,Man City,1,1,D,1,0,H,,,,,,,,,,,
E1,15/11/97,Stockport,Swindon,4,2,H,2,1,H,,,,,,,,,,,
E1,15/11/97,Wolves,Ipswich,1,1,D,1,1,D,,,,,,,,,,,
E1,18/11/97,Bradford,Sheffield United,1,1,D,0,0,D,,,,,,,,,,,
E1,22/11/97,Bury,Sunderland,1,1,D,1,1,D,,,,,,,,,,,
E1,22/11/97,Crewe,Stockport,0,1,A,0,1,A,,,,,,,,,,,
E1,22/11/97,Man City,Bradford,1,0,H,0,0,D,,,,,,,,,,,
E1,22/11/97,Norwich,Oxford,2,1,H,1,0,H,,,,,,,,,,,
E1,22/11/97,Nott'm Forest,Charlton,5,2,H,1,0,H,,,,,,,,,,,
E1,22/11/97,Port Vale,Sheffield United,0,0,D,0,0,D,,,,,,,,,,,
E1,22/11/97,QPR,Huddersfield,2,1,H,1,0,H,,,,,,,,,,,
E1,22/11/97,Reading,Ipswich,0,4,A,0,2,A,,,,,,,,,,,
E1,22/11/97,Swindon,Middlesbrough,1,2,A,1,1,D,,,,,,,,,,,
E1,22/11/97,Tranmere,Stoke,3,1,H,1,1,D,,,,,,,,,,,
E1,23/11/97,West Brom,Birmingham,1,0,H,0,0,D,,,,,,,,,,,
E1,26/11/97,Middlesbrough,Nott'm Forest,0,0,D,0,0,D,,,,,,,,,,,
E1,28/11/97,Charlton,Swindon,3,0,H,2,0,H,,,,,,,,,,,
E1,29/11/97,Birmingham,Portsmouth,2,1,H,1,1,D,,,,,,,,,,,
E1,29/11/97,Bradford,Norwich,2,1,H,1,0,H,,,,,,,,,,,
E1,29/11/97,Huddersfield,Bury,2,0,H,1,0,H,,,,,,,,,,,
E1,29/11/97,Ipswich,Nott'm Forest,0,1,A,0,0,D,,,,,,,,,,,
E1,29/11/97,Middlesbrough,West Brom,1,0,H,1,0,H,,,,,,,,,,,
E1,29/11/97,Oxford,Port Vale,2,0,H,1,0,H,,,,,,,,,,,
E1,29/11/97,Sheffield United,Crewe,1,0,H,0,0,D,,,,,,,,,,,
E1,29/11/97,Stockport,Man City,3,1,H,3,0,H,,,,,,,,,,,
E1,29/11/97,Stoke,Reading,1,2,A,0,1,A,,,,,,,,,,,
E1,29/11/97,Sunderland,Tranmere,3,0,H,3,0,H,,,,,,,,,,,
E1,29/11/97,Wolves,QPR,3,2,H,1,0,H,,,,,,,,,,,
E1,02/12/97,Ipswich,Middlesbrough,1,1,D,0,1,A,,,,,,,,,,,
E1,02/12/97,Sheffield United,Stoke,3,2,H,0,1,A,,,,,,,,,,,
E1,02/12/97,West Brom,Man City,0,1,A,0,0,D,,,,,,,,,,,
E1,03/12/97,QPR,Norwich,1,1,D,0,0,D,,,,,,,,,,,
E1,06/12/97,Bury,Middlesbrough,0,1,A,0,0,D,,,,,,,,,,,
E1,06/12/97,Crewe,Huddersfield,2,5,A,1,2,A,,,,,,,,,,,
E1,06/12/97,Man City,Wolves,0,1,A,0,1,A,,,,,,,,,,,
E1,06/12/97,Norwich,Sheffield United,2,1,H,0,0,D,,,,,,,,,,,
E1,06/12/97,Nott'm Forest,Bradford,2,2,D,1,0,H,,,,,,,,,,,
E1,06/12/97,Port Vale,Birmingham,0,1,A,0,1,A,,,,,,,,,,,
E1,06/12/97,Portsmouth,Stoke,2,0,H,2,0,H,,,,,,,,,,,
E1,06/12/97,QPR,Sunderland,0,1,A,0,0,D,,,,,,,,,,,
E1,06/12/97,Reading,Charlton,2,0,H,2,0,H,,,,,,,,,,,
E1,06/12/97,Swindon,Oxford,4,1,H,2,1,H,,,,,,,,,,,
E1,06/12/97,Tranmere,Ipswich,1,1,D,0,1,A,,,,,,,,,,,
E1,06/12/97,West Brom,Stockport,3,2,H,1,0,H,,,,,,,,,,,
E1,09/12/97,Charlton,Sheffield United,2,1,H,1,0,H,,,,,,,,,,,
E1,09/12/97,Portsmouth,Wolves,3,2,H,1,0,H,,,,,,,,,,,
E1,12/12/97,Oxford,QPR,3,1,H,2,1,H,,,,,,,,,,,
E1,13/12/97,Birmingham,Man City,2,1,H,0,0,D,,,,,,,,,,,
E1,13/12/97,Bradford,Bury,1,0,H,1,0,H,,,,,,,,,,,
E1,13/12/97,Charlton,Port Vale,1,0,H,0,0,D,,,,,,,,,,,
E1,13/12/97,Huddersfield,Norwich,1,3,A,0,2,A,,,,,,,,,,,
E1,13/12/97,Ipswich,Portsmouth,2,0,H,1,0,H,,,,,,,,,,,
E1,13/12/97,Middlesbrough,Reading,4,0,H,0,0,D,,,,,,,,,,,
E1,13/12/97,Sheffield United,Swindon,2,1,H,1,1,D,,,,,,,,,,,
E1,13/12/97,Stockport,Tranmere,3,1,H,1,1,D,,,,,,,,,,,
E1,13/12/97,Stoke,Crewe,0,2,A,0,1,A,,,,,,,,,,,
E1,13/12/97,Sunderland,West Brom,2,0,H,1,0,H,,,,,,,,,,,
E1,14/12/97,Wolves,Nott'm Forest,2,1,H,1,0,H,,,,,,,,,,,
E1,20/12/97,Bury,Sheffield United,1,1,D,1,0,H,,,,,,,,,,,
E1,20/12/97,Crewe,Sunderland,0,3,A,0,2,A,,,,,,,,,,,
E1,20/12/97,Man City,Middlesbrough,2,0,H,2,0,H,,,,,,,,,,,
E1,20/12/97,Norwich,Stoke,0,0,D,0,0,D,,,,,,,,,,,
E1,20/12/97,Nott'm Forest,Stockport,2,1,H,0,1,A,,,,,,,,,,,
E1,20/12/97,Port Vale,Ipswich,1,3,A,0,3,A,,,,,,,,,,,
E1,20/12/97,Portsmouth,Charlton,0,2,A,0,1,A,,,,,,,,,,,
E1,20/12/97,Reading,Wolves,0,0,D,0,0,D,,,,,,,,,,,
E1,20/12/97,Swindon,Birmingham,1,1,D,1,1,D,,,,,,,,,,,
E1,20/12/97,Tranmere,Oxford,0,2,A,0,0,D,,,,,,,,,,,
E1,20/12/97,West Brom,Huddersfield,0,2,A,0,0,D,,,,,,,,,,,
E1,21/12/97,QPR,Bradford,1,0,H,1,0,H,,,,,,,,,,,
E1,26/12/97,Charlton,Norwich,2,1,H,0,0,D,,,,,,,,,,,
E1,26/12/97,Crewe,Man City,1,0,H,1,0,H,,,,,,,,,,,
E1,26/12/97,Huddersfield,Middlesbrough,0,1,A,0,0,D,,,,,,,,,,,
E1,26/12/97,Ipswich,Birmingham,0,1,A,0,0,D,,,,,,,,,,,
E1,26/12/97,Nott'm Forest,Swindon,3,0,H,3,0,H,,,,,,,,,,,
E1,26/12/97,Portsmouth,QPR,3,1,H,1,1,D,,,,,,,,,,,
E1,26/12/97,Reading,West Brom,2,1,H,2,0,H,,,,,,,,,,,
E1,26/12/97,Stockport,Port Vale,3,0,H,0,0,D,,,,,,,,,,,
E1,26/12/97,Stoke,Sheffield United,2,2,D,0,0,D,,,,,,,,,,,
E1,26/12/97,Sunderland,Bradford,2,0,H,1,0,H,,,,,,,,,,,
E1,26/12/97,Tranmere,Bury,0,0,D,0,0,D,,,,,,,,,,,
E1,26/12/97,Wolves,Oxford,1,0,H,1,0,H,,,,,,,,,,,
E1,28/12/97,Birmingham,Tranmere,0,0,D,0,0,D,,,,,,,,,,,
E1,28/12/97,Bradford,Huddersfield,1,1,D,1,1,D,,,,,,,,,,,
E1,28/12/97,Bury,Crewe,1,1,D,0,0,D,,,,,,,,,,,
E1,28/12/97,Man City,Nott'm Forest,2,3,A,0,1,A,,,,,,,,,,,
E1,28/12/97,Middlesbrough,Stockport,3,1,H,1,0,H,,,,,,,,,,,
E1,28/12/97,Oxford,Sunderland,1,1,D,1,1,D,,,,,,,,,,,
E1,28/12/97,Port Vale,Wolves,0,2,A,0,1,A,,,,,,,,,,,
E1,28/12/97,QPR,Reading,1,1,D,1,0,H,,,,,,,,,,,
E1,28/12/97,Sheffield United,Charlton,4,1,H,2,0,H,,,,,,,,,,,
E1,28/12/97,Swindon,Ipswich,0,2,A,0,0,D,,,,,,,,,,,
E1,28/12/97,West Brom,Stoke,1,1,D,0,0,D,,,,,,,,,,,
E1,30/12/97,Norwich,Portsmouth,2,0,H,1,0,H,,,,,,,,,,,
E1,09/01/98,Tranmere,West Brom,0,0,D,0,0,D,,,,,,,,,,,
E1,10/01/98,Charlton,Middlesbrough,3,0,H,2,0,H,,,,,,,,,,,
E1,10/01/98,Huddersfield,Oxford,5,1,H,3,0,H,,,,,,,,,,,
E1,10/01/98,Ipswich,QPR,0,0,D,0,0,D,,,,,,,,,,,
E1,10/01/98,Nott'm Forest,Port Vale,2,1,H,1,1,D,,,,,,,,,,,
E1,10/01/98,Portsmouth,Man City,0,3,A,0,1,A,,,,,,,,,,,
E1,10/01/98,Reading,Bury,1,1,D,1,0,H,,,,,,,,,,,
E1,10/01/98,Stockport,Bradford,1,2,A,0,2,A,,,,,,,,,,,
E1,10/01/98,Stoke,Birmingham,0,7,A,0,3,A,,,,,,,,,,,
E1,10/01/98,Sunderland,Sheffield United,4,2,H,1,1,D,,,,,,,,,,,
E1,10/01/98,Wolves,Norwich,5,0,H,4,0,H,,,,,,,,,,,
