Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,01/11/97,Hansa Rostock,Bochum,2,2,D,1,0,H,,,,,,,,,,,
D1,01/11/97,Karlsruhe,FC Koln,3,1,H,0,1,A,,,,,,,,,,,
D1,01/11/97,Munich 1860,Bayern Munich,2,2,D,1,1,D,,,,,,,,,,,
D1,01/11/97,Stuttgart,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,01/11/97,Werder Bremen,Hertha,0,2,A,0,1,A,,,,,,,,,,,
D1,02/11/97,Bielefeld,Hamburg,0,3,A,0,1,A,,,,,,,,,,,
D1,07/11/97,Kaiserslautern,Hansa Rostock,4,3,H,2,2,D,,,,,,,,,,,
D1,07/11/97,Wolfsburg,Duisburg,0,2,A,0,2,A,,,,,,,,,,,
D1,08/11/97,Bayern Munich,Bielefeld,1,0,H,1,0,H,,,,,,,,,,,
D1,08/11/97,FC Koln,Werder Bremen,2,0,H,0,0,D,,,,,,,,,,,
D1,08/11/97,Hamburg,Leverkusen,0,1,A,0,0,D,,,,,,,,,,,
D1,08/11/97,Hertha,Munich 1860,2,0,H,2,0,H,,,,,,,,,,,
D1,08/11/97,M'gladbach,Dortmund,1,1,D,1,1,D,,,,,,,,,,,
D1,08/11/97,Schalke 04,Karlsruhe,2,0,H,0,0,D,,,,,,,,,,,
D1,09/11/97,Bochum,Stuttgart,0,2,A,0,0,D,,,,,,,,,,,
D1,11/11/97,Dortmund,Bayern Munich,0,2,A,0,2,A,,,,,,,,,,,
D1,11/11/97,Leverkusen,FC Koln,4,0,H,2,0,H,,,,,,,,,,,
D1,18/11/97,Dortmund,Wolfsburg,2,1,H,1,0,H,,,,,,,,,,,
D1,18/11/97,Duisburg,Hamburg,3,0,H,2,0,H,,,,,,,,,,,
D1,18/11/97,Karlsruhe,Bochum,1,1,D,0,0,D,,,,,,,,,,,
D1,18/11/97,Werder Bremen,Schalke 04,2,1,H,2,1,H,,,,,,,,,,,
D1,19/11/97,Bielefeld,Hertha,1,3,A,1,0,H,,,,,,,,,,,
D1,19/11/97,M'gladbach,Kaiserslautern,1,3,A,0,1,A,,,,,,,,,,,
D1,19/11/97,Munich 1860,FC Koln,1,0,H,1,0,H,,,,,,,,,,,
D1,19/11/97,Stuttgart,Hansa Rostock,2,1,H,1,0,H,,,,,,,,,,,
D1,21/11/97,Bochum,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,
D1,21/11/97,Hamburg,Dortmund,1,3,A,1,1,D,,,,,,,,,,,
D1,22/11/97,Bayern Munich,Duisburg,3,0,H,2,0,H,,,,,,,,,,,
D1,22/11/97,FC Koln,Bielefeld,3,5,A,2,2,D,,,,,,,,,,,
D1,22/11/97,Hertha,Leverkusen,2,2,D,2,0,H,,,,,,,,,,,
D1,22/11/97,Schalke 04,Munich 1860,2,0,H,0,0,D,,,,,,,,,,,
D1,22/11/97,Stuttgart,Karlsruhe,3,0,H,2,0,H,,,,,,,,,,,
D1,22/11/97,Wolfsburg,Kaiserslautern,2,1,H,1,0,H,,,,,,,,,,,
D1,23/11/97,Hansa Rostock,M'gladbach,2,0,H,2,0,H,,,,,,,,,,,
D1,28/11/97,Duisburg,Hertha,0,1,A,0,1,A,,,,,,,,,,,
D1,28/11/97,Karlsruhe,Hansa Rostock,3,0,H,1,0,H,,,,,,,,,,,
D1,29/11/97,Bielefeld,Schalke 04,1,1,D,0,0,D,,,,,,,,,,,
D1,29/11/97,Kaiserslautern,Hamburg,2,1,H,0,0,D,,,,,,,,,,,
D1,29/11/97,M'gladbach,Wolfsburg,0,2,A,0,2,A,,,,,,,,,,,
D1,29/11/97,Munich 1860,Bochum,0,2,A,0,2,A,,,,,,,,,,,
D1,29/11/97,Werder Bremen,Stuttgart,2,2,D,0,0,D,,,,,,,,,,,
D1,30/11/97,Leverkusen,Bayern Munich,4,2,H,1,2,A,,,,,,,,,,,
D1,05/12/97,Kaiserslautern,Bayern Munich,2,0,H,1,0,H,,,,,,,,,,,
D1,06/12/97,Bielefeld,Bochum,0,2,A,0,0,D,,,,,,,,,,,
D1,06/12/97,Duisburg,FC Koln,2,2,D,1,1,D,,,,,,,,,,,
D1,06/12/97,Leverkusen,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,06/12/97,M'gladbach,Hamburg,1,1,D,1,0,H,,,,,,,,,,,
D1,06/12/97,Munich 1860,Stuttgart,1,3,A,1,0,H,,,,,,,,,,,
D1,06/12/97,Werder Bremen,Karlsruhe,2,4,A,2,1,H,,,,,,,,,,,
D1,07/12/97,Wolfsburg,Hansa Rostock,1,1,D,0,0,D,,,,,,,,,,,
D1,12/12/97,Hansa Rostock,Werder Bremen,1,2,A,1,1,D,,,,,,,,,,,
D1,12/12/97,Hertha,Kaiserslautern,2,0,H,1,0,H,,,,,,,,,,,
D1,13/12/97,Bayern Munich,M'gladbach,3,2,H,1,0,H,,,,,,,,,,,
D1,13/12/97,FC Koln,Dortmund,4,2,H,2,1,H,,,,,,,,,,,
D1,13/12/97,Hamburg,Wolfsburg,1,2,A,0,1,A,,,,,,,,,,,
D1,13/12/97,Karlsruhe,Munich 1860,0,0,D,0,0,D,,,,,,,,,,,
D1,13/12/97,Schalke 04,Duisburg,1,1,D,1,1,D,,,,,,,,,,,
D1,13/12/97,Stuttgart,Bielefeld,1,0,H,0,0,D,,,,,,,,,,,
D1,14/12/97,Bochum,Leverkusen,0,0,D,0,0,D,,,,,,,,,,,
D1,16/12/97,Dortmund,Hertha,3,0,H,2,0,H,,,,,,,,,,,
D1,19/12/97,Dortmund,Schalke 04,2,2,D,1,0,H,,,,,,,,,,,
D1,19/12/97,M'gladbach,Hertha,4,2,H,2,2,D,,,,,,,,,,,
D1,20/12/97,Bielefeld,Karlsruhe,2,1,H,0,1,A,,,,,,,,,,,
D1,20/12/97,Duisburg,Bochum,2,0,H,0,0,D,,,,,,,,,,,
D1,20/12/97,Kaiserslautern,FC Koln,3,2,H,1,1,D,,,,,,,,,,,
D1,20/12/97,Leverkusen,Stuttgart,6,1,H,3,1,H,,,,,,,,,,,
D1,20/12/97,Munich 1860,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,
D1,20/12/97,Wolfsburg,Bayern Munich,2,3,A,1,2,A,,,,,,,,,,,
D1,21/12/97,Hamburg,Hansa Rostock,0,1,A,0,1,A,,,,,,,,,,,
D1,30/01/98,Bochum,Dortmund,2,1,H,1,0,H,,,,,,,,,,,
D1,30/01/98,Stuttgart,Duisburg,1,1,D,1,0,H,,,,,,,,,,,
D1,31/01/98,Bayern Munich,Hamburg,3,0,H,2,0,H,,,,,,,,,,,
D1,31/01/98,FC Koln,M'gladbach,3,2,H,1,0,H,,,,,,,,,,,
D1,31/01/98,Hansa Rostock,Munich 1860,3,0,H,0,0,D,,,,,,,,,,,
D1,31/01/98,Hertha,Wolfsburg,1,0,H,1,0,H,,,,,,,,,,,
D1,31/01/98,Schalke 04,Kaiserslautern,1,1,D,0,1,A,,,,,,,,,,,
D1,31/01/98,Werder Bremen,Bielefeld,2,1,H,1,1,D,,,,,,,,,,,
D1,01/02/98,Karlsruhe,Leverkusen,1,1,D,1,1,D,,,,,,,,,,,
D1,06/02/98,Duisburg,Karlsruhe,1,0,H,0,0,D,,,,,,,,,,,
D1,06/02/98,Kaiserslautern,Bochum,3,0,H,2,0,H,,,,,,,,,,,
D1,07/02/98,Bayern Munich,Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,
D1,07/02/98,Bielefeld,Munich 1860,1,1,D,0,0,D,,,,,,,,,,,
D1,07/02/98,Dortmund,Stuttgart,3,1,H,3,0,H,,,,,,,,,,,
D1,07/02/98,Hamburg,Hertha,1,1,D,1,1,D,,,,,,,,,,,
D1,07/02/98,Leverkusen,Werder Bremen,4,1,H,1,1,D,,,,,,,,,,,
D1,07/02/98,M'gladbach,Schalke 04,0,1,A,0,1,A,,,,,,,,,,,
D1,08/02/98,Wolfsburg,FC Koln,1,1,D,0,0,D,,,,,,,,,,,
D1,13/02/98,FC Koln,Hamburg,1,2,A,0,0,D,,,,,,,,,,,
D1,13/02/98,Karlsruhe,Dortmund,0,1,A,0,1,A,,,,,,,,,,,
D1,13/02/98,Werder Bremen,Duisburg,2,2,D,1,0,H,,,,,,,,,,,
D1,14/02/98,Bochum,M'gladbach,3,1,H,1,1,D,,,,,,,,,,,
D1,14/02/98,Hansa Rostock,Bielefeld,2,1,H,1,0,H,,,,,,,,,,,
D1,14/02/98,Hertha,Bayern Munich,2,1,H,1,0,H,,,,,,,,,,,
D1,14/02/98,Munich 1860,Leverkusen,3,4,A,1,0,H,,,,,,,,,,,
D1,14/02/98,Schalke 04,Wolfsburg,1,1,D,1,1,D,,,,,,,,,,,
D1,14/02/98,Stuttgart,Kaiserslautern,0,1,A,0,0,D,,,,,,,,,,,
D1,27/02/98,Dortmund,Werder Bremen,2,2,D,0,0,D,,,,,,,,,,,
D1,27/02/98,Kaiserslautern,Karlsruhe,0,0,D,0,0,D,,,,,,,,,,,
D1,28/02/98,Bayern Munich,FC Koln,0,2,A,0,0,D,,,,,,,,,,,
D1,28/02/98,Duisburg,Munich 1860,0,2,A,0,0,D,,,,,,,,,,,
D1,28/02/98,Hamburg,Schalke 04,1,1,D,0,1,A,,,,,,,,,,,
D1,28/02/98,Leverkusen,Bielefeld,0,0,D,0,0,D,,,,,,,,,,,
D1,28/02/98,M'gladbach,Stuttgart,0,0,D,0,0,D,,,,,,,,,,,
D1,28/02/98,Wolfsburg,Bochum,0,2,A,0,1,A,,,,,,,,,,,
D1,01/03/98,Hertha,Hansa Rostock,1,1,D,0,0,D,,,,,,,,,,,
D1,06/03/98,Bochum,Hamburg,0,0,D,0,0,D,,,,,,,,,,,
D1,06/03/98,Werder Bremen,Kaiserslautern,1,1,D,1,1,D,,,,,,,,,,,
D1,07/03/98,Bielefeld,Duisburg,3,3,D,1,0,H,,,,,,,,,,,
D1,07/03/98,FC Koln,Hertha,2,0,H,1,0,H,,,,,,,,,,,
D1,07/03/98,Hansa Rostock,Leverkusen,1,2,A,0,2,A,,,,,,,,,,,
D1,07/03/98,Karlsruhe,M'gladbach,2,5,A,1,1,D,,,,,,,,,,,
D1,07/03/98,Munich 1860,Dortmund,4,2,H,4,0,H,,,,,,,,,,,
D1,08/03/98,Schalke 04,Bayern Munich,1,0,H,1,0,H,,,,,,,,,,,
D1,08/03/98,Stuttgart,Wolfsburg,2,1,H,0,1,A,,,,,,,,,,,
D1,13/03/98,Duisburg,Leverkusen,1,1,D,1,1,D,,,,,,,,,,,
D1,13/03/98,Hertha,Schalke 04,1,4,A,0,1,A,,,,,,,,,,,
D1,14/03/98,Bayern Munich,Bochum,0,0,D,0,0,D,,,,,,,,,,,
D1,14/03/98,Dortmund,Bielefeld,3,2,H,1,0,H,,,,,,,,,,,
D1,14/03/98,Hamburg,Stuttgart,0,0,D,0,0,D,,,,,,,,,,,
D1,14/03/98,Kaiserslautern,Munich 1860,1,0,H,1,0,H,,,,,,,,,,,
D1,14/03/98,M'gladbach,Werder Bremen,0,0,D,0,0,D,,,,,,,,,,,
D1,14/03/98,Wolfsburg,Karlsruhe,1,2,A,1,1,D,,,,,,,,,,,
D1,15/03/98,FC Koln,Hansa Rostock,0,0,D,0,0,D,,,,,,,,,,,
D1,21/03/98,Hansa Rostock,Duisburg,2,1,H,1,0,H,,,,,,,,,,,
D1,21/03/98,Karlsruhe,Hamburg,0,1,A,0,0,D,,,,,,,,,,,
D1,21/03/98,Munich 1860,M'gladbach,2,0,H,1,0,H,,,,,,,,,,,
D1,21/03/98,Werder Bremen,Wolfsburg,3,1,H,1,0,H,,,,,,,,,,,
D1,22/03/98,Stuttgart,Bayern Munich,0,3,A,0,2,A,,,,,,,,,,,
D1,27/03/98,Hamburg,Werder Bremen,2,1,H,0,1,A,,,,,,,,,,,
D1,27/03/98,Wolfsburg,Munich 1860,1,0,H,1,0,H,,,,,,,,,,,
D1,28/03/98,Bayern Munich,Karlsruhe,1,1,D,0,1,A,,,,,,,,,,,
D1,28/03/98,Dortmund,Duisburg,3,0,H,1,0,H,,,,,,,,,,,
D1,28/03/98,Hertha,Stuttgart,3,0,H,2,0,H,,,,,,,,,,,
D1,28/03/98,Kaiserslautern,Leverkusen,0,3,A,0,0,D,,,,,,,,,,,
D1,28/03/98,M'gladbach,Bielefeld,0,0,D,0,0,D,,,,,,,,,,,
D1,28/03/98,Schalke 04,Hansa Rostock,0,0,D,0,0,D,,,,,,,,,,,
D1,29/03/98,FC Koln,Bochum,2,1,H,1,0,H,,,,,,,,,,,
D1,03/04/98,Duisburg,Kaiserslautern,1,1,D,0,1,A,,,,,,,,,,,
D1,03/04/98,Karlsruhe,Hertha,0,2,A,0,0,D,,,,,,,,,,,
D1,04/04/98,Bielefeld,Wolfsburg,0,1,A,0,0,D,,,,,,,,,,,
D1,04/04/98,Bochum,Schalke 04,3,0,H,1,0,H,,,,,,,,,,,
D1,04/04/98,Hansa Rostock,Dortmund,3,1,H,0,1,A,,,,,,,,,,,
D1,04/04/98,Leverkusen,M'gladbach,1,1,D,0,0,D,,,,,,,,,,,
D1,04/04/98,Munich 1860,Hamburg,1,1,D,0,1,A,,,,,,,,,,,
D1,04/04/98,Werder Bremen,Bayern Munich,0,3,A,0,1,A,,,,,,,,,,,
D1,05/04/98,Stuttgart,FC Koln,1,1,D,0,0,D,,,,,,,,,,,
D1,09/04/98,Bochum,Hansa Rostock,1,3,A,0,0,D,,,,,,,,,,,
D1,09/04/98,Kaiserslautern,Dortmund,1,1,D,0,0,D,,,,,,,,,,,
D1,11/04/98,Bayern Munich,Munich 1860,3,1,H,2,0,H,,,,,,,,,,,
D1,11/04/98,FC Koln,Karlsruhe,0,1,A,0,1,A,,,,,,,,,,,
D1,11/04/98,Hamburg,Bielefeld,2,0,H,1,0,H,,,,,,,,,,,
D1,11/04/98,Hertha,Werder Bremen,0,2,A,0,1,A,,,,,,,,,,,
D1,11/04/98,Schalke 04,Stuttgart,3,4,A,2,2,D,,,,,,,,,,,
D1,11/04/98,Wolfsburg,Leverkusen,1,0,H,1,0,H,,,,,,,,,,,
D1,12/04/98,M'gladbach,Duisburg,0,3,A,0,3,A,,,,,,,,,,,
D1,17/04/98,Duisburg,Wolfsburg,2,2,D,0,0,D,,,,,,,,,,,
D1,17/04/98,Werder Bremen,FC Koln,3,0,H,1,0,H,,,,,,,,,,,
D1,18/04/98,Bielefeld,Bayern Munich,4,4,D,2,3,A,,,,,,,,,,,
D1,18/04/98,Dortmund,M'gladbach,1,2,A,0,2,A,,,,,,,,,,,
D1,18/04/98,Hansa Rostock,Kaiserslautern,2,2,D,1,1,D,,,,,,,,,,,
D1,18/04/98,Karlsruhe,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,18/04/98,Leverkusen,Hamburg,5,0,H,2,0,H,,,,,,,,,,,
D1,18/04/98,Munich 1860,Hertha,3,1,H,2,0,H,,,,,,,,,,,
D1,19/04/98,Stuttgart,Bochum,2,0,H,1,0,H,,,,,,,,,,,
D1,24/04/98,Hertha,Bielefeld,1,1,D,0,1,A,,,,,,,,,,,
D1,24/04/98,Kaiserslautern,M'gladbach,3,2,H,1,2,A,,,,,,,,,,,
D1,25/04/98,Bochum,Karlsruhe,3,3,D,1,2,A,,,,,,,,,,,
D1,25/04/98,FC Koln,Munich 1860,2,3,A,0,3,A,,,,,,,,,,,
D1,25/04/98,Hamburg,Duisburg,1,0,H,1,0,H,,,,,,,,,,,
D1,25/04/98,Hansa Rostock,Stuttgart,1,1,D,1,0,H,,,,,,,,,,,
D1,25/04/98,Schalke 04,Werder Bremen,0,1,A,0,1,A,,,,,,,,,,,
D1,25/04/98,Wolfsburg,Dortmund,1,4,A,1,2,A,,,,,,,,,,,
D1,26/04/98,Bayern Munich,Leverkusen,2,1,H,1,0,H,,,,,,,,,,,
D1,29/04/98,Bielefeld,Kaiserslautern,2,2,D,1,1,D,,,,,,,,,,,
D1,29/04/98,Bochum,Hertha,2,1,H,1,0,H,,,,,,,,,,,
D1,29/04/98,Leverkusen,Dortmund,2,2,D,0,1,A,,,,,,,,,,,
D1,29/04/98,Schalke 04,FC Koln,1,0,H,0,0,D,,,,,,,,,,,
D1,02/05/98,Bielefeld,FC Koln,2,1,H,0,1,A,,,,,,,,,,,
D1,02/05/98,Dortmund,Hamburg,0,1,A,0,1,A,,,,,,,,,,,
D1,02/05/98,Duisburg,Bayern Munich,0,0,D,0,0,D,,,,,,,,,,,
D1,02/05/98,Kaiserslautern,Wolfsburg,4,0,H,1,0,H,,,,,,,,,,,
D1,02/05/98,Karlsruhe,Stuttgart,4,2,H,1,0,H,,,,,,,,,,,
D1,02/05/98,Leverkusen,Hertha,0,1,A,0,0,D,,,,,,,,,,,
D1,02/05/98,M'gladbach,Hansa Rostock,5,2,H,2,1,H,,,,,,,,,,,
D1,02/05/98,Munich 1860,Schalke 04,1,0,H,1,0,H,,,,,,,,,,,
D1,02/05/98,Werder Bremen,Bochum,1,0,H,0,0,D,,,,,,,,,,,
D1,09/05/98,Bayern Munich,Dortmund,4,0,H,0,0,D,,,,,,,,,,,
D1,09/05/98,Bochum,Munich 1860,1,0,H,1,0,H,,,,,,,,,,,
D1,09/05/98,FC Koln,Leverkusen,2,2,D,1,0,H,,,,,,,,,,,
D1,09/05/98,Hamburg,Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,
