round,home_team,home_score,away_score,away_team,notes
8,Frankfurt,5,1,Mannheim,"(Möller 12, Klepper 25, Balzis 56, Smolarek 58, Körbel 84 - Bockenfeld 69) [28 Neun (Mannheim) m/pen]"
8,K'lautern,4,2,Bochum,"(Kohr 19, M.Schulz 52, Kree 60 o, Wuttke 89 -Leifeld 11, Epp 20)[Sep 12]"
8,1. FC Köln,3,1,Bayern,"(T.Allofs 16, Engels 27, Povlsen 45 - Brehme 13)(sent off: Augenthaler (Bayern, 67))"
8,M'gladbach,2,0,Homburg,"(Bakalorz 10, Hochstätter 33)"
8,Nürnberg,2,2,Hamburger,"(Eckstein 51, Jakobs 72 o - Labbadia 56,von Heesen 64)"
8,Karlsruher,1,0,Uerdingen,(Hermann 47)
8,Hannover,3,3,Stuttgart,"(A.Müller 13, Reich 34, Kohn 52 - Geils 48 o,Schütterle 50, Schröder 80)"
8,Schalke,2,2,Leverkusen,"(Thon 24, Falkenmayer 92 - Patzke 30, Täuber 45)"
9,Homburg,5,2,Frankfurt,"(Keim 47, Westerbeek 52, Kruszynski 55, Blättel59, 67 - Detari 43, Smolarek 80)[Sep 18]"
9,Mannheim,0,0,1. FC Köln,"(sent off: Povlsen (Köln, 45))"
9,Uerdingen,3,1,K'lautern,"(Kuntz 10, Prytz 57, Funkel 87 - Friedmann 26)[Sep 19]"
9,Nürnberg,3,0,M'gladbach,"(Andersen 39, Grahammer 52, Eckstein 80)"
9,Bayern,2,1,Werder,"(Pflügler 75, Rummenigge 82 - Meier 88)"
9,Dortmund,4,1,Schalke,"(Dickel 17, Zorc 26, 28, Mill 66 - Goldbaek 61)"
9,Leverkusen,2,0,Hannover,"(Falkenmayer 1, Schreier 24)"
9,Stuttgart,2,2,Karlsruher,"(Allgöwer 5, Klinsmann 35 - Spies 48, Heisig 82)"
9,Hamburger,2,2,Bochum,"(von Heesen 8, Dittmer 62 - Knäbel 24, Kree 53)"
10,Werder,3,1,Mannheim,"(Riedle 25, Meier 66, Burgsmüller 69 - Bührer 18)"
10,Hannover,2,3,Dortmund,"(Hobday 57, Reich 66 - Kleppinger 34, Mill 53,Zorc 76)[Sep 26]"
10,1. FC Köln,3,0,Homburg,"(Steiner 35, 73, Povlsen 67)"
10,Frankfurt,3,1,Nürnberg,"(Smolarek 26, F.Schulz 84, Binz 88 - Eckstein 33)"
10,M'gladbach,8,2,Hamburger,"(Rahn 20, 51, Hochstätter 21, Beiersdorfer 24 o,Criens 74, 76, Frontzeck 86, Thiele 88 - Labbadia 8,Kaltz 47 p)"
10,K'lautern,2,1,Stuttgart,"(Hartmann 26, Lelle 49 - Klinsmann 83)"
10,Karlsruher,1,1,Leverkusen,(Kreuzer 3 - Rolff 54)
10,Schalke,1,4,Bayern,"(Götz 87 - Pflügler 9, Rummenigge 20, 79, Kögl 25)[Sep 28]"
10,Bochum,1,4,Uerdingen,"(Heinemann 87 - Kuntz 9, 84, Bommer 74 p, 80)"
11,M'gladbach,3,1,Frankfurt,"(Hochstätter 19, Bakalorz 35, Dreßen 74 -F.Schulz 16)"
11,Nürnberg,1,2,1. FC Köln,"(Schwabl 53 - T.Allofs 39, Häßler 83)"
11,Homburg,1,1,Werder,(Freiler 41 - Burgsmüller 80)
11,Mannheim,2,0,Schalke,"(Bockenfeld 17, Heck 90)"
11,Bayern,4,1,Hannover,"(Wohlfahrt 13, 42, Nachtweih 26, Brehme 75 - Reich 64)"
11,Dortmund,0,2,Karlsruher,"(Glesius 44, Raab 80)"
11,Leverkusen,2,0,K'lautern,"(Götz 26, Falkenmayer 74 p) [54 Schreier(Leverkusen) m/pen]"
11,Stuttgart,3,0,Bochum,"(Klinsmann 36, Walter 62, 77)"
11,Hamburger,3,1,Uerdingen,"(Kaltz 42, Spörl 47, Okonski 52 - Prytz 76)"
12,Uerdingen,2,5,Stuttgart,"(Herget 32, Kirchhoff 54 - Perfetto 11, 84,Schütterle 51, Klinsmann 78, Mirwald 88)"
12,Bochum,3,1,Leverkusen,"(Nehl 17, 52, Leifeld 28 - Cha 55)"
12,K'lautern,3,1,Dortmund,"(Hartmann 21, Kohr 41, Emmerling 64 - Wolf 88 o)[Oct 10]"
12,Werder,1,0,Nürnberg,(Ordenewitz 54) [40 Ordenewitz (Werder) m/pen]
12,1. FC Köln,4,1,M'gladbach,"(Povlsen 10, 27, Herbst 68 o, Häßler 80 - Rahn 37)"
12,Frankfurt,3,0,Hamburger,"(Schulz 15, Balzis 49, Kraaz 70)"
12,Karlsruher,0,1,Bayern,(Rummenigge 64)
12,Hannover,3,1,Mannheim,"(Hartmann 6, Surmann 80, Finke 90 o - Dickgießer 7)"
12,Schalke,3,0,Homburg,"(Götz 44, 75, Goldbaek 90)"
13,Frankfurt,1,1,1. FC Köln,(Olsen 18 o - Görtz 46) [12 Engels (Köln) m/pen]
13,M'gladbach,1,2,Werder,"(Bakalorz 11 - Ordenewitz 17, Sauer 48)"
13,Nürnberg,1,1,Schalke,(Stenzel 28 - Giesel 75)
13,Homburg,1,1,Hannover,(Jambo 37 - Surmann 20)
13,Mannheim,4,1,Karlsruher,"(Bührer 17, 45, 60, Lux 72 - Kreuzer 68)(sent off: Schön (Mannheim, 90))"
13,Bayern,4,2,K'lautern,"(J.Wegmann 7, 36, Wohlfahrt 14, Dorfner 30 -Kohr 35, 52)"
13,Leverkusen,0,0,Uerdingen,
13,Hamburger,3,0,Stuttgart,"(Kroth 19, von Heesen 35, Okonski 80)"
14,Werder,2,0,Frankfurt,"(Votava 44, Schlindwein 45 o)(sent off: Sauer (Werder, 75))[Oct 31]"
14,1. FC Köln,1,0,Hamburger,(T.Allofs 6)
14,Stuttgart,4,1,Leverkusen,"(Klinsmann 16, 20, Schröder 51, 84 - Cha 8)"
14,Uerdingen,2,1,Dortmund,"(Mathy 35, Prytz 71 p - Pagelsdorf 51 p)(sent off: Thommessen (Uerdingen, 72))"
14,Bochum,0,2,Bayern,"(Flick 69, J.Wegmann 89) [17 Woelk (Bochum) m/pen]"
14,K'lautern,2,2,Mannheim,"(Roos 71, Kohr 88 - Bührer 23, 52)"
14,Karlsruher,2,1,Homburg,"(Hermann 50, Heisig 75 - Freiler 26)"
14,Hannover,1,2,Nürnberg,"(Reich 68 p - Philipkowski 25, Reuter 30 p)"
14,Schalke,0,3,M'gladbach,"(Dreßen 25, Hochstätter 70, Thiele 73)"
15,Mannheim,1,1,Bochum,(Klotz 44 - Epp 64)[Nov 7]
15,Werder,2,1,1. FC Köln,"(Neubarth 15, Votava 71 - Kohler 5)(sent off: Engels (Köln, 83))"
15,Frankfurt,2,0,Schalke,"(Möller 2, Balzis 60)"
15,M'gladbach,1,2,Hannover,"(Dreßen 52 - A.Müller 75, Palasz 87)"
15,Nürnberg,4,0,Karlsruher,"(Dittwar 9, Schwabl 30, Stenzel 59, Grahammer 73)[54 Reuter (Nürnberg) m/pen]"
15,Homburg,3,2,K'lautern,"(Stickroth 7, Dooley 44, Freiler 88 - Allievi 14,Roos 52)"
15,Bayern,3,0,Uerdingen,"(Hughes 30, Matthäus 81, J.Wegmann 87)"
15,Dortmund,2,2,Stuttgart,"(Helmer 48, 80 - Allgöwer 36, Zietsch 88)"
15,Leverkusen,2,0,Hamburger,"(Täuber 78, Schreier 86)"
16,Leverkusen,2,2,Dortmund,"(Schreier 2 p, Cha 45 - Banach 44, MacLeod 85)[Nov 14]"
16,Stuttgart,3,0,Bayern,"(Klinsmann 18, Walter 71, Hartmann 90)"
16,Uerdingen,1,1,Mannheim,(Kirchhoff 7 - Lippmann 85)
16,K'lautern,1,2,Nürnberg,"(Allievi 20 - Stenzel 77, Eckstein 82)"
16,Karlsruher,2,2,M'gladbach,"(Glesius 60, Hermann 70 - Criens 33, H-G.Bruns 82 p)(sent off: Thiele (Karlsruher, 71))"
16,Hannover,1,2,Frankfurt,"(Grillemeier 25 p - Detari 17 p, Smolarek 58)"
16,Schalke,2,2,1. FC Köln,"(Thon 3, Goldbaek 5 - Kohler 10, Görtz 29)"
16,Hamburger,0,0,Werder[Nov 17],
16,Bochum,4,4,Homburg,"(Epp 6, 61, Legat 64, Kree 67 - Westerbeek 5,Jambo 40 p, W.Schäfer 87, 90)"
17,1. FC Köln,2,0,Hannover,"(Baranowski 54, 70)"
17,Frankfurt,4,0,Karlsruher,"(Körbel 35, Detari 36, F.Schulz 76, Smolarek 83 p)[90 F.Schulz (Frankfurt) m/pen]"
17,M'gladbach,1,0,K'lautern,(Frontzeck 31)
17,Nürnberg,2,1,Bochum,"(Stenzel 9, Grahammer 18 - Hantzidis 85)"
17,Homburg,2,2,Uerdingen,"(W.Schäfer 14, Funkel 18 o - Kirchhoff 1,Bierhoff 48)(sent off: Herget (Uerdingen, 84))"
17,Mannheim,2,1,Stuttgart,"(Güttler 18, Bührer 22 - Sigurvinsson 30)"
17,Bayern,3,2,Leverkusen,"(Augenthaler 17, Wohlfahrt 41, Rummenigge 69 -Tita 79, Rolff 90)"
17,Dortmund,2,3,Hamburger,"(Dickel 11, Pagelsdorf 41 p - Beiersdorfer 6, Kaltz 34 p, Labbadia 43)"
17,Werder,5,0,Schalke,"(Riedle 18, 69, Ordenewitz 52 p, 89 p, Meier 55)"
18,1. FC Köln,4,0,Karlsruher,"(Olsen 28, Görtz 68, Baranowski 78, Littbarski 89 p)[Nov 28]"
18,Werder,1,0,Hannover,"(Riedle 84)(sent off: Knüwe (Hannover, 38))"
18,Frankfurt,0,2,K'lautern,"(Hartmann 52, Lutz 72)"
18,M'gladbach,3,0,Bochum,"(Hochstätter 3, 32, Krauss 57)"
18,Nürnberg,3,1,Uerdingen,"(Eckstein 10, 24, 56 - Kuntz 5)(sent off: Kubik (Uerdingen, 60))"
18,Homburg,2,2,Stuttgart,"(Stickroth 30, Blättel 87 - Walter 37, Gaudino 54)"
18,Mannheim,1,4,Leverkusen,"(Bührer 43 - Schreier 31, Tita 45, 55, 83)"
18,Bayern,1,3,Dortmund,"(Augenthaler 45 - Simmes 20, 88, Anderbrügge 39)"
18,Schalke,1,0,Hamburger,(Hannes 80)
19,Leverkusen,2,1,Homburg,"(Tita 25, Götz 29 - Wojcicki 64)"
19,Hannover,3,1,Schalke,"(Grillemeier 18, 90, Reich 88 - Patzke 26)[Dec 5]"
19,Dortmund,0,1,Mannheim,(Klotz 54)
19,Stuttgart,0,1,Nürnberg,(Eckstein 20)
19,Uerdingen,2,4,M'gladbach,"(W.Funkel 33, F.Funkel 86 - Criens 20, 46, Rahn44, 78)"
19,Bochum,1,0,Frankfurt,(Kempe 52)
19,K'lautern,3,0,1. FC Köln,"(Kohr 30, Hartmann 65, Allievi 70)"
19,Karlsruher,0,2,Werder,"(Neubarth 17, 84)"
19,Hamburger,2,2,Bayern,"(von Heesen 52, Kroth 66 - Augenthaler 23,Matthäus 75)[Feb 17]"
19,Dortmund,1,2,Bochum,"(Möller 42 - Riechmann 89, Rzehaczek 90)"
20,Werder,0,0,K'lautern,
20,1. FC Köln,2,2,Bochum,"(Engels 9, Woodcock 81 - Woelk 14, Leifeld 53)"
20,Frankfurt,3,1,Uerdingen,"(Smolarek 50, Turowski 52, Detari 84 - Fach 57)"
20,M'gladbach,0,1,Stuttgart,(Gaudino 83)
20,Nürnberg,2,1,Leverkusen,"(Andersen 25, 63 - Schreier 55)"
20,Homburg,0,3,Dortmund,"(Storck 21, Mill 23, Hupe 55)"
20,Mannheim,1,2,Bayern,"(Bockenfeld 9 - Pflügler 41, Rummenigge 83)[90 Matthäus (Bayern) m/pen]"
20,Hannover,3,1,Hamburger,"(Dierßen 60, 82, Reich 69 - Kaltz 73 p)"
20,Schalke,3,1,Karlsruher,"(Hannes 2, 65 p, Tschiskale 58 - Harforth 90)"
21,Bayern,6,0,Homburg,"(Wohlfahrt 8, 77, Brehme 54, Matthäus 58 p,Pflügler 72, Rummenigge 79)"
21,Uerdingen,1,1,1. FC Köln,(Prytz 15 p - Littbarski 11 p)
21,Bochum,0,1,Werder,"(Ordenewitz 1)(sent off: Sauer (Werder, 90))"
21,K'lautern,5,2,Schalke,"(Roos 52, Wuttke 55, 81, 83, Kohr 90 - Marquardt 10,Wollitz 71)"
22,Werder,5,1,Uerdingen,"(Riedle 34, 90, Neubarth 64, 68, Meier 87 -Kuntz 16)"
22,1. FC Köln,1,1,Stuttgart,(Engels 77 - Sigurvinsson 73)
22,Frankfurt,3,2,Leverkusen,"(Detari 25, 80, Falkenmayer 37 - Klepper 14,Tita 40)"
22,M'gladbach,0,3,Dortmund,"(Mill 26, Dickel 38, Möller 76)"
22,Nürnberg,0,3,Bayern,"(Eck 9, Hughes 45, Matthäus 67 p)"
22,Homburg,1,1,Mannheim,(Wojcicki 28 - Bockenfeld 6)
22,Karlsruher,0,0,Hamburger,
22,Hannover,1,0,K'lautern,(Dammeier 25)
22,Schalke,2,1,Bochum,"(Tschiskale 51, Thon 73 p - Rzehaczek 67)(sent off: Nehl (Bochum, 90))[Mar 8]"
22,Leverkusen,2,1,M'gladbach,"(Tita 46, 63 - H-G. Bruns 87)"
23,Leverkusen,1,1,1. FC Köln,(Cha 27 - Görtz 26)
23,K'lautern,1,1,Karlsruher,(Foda 87 - Raab 45)
23,Mannheim,0,1,Nürnberg,(Eckstein 32)
23,Bayern,1,0,M'gladbach,(Matthäus 79)
23,Dortmund,3,1,Frankfurt,"(Helmer 46, Hupe 78, Mill 90 - F.Schulz 35)"
23,Stuttgart,1,0,Werder,"(Walter 73)(sent off: Reck (Werder, 74))"
23,Hamburger,2,1,Homburg,"(Kastl 45, Plessers 88 - Kelsch 41)[Mar 15]"
23,Stuttgart,1,0,Frankfurt,(Schütterle 68)
23,Karlsruher,2,1,Hannover,"(Harforth 83, Pilipovic 85 - Grillemeier 58)"
24,M'gladbach,0,1,Mannheim,(Bockenfeld 63)[Mar 19]
24,Werder,3,3,Leverkusen,"(Riedle 62, 89, Burgsmüller 86 - Schreier 30, 37,Tita 90)"
24,1. FC Köln,2,0,Dortmund,"(Häßler 45, Povlsen 52)"
24,Frankfurt,1,1,Bayern,(Turowski 71 - Matthäus 73 p)
24,Nürnberg,2,0,Homburg,"(Eckstein 21, Giske 32)"
24,K'lautern,0,3,Hamburger,"(Beiersdorfer 21, Okonski 84, 87)"
24,Karlsruher,1,0,Bochum,(Hermann 70)
24,Hannover,0,0,Uerdingen,
24,Schalke,3,4,Stuttgart,"(Klinkert 8, Thon 36, 59 p - Allgöwer 1, Klinsmann3, 13, G.Schäfer 24)"
25,Homburg,0,0,M'gladbach,
25,Leverkusen,3,2,Schalke,"(Schreier 31, Täuber 56, Seckler 71 - Thon 8,Klinkert 33, ) [8 Thon (Schalke) m/pen]"
25,Stuttgart,3,1,Hannover,"(Walter 25, Klinsmann 75, 77 - Reich 76)"
25,Bochum,1,1,K'lautern,(Leifeld 10 - Allievi 23)[Mar 23]
25,Mannheim,2,2,Frankfurt,"(Roscher 72, Lux 88 - Turowski 31, Detari 46)"
25,Bayern,2,2,1. FC Köln,"(Dorfner 26, Hughes 52 - Geilenkirchen 58, 75)"
25,Dortmund,0,0,Werder,
25,Uerdingen,4,2,Karlsruher,"(Kuntz 20, 59, Funkel 67, Fach 86 - Glesius 30,Spies 77)"
25,Hamburger,2,2,Nürnberg,"(Möhlmann 35, Labbadia 69 - Eckstein 33, 40)"
26,Werder,3,1,Bayern,"(Ordenewitz 26 p, Riedle 40, 85 - Matthäus 25 p)"
26,1. FC Köln,3,0,Mannheim,"(Dickgießer 63 o, Engels 77 p, Littbarski 85 p)"
26,Frankfurt,1,2,Homburg,"(Freiler 8, 47, Detari 61)"
26,M'gladbach,3,0,Nürnberg,"(Hochstätter 41, 44, Criens 65)"
26,Bochum,4,0,Hamburger,"(Iwan 13, Leifeld 24, 55, Nehl 73)"
26,K'lautern,2,2,Uerdingen,"(Herget 22 o, Roos 90 - Fach 4, 40)"
26,Karlsruher,0,2,Stuttgart,"(Allgöwer 21, Klinsmann 86)"
26,Hannover,6,1,Leverkusen,"(Surmann 13, Dierßen 15, Reich 30 p, 65, Drews 59,Hellberg 88 - Täuber 27)"
26,Schalke,3,0,Dortmund,"(Wollitz 13, Marquardt 73, Thon 81) [87 Pagelsdorf(Dortmund) m/pen](sent off: A.Möller (Dortmund, 90))[Mar 29]"
26,Hamburger,1,1,Mannheim,(Beiersdorfer 53 - Lux 48)[Apr 5]
26,Dortmund,1,1,Nürnberg,(Hupe 63 - Andersen 57)
27,Hamburger,2,1,M'gladbach,"(von Heesen 44, Bein 84 - Rahn 65)[Apr 9]"
27,Nürnberg,1,1,Frankfurt,(Brunner 55 - Smolarek 51)
27,Homburg,1,0,1. FC Köln,(Dooley 45)
27,Mannheim,0,1,Werder,(Borowka 46)
27,Bayern,8,1,Schalke,"(Matthäus 22 p, 39, 42, Rummenigge 25, J.Wegmann31, 80, Dorfner 79, Augenthaler 90 - Schipper 11)"
27,Dortmund,3,3,Hannover,"(Storck 8, Mill 52, Zorc 61 - Drews 22, Reich 56,Surmann 77)"
27,Leverkusen,0,0,Karlsruher,
27,Stuttgart,3,0,K'lautern,"(Schütterle 59, Allgöwer 83 p, Walter 85)"
27,Uerdingen,3,1,Bochum,"(Fach 30, Mathy 32, Prytz 77 - Leifeld 7)"
28,K'lautern,1,3,Leverkusen,"(Kohr 51 p - Waas 59, Täuber 72, Götz 89)[Apr 16]"
28,Werder,3,0,Homburg,"(Neubarth 36, Sauer 60, Riedle 76)"
28,1. FC Köln,3,1,Nürnberg,"(Povlsen 15, 42, Janßen 40 - Reuter 17)(sent off: Philipkowski (Nürnberg, 67))"
28,Frankfurt,2,0,M'gladbach,"(Binz 33, Turowski 69)(sent off: Dreßen (M'gladbach, 90))"
28,Uerdingen,1,1,Hamburger,(Prytz 24 p - Bein 41)
28,Bochum,5,1,Stuttgart,"(Iwan 4, Kree 19, G.Schäfer 22 o, Leifeld 70,Nehl 73 - Buchwald 61)"
28,Karlsruher,0,0,Dortmund,
28,Hannover,2,1,Bayern,"(Hobday 58, Grillemeier 76 - Pflügler 6)"
28,Schalke,1,1,Mannheim,(Thon 83 - Bührer 81)[Apr 19]
28,Uerdingen,5,2,Schalke,"(Fach 14, Witeczek 31, Herget 44, Mathy 60, 65 -Thon 19, 90 p)"
28,Bochum,1,1,Hannover,(Leifeld 77 - Kohn 87)
29,Dortmund,3,0,K'lautern,"(Zorc 20 p, Helmer 45, Möller 90)(sent off: Allievi (K'lautern, 62))[Apr 23]"
29,M'gladbach,0,1,1. FC Köln,(Povlsen 61)
29,Nürnberg,0,0,Werder,
29,Homburg,3,1,Schalke,"(W.Schäfer 54, Kelsch 72, Kruszynski 90 -Tschiskale 77)"
29,Mannheim,2,1,Hannover,"(Dais 44, Bührer 86 - Dammeier 57) [30 Güttler(Mannheim) m/pen]"
29,Bayern,2,1,Karlsruher,"(Matthäus 24, J.Wegmann 90 p - Süß 23)"
29,Leverkusen,0,0,Bochum,"(sent off: de Keyser (Leverkusen, 90))"
29,Stuttgart,1,3,Uerdingen,"(Allgöwer 8 - Klinger 24, Mathy 51, Fach 61)"
29,Hamburger,2,2,Frankfurt,"(Kastl 12, 66 - Schlindwein 73, Balzis 83)"
30,Karlsruher,1,1,Mannheim,(Spies 23 - Dais 40 p)[Apr 30]
30,Werder,2,0,M'gladbach,"(Kutzop 76, Riedle 81)"
30,1. FC Köln,1,1,Frankfurt,(Littbarski 65 - Detari 23)
30,Stuttgart,5,1,Hamburger,"(von Heesen 7, Kober 16 o, G.Schäfer 24, Allgöwer50, 72 - Walter 1)"
30,Uerdingen,4,1,Leverkusen,"(Prytz 3 p, Funkel 48, Fach 53, Kuntz 77 - Götz 85)(sent off: Tita (Leverkusen, 39))"
30,Bochum,2,0,Dortmund,"(Kree 37 p, 80)"
30,K'lautern,3,1,Bayern,"(Lelle 44, Kohr 55, 62 - Wohlfahrt 81)"
30,Hannover,5,1,Homburg,"(Dierßen 6, Reich 13, Grillemeier 66, Drews 74,Kohn 85 - W.Schäfer 31)"
30,Schalke,0,0,Nürnberg,
31,Frankfurt,0,1,Werder,"(Riedle 70)(sent off: Neubarth (Werder, 90))"
31,M'gladbach,1,1,Schalke,(H-G.Bruns 69 - Wollitz 32)
31,Nürnberg,1,3,Hannover,"(Eckstein 60 - Surmann 7, Kohn 83, Reich 90)"
31,Homburg,1,0,Karlsruher,(Keim 61)
31,Mannheim,0,2,K'lautern,"(Kohr 48, Foda 82)"
31,Bayern,5,0,Bochum,"(Hughes 51, 62, 68, Eder 61, Dorfner 83)"
31,Dortmund,4,2,Uerdingen,"(Zorc 32 p, 37, 81, 90 p - Fach 10, Prytz 52 p)"
31,Hamburger,3,0,1. FC Köln,"(Spörl 11, Spörl 35, Labbadia 89)"
32,Bochum,1,0,Mannheim,(Kree 27)
32,K'lautern,1,0,Homburg,(Schupp 57)[May 7]
32,1. FC Köln,2,0,Werder,"(Povlsen 3, Littbarski 50 p)"
32,Stuttgart,2,2,Dortmund,"(Klinsmann 66, 90 - Zorc 13 p, Mill 46)"
32,Uerdingen,0,0,Bayern,[53 Prytz (Uerdingen) m/pen]
32,Karlsruher,2,0,Nürnberg,"(Spies 27, 83)(sent off: Eckstein (Nürnberg, 79))"
32,Hannover,2,4,M'gladbach,"(Grillemeier 2, Hobday 48 - Effenberg 7, Hochstätter40, Criens 85, Rahn 89)"
32,Schalke,0,0,Frankfurt,
32,Hamburger,3,2,Leverkusen,"(Kastl 7, Bein 12, 79 - Götz 46, Falkenmayer 82 p)[May 10]"
32,Leverkusen,2,1,Stuttgart,"(Falkenmayer 31 p, Götz 88 - Strehmel 15)"
33,Werder,1,4,Hamburger,"(Meier 37 - Möhlmann 39, Bein 70, Labbadia 77, 87)"
33,1. FC Köln,3,1,Schalke,"(Häßler 70, Littbarski 74 p, Janßen 84 - D.Götz 34)"
33,Frankfurt,3,3,Hannover,"(Detari 5, 84, Friz 22 - Reich 51, 87,Grillemeier 69)"
33,M'gladbach,2,2,Karlsruher,"(Rahn 8, Criens 45 - Heisig 75, Hermann 83)"
33,Nürnberg,3,2,K'lautern,"(Eckstein 11, Andersen 32, 34 - Wuttke 25, Roos 50)(sent off: Moser (K'lautern, 77))"
