round,home_team,home_score,away_score,away_team,notes
10,TSV 1860,7,1,S'brücken,"(E.Kraus 42, 72, 84, Küppers 65, Grosser 66,Heiß 75, Brunnenmeier 78 - Rinas 37)"
11,Dortmund,9,3,K'lautern,"(A.Schmidt 18, 55, 86, Brungs 8, Emmerich 28, 85,Wosab 74, Konietzka 44, Strich 17 o - Gawletta35, 61, Meier 58)(sent off: Prins (K'lautern, 31))"
11,Werder,4,1,Frankfurt,"(Meyer 5, 44, 78, Schütz 48 p - Stein 19)"
11,1. FC Köln,4,1,Hamburger,"(Thielen 24, 74, C.Müller 52, 55 - Dörfel 18)"
11,S'brücken,1,1,Münster,(Krafczyk 38 - Rummel 18)
11,B'schweig,0,0,Meidericher,
11,TSV 1860,1,0,Karlsruher,(Heiß 89)
11,Stuttgart,1,0,Nürnberg,(Ferschl 37 o)
11,Schalke,1,0,Hertha,"(Matischek 52)(sent off: Karnhof (Schalke, 40), Rehhagel(Hertha, 40))"
12,Nürnberg,2,2,Köln,"(Albrecht 12, 32 - Sturm 4, C.Müller 67)"
12,Hertha,3,2,Saarbrücken,"(Beyer 22, Faeder 53, Rühl 88 - Reuther 11, Rinas 38)"
12,Hamburger,1,1,Stuttgart,(Boyens 52 - Hoffmann 5)
12,Münster,2,2,Schalke,"(Kiß 29, Lulka 59 - Gerhardt 58, Koslowski 67)"
12,K'lautern,2,1,B'schweig,"(Meier 41, 63 - Kaack 70)"
12,Frankfurt,5,2,TSV 1860,"(H.Kraus 11, Horn 17, Stein 57, 62, Kreß 72 - E.Kraus 14, Stemmer 69 p)"
12,Meidericher,3,3,Dortmund,"(Nolden 23 p, Walenciak 52, Lotz 76 - Konietzka4, 32, Emmerich 20)"
12,Karlsruher,1,1,Werder,(H.Wild 9 - Zebrowski 55)
13,Dortmund,2,3,1. FC Köln,"(Konietzka 7, 14 - Sturm 23, 33, Schäfer 36)[73 Emmerich (Dortmund) m/pen]"
13,Werder,0,3,S'brücken,"(Krafczyk 12, 85, Schönwälder 52)"
13,Nürnberg,2,0,Meidericher,"(Strehl 25, 64) [44 H.Müller (Nürnberg) m/pen,24 Reisch (Nürnberg) m/pen]"
13,Hertha,2,3,Karlsruher,"(Beyer 20, Groß 55 - Saida 15, Stark 45,Geisert 76)"
13,K'lautern,3,2,Hamburger,"(Richter 4, 84, Meier 32 - D.Seeler 78, U.Seeler 83)"
13,Frankfurt,3,0,Münster,"(Solz 73, Bockish 80 o, Horn 83)"
13,Stuttgart,5,0,B'schweig,"(Höller 41, 82, Waldner 23, Hoffmann 34 p,Arnold 87)"
13,Schalke,2,1,TSV 1860,"(Libuda 17, Matischak 28 - Brunnenmeier 87)"
14,Münster,1,3,Werder,"(Rummel 67 - Ferner 23, Meyer 28, Zebrowski 90)"
14,Meidericher,3,0,Stuttgart,"(Krämer 4, Rahn 49, Versteeg 68)"
14,Karlsruher,1,1,Schalke,(H.Wild 80 - Herrmann 70)
14,1. FC Köln,5,1,K'lautern,"(Thielen 33, 49, 62, 67, 73 - Meier 69)"
14,S'brücken,0,4,Frankfurt,"(Solz 4, 72, 80, Trimhold 30)"
14,B'schweig,2,0,Nürnberg,"(Moll 46, 79 p)"
14,TSV 1860,1,2,Hertha,"(Rebele 71 - Waclawiak 48, Klimaschewski 79)"
15,Dortmund,3,0,B'schweig,"(Brungs 27, Konietzka 58, Wosab 82)"
15,Werder,4,1,TSV 1860,"(Meyer 44, 86, Thun 57, Soya 64 - Brunnenmeier 26)"
15,Nürnberg,3,2,Hamburger,"(Strehl 10, Morlock 67, Flachenecker 78 -U.Seeler 35, Kreuz 52)"
15,Hertha,2,0,Münster,"(Steinert 35, 88)"
15,K'lautern,1,1,Meidericher,(Neumann 58 - Nolden 75 p)
15,Frankfurt,0,3,Karlsruher,"(Geisert 33, Madl 53, Kentschke 73)"
15,Stuttgart,0,1,1. FC Köln,(Hornig 70)
15,Schalke,4,1,S'brücken,"(Matischek 48, 55, 56, Berz 74 - Hölzenbein 84)[Dec 21]"
15,Hamburger,2,1,Dortmund,"(U.Seeler 51, 85 - Wosab 7) [56 Rylewicz (Dortmund)m/pen]"
16,Dortmund,4,3,Werder,"(Brungs 14, 19, Konietzka 16, 35 - Hänel 63,Zebrowski 75, Schütz 84 p) [81 Wosab (Dortmund)m/pen]"
16,Nürnberg,2,3,Hertha,"(Flachenecker 28, Strehl 39 - Waclawiak 2, 21, 49)"
16,Hamburger,5,0,Münster,"(U.Seeler 24, 71, 84, Piechowiak 36, Giesemann 46)"
16,K'lautern,1,1,Frankfurt,(Reitgaßl 13 - Stein 40)
16,Meidericher,2,0,Karlsruher,"(Lotz 7, Rahn 35)"
16,1. FC Köln,1,3,S'brücken,"(C.Müller 14 - Schönwälder 27, 32, Meng 38)"
16,B'schweig,0,1,TSV 1860,(Kohlars 22)
17,Werder,2,1,Nürnberg,"(Thun 1, Hänel 67 - T.Wild 14)"
17,Hertha,0,2,Stuttgart,"(Höller 54, Waldner 84) [17 Altendorff (Hertha)m/pen]"
17,Münster,0,2,B'schweig,"(Hosung 83, Dulz 87)"
17,Karlsruher,2,2,1. FC Köln,"(Netzger 76, Saida 89 - C.Müller 9, Schäfer 82)"
17,TSV 1860,6,1,Dortmund,"(E.Kraus 31, 39, Brunnenmeier 43, 47, Kohlars 27,Küppers 67 - Brungs 3)(sent off: E.Kraus (TSV, 88))"
17,Schalke,4,0,K'lautern,"(Matischak 9, 20, 86, Berz 51)"
18,Dortmund,3,0,Schalke,"(Emmerich 51, 89, Konietzka 54)"
18,Nürnberg,1,0,Frankfurt,(Dachlauer 12)
18,Hamburger,1,1,Karlsruher,(U.Seeler 58 - Netzger 28)
18,Meidericher,0,0,Münster,
18,1. FC Köln,2,2,TSV 1860,"(Sturm 35 p, Schäfer 64 - Kohlars 14, 57)"
19,Werder,2,0,K'lautern,"(Schimeczek 8, Thun 73)"
19,Karlsruher,3,1,B'schweig,"(Geisert 3, Kentschke 56, Witlatschil 65 p -Hosung 87)"
19,Münster,0,1,Nürnberg,(T.Wild 46)
19,Schalke,2,3,1. FC Köln,"(Koslowski 49, Gerhardt 79 - Overath 28, C.Müller 30, Schäfer 73)[Feb 8]"
19,Frankfurt,2,2,Meidericher,"(Lindner 32, Stein 82 - Krämer 2, Lotz 65)"
19,S'brücken,1,1,Hamburger,(Krafczyk 54 - U.Seeler 78)
19,K'lautern,3,0,Hertha,"(Neumann 3, Meier 49, Reitgaßl 55)"
19,Stuttgart,2,0,Schalke,"(Höller 6, Waldner 70)"
20,Dortmund,3,2,Karlsruher,"(Rylewicz 27, 48, Konietzka 40 - Kentschke 69)"
20,Nürnberg,2,0,S'brücken,(Strehl 29 p - T.Wild 72)
20,Hamburger,3,1,Schalke,"(Wulf 61, U.Seeler 73, Dörfel 80 - Libuda 81)"
20,K'lautern,2,1,TSV 1860,"(Neumann 15, Prins 60 - Brunnenmeier 51 p)"
20,Meidericher,1,0,Werder,(Nolden 70 p)
20,1. FC Köln,3,1,Hertha,"(C.Müller 17, Schäfer 38, Thielen 84 - Altendorff 50)"
20,B'schweig,0,3,Frankfurt,"(Huberts 28 p, 50, Solz 35)"
20,Stuttgart,0,3,Münster,"(Pohlschmidt 17, Rummel 78, Lungwitz 86)"
21,Werder,1,1,1. FC Köln,(Schütz 45 p - Pott 68)
21,Hertha,1,2,Hamburger,"(Faeder 77 - Bähre 11, Dörfel 76)"
21,Münster,1,0,K'lautern,(Bockish 47 p)
21,Frankfurt,2,1,Dortmund,"(Huberts 26, Solz 72 - Konietzka 70)"
21,Karlsruher,1,3,Nürnberg,"(H.Wild 16 - Strehl 31, 68, T.Wild 24)"
21,S'brücken,0,1,Stuttgart,(Höller 83) [48 Vollmar (Stuttgart) m/pen]
21,Schalke,2,0,B'schweig,"(Matischak 22, Gerhardt 53)"
22,Dortmund,0,0,Münster,
22,Nürnberg,2,2,TSV 1860,"(Strehl 22, Billmann 87 - Brunnenmeier 32, Heiß 60)"
22,K'lautern,2,4,S'brücken,"(Reitgaßl 2, Neumann 56 - Schönwälder 17, 57,Krafczyk 38, Gawletta 82 o)"
22,Meidericher,3,0,Schalke,"(Krämer 8, Rahn 18, Versteeg 57)"
22,1. FC Köln,1,1,Frankfurt,"(Benthaus 12 - Huberts 81)(sent off: C.Müller (Köln, 88))"
22,Stuttgart,4,1,Karlsruher,"(Geiger 11, 42, Eisele 33, Höller 55 - H.Wild 72)"
23,Werder,2,3,B'schweig,"(Zebrowski 68, Schütz 85 p - Schrader 8, 14,Dulz 80)[Mar 7]"
23,Hertha,0,0,Dortmund,[38 Wosab (Dortmund) m/pen]
23,Münster,0,2,1. FC Köln,"(Thielen 29, 36)"
23,Frankfurt,3,2,Stuttgart,"(Schämer 21, 38, Horn 49 - Eisele 24, Höller 85)"
23,Karlsruher,5,1,K'lautern,"(Thimm 36, 86, 88, Witlatschil 14 p, Kentschke 66 -Reitgaßl 61)"
23,S'brücken,0,2,Meidericher,"(Lotz 18, Versteeg 82)"
23,TSV 1860,9,2,Hamburger,"(Heiß 4, 8, Brunnenmeier 16, 57, 80, Küppers 59, 75, Kohlars 49, 89 - Dörfel 9, U.Seeler 71)"
23,Schalke,4,1,Nürnberg,"(Matischak 25, 70, 87, Gerhardt 42 - H.Müller 38)"
24,Dortmund,7,1,Stuttgart,"(Konietzka 8, 55, 59, 88, Emmerich 70, 74, Brungs26 - Geiger 15)"
24,Werder,1,0,Schalke,(Zebrowski 28) [28 Schütz (Werder) m/pen]
24,K'lautern,3,1,Nürnberg,"(Neumann 7 p, Prins 26, Meier 29 - Strehl 57)(sent off: Gawletta (K'lautern, 90))"
24,Frankfurt,4,0,Hertha,"(Huberts 56, 64, 49 o, Solz 84)"
24,Meidericher,2,2,1. FC Köln,"(Krämer 3, Nolden 17 p - Sturm 61, Weber 67)[25 Sturm (Köln) m/pen]"
24,Karlsruher,2,2,S'brücken,"(Stark 66, H.Wild 83 - Schönwälder 14, 22)(sent off: Hesse (S'brücken, 41))"
24,B'schweig,2,1,Hamburger,"(Wuttich 60, Schrader 80 - Dörfel 86)"
24,TSV 1860,3,1,Münster,"(Luttrop 51, Brunnenmeier 60, E.Kraus 80 -Pohlschmidt 35)"
25,S'brücken,1,2,TSV 1860,"(Vollmar 51 - Auernhammer 8, Luttrop 81)"
25,Stuttgart,4,0,K'lautern,"(Höller 7, Geiger 41, Wanner 57, Hoffmann 66)[Mar 25]"
25,TSV 1860,1,1,Stuttgart,(Kohlars 27 - Waldner 64)
25,Nürnberg,4,0,Dortmund,"(Strehl 24, 39, 76, Morlock 55)"
25,Hamburger,3,3,Meidericher,"(Vogler 74, Boyens 80, Dörfel 89 - Gecks 26, 56, 73)"
25,Münster,0,0,Karlsruher,
25,1. FC Köln,4,1,B'schweig,"(Thielen 60, 62, Overath 28, Hornig 79 - Hosung 58)"
25,Schalke,1,2,Eintracht,"(Karnhof 89 - Schämer 48, Huberts 81)[Mar 26]"
25,B'schweig,3,1,Saarbrücken,"(Wuttich 5, Moll 55 p, 72 p - Vollmar 2)"
25,Hamburger,1,1,Werder,(U.Seeler 2 - Jung 13)[Mar 27]
25,Hertha,5,2,Meidericher,"(Steinert 1, 4, Altendorff 39, 78, Rühl 46 -Lotz 9, Walenciak 90) [78 Rühl (Hertha) m/pen][Mar 30]"
25,Stuttgart,2,0,Werder,"(Höller 13, Zipperer 71)"
25,Frankfurt,2,2,Hamburger,"(Huberts 41, Lindner 83 - U.Seeler 44, 54)[58 U.Seeler (Hamburger) m/pen]"
25,B'schweig,1,1,Hertha,(K.Meyer 44 - Faeder 28)
25,S'brücken,2,1,Dortmund,"(Rinas 78, Krafczyk 81 - Emmerich 62) [64Steinmann (S'brücken) m/pen][Mar 31]"
25,TSV 1860,0,0,Meidericher,
26,Nürnberg,0,0,Stuttgart,[17 Strehl (Nürnberg) m/pen]
26,Hertha,1,0,Schalke,(Rühl 41) [78 Beyer (Hertha) m/pen]
26,Hamburger,1,1,1. FC Köln,(Kreuz 41 p - Weber 83)
26,Münster,2,1,S'brücken,"(Bockish 33, Rummel 46 - Krafczyk 25)"
26,K'lautern,0,1,Dortmund,(Konietzka 42)
26,Frankfurt,7,0,Werder,"(Huberts 4, 55, 86 p, 87, Stein 8, 54, 66)"
26,Meidericher,5,1,B'schweig,"(Gecks 4, 53, Walenciak 8, 65, Versteeg 23 -W.Schmidt 6)"
26,Karlsruher,1,0,TSV 1860,(Netzger 20)
27,Dortmund,0,0,Meidericher,
27,Werder,0,0,Karlsruher,[76 Witlatschil (Karlsruher) m/pen]
27,1. FC Köln,5,0,Nürnberg,"(Schäfer 18, 47, Sturm 22, Weber 82, Thielen 88)"
27,S'brücken,3,0,Hertha,"(Schönwälder 11, Krafczyk 29, Maas 38)"
27,B'schweig,0,1,K'lautern,(Meier 24)
27,TSV 1860,1,1,Frankfurt,(Grosser 53 - H.Kraus 50)
27,Stuttgart,2,2,Hamburger,"(Höller 44, Geiger 65 - U.Seeler 23, Kreuz 71)"
27,Schalke,1,2,Münster,"(Gerhardt 52 - Lulka 30, Rummel 62)[Apr 14]"
27,Hertha,5,2,Werder,"(Borchert 8, 44, 62, Faeder 48, Klimaschewski 49 - Klöckner 11, Hänel 74)"
28,Hamburger,7,3,K'lautern,"(U.Seeler 68, 78, 86, Dehn 35, 52, Meier 85,Kreuz 88, Boyens 90 - Wrenger 50, Richter 53)"
28,Münster,1,3,Frankfurt,"(Lulka 26 - Solz 13, 87, Trimhold 38)"
28,Meidericher,0,0,Nürnberg,
28,Karlsruher,1,1,Hertha,(Witlatschil 64 - Altendorff 53)
28,1. FC Köln,5,2,Dortmund,"(Sturm 44, Thielen 61, 70, Hornig 63, Wilden 86 -A.Schmidt 22, Brungs 54)"
28,S'brücken,3,2,Werder,"(Hesse 43 p, Steinmann 78, Reuthel 85 - Soya 73, 87)"
28,B'schweig,2,0,Stuttgart,"(Moll 3, Schrader 11)"
28,TSV 1860,7,1,Schalke,"(Luttrop 10, 79, Kohlars 56, 76, E.Kraus 41,Grosser 44, Heiß 53 - Berz 38)"
29,Werder,4,2,Münster,"(Meyer 7, Soya 22, Klöckner 72, Thun 90 - Pohlschmidt 12, Bockish 73)"
29,Nürnberg,1,0,B'schweig,(Strehl 54)
29,Hertha,3,1,TSV 1860,"(Rühl 23, Altendorff 58, Steinert 80 - Brunnenmeier 3)"
29,K'lautern,3,3,1. FC Köln,"(Prins 17, Richter 23, Wrenger 58 - Hornig 10,Sturm 27 p, Schäfer 36)"
29,Frankfurt,3,1,S'brücken,"(H.Kraus 42, 43, Solz 7 - Krafczyk 35)"
29,Stuttgart,1,2,Meidericher,"(Wanner 17 - Rahn 26, Versteeg 44)"
29,Schalke,2,1,Karlsruher,"(Rausch 73, Koslowski 78 - Kentschke 21)[May 5]"
29,Dortmund,5,2,Hamburger,"(Emmerich 38, 64, Rylewicz 31, Brungs 55, Redder 85 - U.Seeler 56, 86)"
30,Hamburger,2,2,Nürnberg,"(U.Seeler 31, Dehn 55 - T.Wild 10, Morlock 53)"
30,Münster,4,2,Hertha,"(Pohlschmidt 6, 75, Lulka 40, Eder 70 o -Faeder 24, Steinert 27)"
30,Meidericher,3,0,K'lautern,"(Rahn 3, Nolden 8 p, Lotz 86)"
30,Karlsruher,1,2,Frankfurt,"(Kahn 86 - Schämer 40, Huberts 78)"
30,1. FC Köln,2,1,Stuttgart,"(Schäfer 55, Hornig 84 - Höller 4)"
30,S'brücken,1,1,Schalke,(Meng 45 - Matinschak 80)
30,B'schweig,2,0,Dortmund,"(Dulz 46, W.Schmidt 68)"
30,TSV 1860,3,2,Werder,"(Thun 45, 77, Luttrop 4 - Brunnenmeier 56, 79 p)"
