Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,SYH,SYD,SYA,WHH,WHD,WHA
E3,18/08/01,Luton,Cheltenham,2,1,H,2,0,H,6177,G. K. Hegley,9,12,5,6,0,1,4,8,25,17,3,3,4,0,1,0,65,0,,,,1.6,3.2,4.2,1.61,3.4,5,,,,1.62,3.6,4.5,1.57,3.6,5
E3,18/08/01,Mansfield,Southend,0,0,D,0,0,D,2774,G. Laws,20,6,8,1,0,0,12,0,16,19,4,6,1,3,0,0,10,30,,,,2.2,2.9,2.7,2.1,3.25,3,,,,2.25,3.25,2.75,2.2,3.2,2.87
E3,18/08/01,Rochdale,Macclesfield,1,1,D,1,1,D,3346,M. Fletcher,22,19,16,12,0,2,9,3,10,10,3,0,0,0,0,0,0,0,,,,1.6,3.2,4.2,1.67,3.4,4.5,,,,1.67,3.5,4.33,1.61,3.4,5
E3,18/08/01,Scunthorpe,Bristol Rvs,1,2,A,1,2,A,3593,A. Kaye,9,12,3,7,0,0,14,2,8,21,3,3,0,1,0,0,0,10,,,,2.5,2.9,2.3,2.75,3.25,2.25,,,,2.6,3.25,2.38,2.62,3.2,2.37
E3,18/08/01,Shrewsbury,Hartlepool,1,3,A,1,0,H,2783,J. J. Ross,7,8,3,5,0,0,0,5,10,9,1,6,5,1,2,0,100,10,,,,2.2,2.9,2.7,2.25,3.25,2.75,,,,2.25,3.25,2.75,2.25,3.25,2.75
E3,18/08/01,Swansea,Oxford,0,0,D,0,0,D,5501,L. E. Cable,13,5,4,0,0,0,7,3,21,19,0,6,3,3,0,0,30,30,,,,1.8,3,3.5,1.8,3.4,3.75,,,,1.83,3.4,3.6,1.83,3.3,3.75
E3,18/08/01,Torquay,York,0,3,A,0,2,A,2659,W. M. Jordan,14,8,4,5,0,0,8,4,14,17,7,3,1,2,0,0,10,20,,,,2,2.9,3,2.2,3.25,2.87,,,,,,,1.83,3.4,3.6
E3,25/08/01,Bristol Rvs,Luton,3,2,H,1,1,D,9057,C Penton,19,11,11,7,1,1,8,7,16,20,3,2,1,2,0,0,10,20,,,,2,2.9,3,1.91,3.4,3.4,,,,2,3.25,3.25,2,3.25,3.25
E3,25/08/01,Carlisle,Hull,0,0,D,0,0,D,3695,F Stretton,13,16,6,6,1,0,5,8,12,15,10,0,3,3,0,0,30,30,,,,3,2.9,2,3.5,3.25,1.91,,,,3.25,3.25,2,3.25,3.25,2
E3,25/08/01,Cheltenham,Mansfield,2,3,A,0,1,A,3105,M. R. Warren,16,11,5,7,0,0,7,4,20,21,3,4,1,1,0,0,10,10,,,,1.85,3,3.3,1.91,3.25,3.5,,,,1.91,3.4,3.4,1.8,3.4,3.75
E3,25/08/01,Exeter,Scunthorpe,0,4,A,0,2,A,2798,P. J. Prosser,8,15,2,9,1,0,6,4,17,15,3,8,1,0,0,0,10,0,,,,2.35,3,2.35,2.25,3.25,2.75,,,,2.38,3.25,2.6,2.37,3.2,2.62
E3,25/08/01,Hartlepool,Darlington,1,2,A,1,2,A,4842,N. S. Barry,10,10,5,4,0,1,4,4,10,18,4,1,1,5,0,0,10,50,,,,1.9,3,3.1,1.83,3.25,3.75,,,,1.83,3.4,3.6,2,3.25,3.25
E3,25/08/01,Kidderminster,Torquay,1,0,H,0,0,D,2440,P. Walton,14,11,5,5,0,0,6,9,18,22,5,11,1,2,0,0,10,20,,,,1.65,3.2,3.9,1.73,3.5,4,,,,1.73,3.5,4,1.72,3.25,4.33
E3,25/08/01,Lincoln,Swansea,3,0,H,0,0,D,2593,J. J. Ross,17,8,11,2,0,0,6,3,10,13,1,1,0,2,0,0,0,20,,,,2.35,3,2.35,2.37,3.2,2.62,,,,2.5,3.2,2.5,2.4,3.2,2.6
E3,25/08/01,Macclesfield,Rushden & D,0,0,D,0,0,D,1950,G. Salisbury ,11,9,6,3,0,0,6,6,10,9,2,7,0,1,0,0,0,10,,,,2.35,3,2.35,2.62,3.2,2.37,,,,2.5,3.4,2.38,2.5,3.2,2.5
E3,25/08/01,Oxford,Shrewsbury,0,1,A,0,0,D,5667,M. Ryan,14,12,9,7,0,0,6,4,18,16,1,0,3,0,1,0,55,0,,,,1.8,3.1,3.4,1.8,3.4,3.75,,,,1.83,3.4,3.6,1.72,3.25,4.33
E3,25/08/01,Plymouth,Rochdale,1,2,A,1,1,D,4198,R. J. Harris,18,10,6,4,1,0,4,6,12,17,4,1,2,1,0,0,20,10,,,,2.2,2.9,2.7,2.1,3.25,3,,,,2.1,3.4,2.88,2.1,3.25,3
E3,25/08/01,Southend,Halifax,4,1,H,1,0,H,3525,P. Rejer,21,6,11,2,0,1,7,12,10,16,10,3,1,6,0,0,10,60,,,,1.7,3.1,3.8,1.73,3.25,4.33,,,,1.83,3.4,3.6,1.72,3.25,4.33
E3,25/08/01,York,Leyton Orient,2,1,H,1,0,H,2661,M. S. Pike,10,8,3,3,1,0,5,4,4,7,5,5,1,3,0,0,10,30,,,,2.35,3,2.35,2.37,3.2,2.62,,,,2.25,3.25,2.75,2.37,3.2,2.62
E3,27/08/01,Darlington,Bristol Rvs,1,0,H,0,0,D,4487,P. Rogers,7,8,4,2,0,1,5,1,16,12,4,3,1,0,0,0,10,0,,,,2.5,2.9,2.3,2.75,3.25,2.25,,,,2.75,3.25,2.25,2.62,3.2,2.37
E3,27/08/01,Halifax,Oxford,0,2,A,0,2,A,2271,P. J. Joslin,13,8,4,4,0,0,8,3,14,18,1,3,1,3,0,1,10,55,,,,2.2,3,2.6,2,3.25,3.25,,,,2.25,3.25,2.75,2.37,3.2,2.62
E3,27/08/01,Hull,Kidderminster,2,1,H,0,0,D,8835,S. W. Mathieson,11,9,5,3,0,1,4,3,7,9,5,5,2,3,1,0,45,30,,,,1.5,3.4,4.7,1.5,3.6,6,,,,1.53,3.5,5.5,1.53,3.5,5.5
E3,27/08/01,Leyton Orient,Hartlepool,2,0,H,1,0,H,3719,M. A. Cooper,11,12,6,6,0,0,7,5,20,14,9,5,2,3,0,0,20,30,,,,2,3,2.9,2,3.25,3.25,,,,2.1,3.4,2.88,1.9,3.25,3.5
E3,27/08/01,Luton,Southend,2,0,H,0,0,D,6496,J. J. Ross,18,14,6,7,1,0,9,5,25,23,2,5,1,5,0,1,10,75,,,,1.6,3.3,4,1.61,3.6,4.5,,,,1.62,3.6,4.5,1.61,3.4,5
E3,27/08/01,Mansfield,Macclesfield,4,0,H,2,0,H,2681,P. S. Danson,16,8,11,3,1,0,2,4,19,22,2,3,0,3,0,0,0,30,,,,1.9,3,3.1,1.91,3.25,3.5,,,,1.91,3.5,3.25,2,3.25,3.25
E3,27/08/01,Rochdale,Exeter,2,0,H,2,0,H,3003,M. J. Brandwood,16,6,10,2,0,1,7,2,11,13,7,2,0,2,0,0,0,20,,,,1.5,3.4,4.7,1.5,3.6,6,,,,1.62,3.6,4.5,1.5,3.4,6.5
E3,27/08/01,Rushden & D,Plymouth,2,3,A,2,1,H,4415,G. K. Hegley ,15,13,5,6,3,0,5,9,10,8,5,0,0,0,0,0,0,0,,,,1.7,3.1,3.8,1.67,3.4,4.5,,,,1.67,3.5,4.33,1.66,3.4,4.5
E3,27/08/01,Scunthorpe,Lincoln,1,1,D,1,1,D,4349,R. Pearson,9,12,3,7,0,0,10,11,12,8,1,5,1,0,0,0,10,0,,,,1.85,3,3.3,1.83,3.25,3.75,,,,1.91,3.4,3.4,1.83,3.4,3.6
E3,27/08/01,Swansea,Cheltenham,2,2,D,2,0,H,3343,T. A. Parkes,12,12,4,6,0,0,6,2,19,17,2,4,1,3,0,0,10,30,,,,1.7,3.1,3.8,1.8,3.2,4,,,,1.73,3.25,4.33,1.8,3.4,3.75
E3,27/08/01,Torquay,Carlisle,2,1,H,1,1,D,2274,P. Taylor,14,8,5,2,1,0,5,5,11,20,1,7,3,3,0,1,30,55,,,,1.85,3,3.3,2,3.25,3.25,,,,1.83,3.4,3.6,1.83,3.4,3.6
E3,28/08/01,Shrewsbury,York,3,2,H,1,0,H,3002,P. J. Prosser ,10,9,5,6,0,0,3,7,14,14,2,2,0,3,0,0,0,30,,,,2,3,2.9,2.2,3.25,2.87,,,,2.2,3.25,2.8,2,3.4,3.1
E3,01/09/01,Bristol Rvs,Shrewsbury,0,0,D,0,0,D,6942,A. N. Butler,15,6,7,4,3,0,3,2,21,12,1,3,1,1,0,0,10,10,,,,1.55,3.3,4.5,1.44,3.75,6.5,1.57,3.4,5.5,1.62,3.6,4.5,1.5,3.5,6
E3,01/09/01,Carlisle,Rochdale,1,2,A,0,2,A,3373,A. Kaye,13,8,5,6,1,1,9,1,14,21,0,0,2,3,0,0,20,30,,,,2.8,3,2.1,2.87,3.25,2.2,2.75,3.25,2.25,2.8,3.25,2.2,2.8,3.2,2.25
E3,01/09/01,Cheltenham,Torquay,2,2,D,1,2,A,3167,C. Penton,15,4,11,3,0,0,2,4,9,17,6,3,1,1,0,0,10,10,,,,1.75,3.1,3.6,1.73,3.25,4.33,1.73,3.4,4.2,1.83,3.4,3.6,1.8,3.4,3.75
E3,01/09/01,Exeter,Luton,2,2,D,1,1,D,3088,B. Curson,14,8,7,3,1,1,7,1,17,14,7,5,1,3,0,1,10,55,,,,2.9,3,2,3.25,3.25,2,3.25,3.25,2,3.25,3.25,2,3.25,3.25,2
E3,01/09/01,Kidderminster,Mansfield,1,1,D,0,1,A,2387,M. J. Jones,17,13,5,6,0,1,5,2,12,14,2,3,1,0,0,0,10,0,,,,2,3,2.9,2.2,3.25,2.87,2.1,3.25,3,2.1,3.25,3,2.1,3.25,3
E3,01/09/01,Lincoln,Darlington,1,1,D,0,1,A,3021,G. Salisbury,13,8,5,6,0,0,6,2,11,18,10,2,2,4,0,0,20,40,,,,2.2,3,2.6,2.2,3.4,2.75,2.2,3.4,2.75,2.25,3.25,2.75,2.3,3.3,2.62
E3,01/09/01,Macclesfield,Scunthorpe,4,3,H,2,2,D,1740,G. Laws ,17,14,11,8,0,0,6,8,16,18,5,2,4,1,0,0,40,10,,,,2.3,3,2.4,2.5,3.2,2.5,2.38,3.2,2.62,2.5,3.2,2.5,2.3,3.3,2.62
E3,01/09/01,Oxford,Rushden & D,3,2,H,0,0,D,6289,J. J. Ross ,9,9,4,5,0,0,2,1,11,19,1,1,1,0,0,1,10,25,,,,2.2,3,2.6,2.5,3.2,2.5,2.3,3.2,2.7,2.38,3.25,2.6,2.2,3.25,2.8
E3,01/09/01,Southend,Leyton Orient,1,2,A,0,1,A,5853,R. J. Beeby,14,13,6,5,0,0,5,6,16,21,7,8,3,3,0,1,30,55,,,,2,3,2.9,1.91,3.25,3.5,2,3.25,3.25,2.1,3.4,2.88,2.1,3.2,3.1
E3,01/09/01,York,Halifax,1,0,H,0,0,D,2646,F. G. Stretton,17,7,6,1,1,0,8,1,8,19,3,5,0,3,0,0,0,30,,,,1.8,3.1,3.4,1.8,3.4,3.75,1.8,3.25,4,1.8,3.4,3.75,1.8,3.2,4
E3,08/09/01,Darlington,Carlisle,2,2,D,1,2,A,4677,S. W. Mathieson,14,10,7,3,0,0,6,4,7,13,0,7,2,1,0,0,20,10,,,,1.5,3.5,4.5,1.5,3.6,6,1.5,3.5,6,1.53,3.5,5.5,1.57,3.4,5.5
E3,08/09/01,Halifax,Macclesfield,0,0,D,0,0,D,1714,R. D. Furnandiz,7,6,4,2,0,0,2,6,10,8,2,4,3,4,0,0,30,40,,,,2.1,3,2.8,2.1,3.25,3,2.2,3.25,2.8,2.2,3.25,2.8,2.2,3.25,2.8
E3,08/09/01,Hull,York,4,0,H,1,0,H,9737,P. R. Richards,17,10,8,5,1,0,9,7,11,10,5,5,1,0,0,0,10,0,,,,1.6,3.3,4,1.61,3.4,5,1.62,3.4,5,1.62,3.6,4.5,1.61,3.4,5
E3,08/09/01,Leyton Orient,Bristol Rvs,3,1,H,0,0,D,5433,R. J. Olivier,14,14,7,7,0,1,10,2,18,14,2,3,2,1,0,0,20,10,,,,2.4,2.9,2.4,2.37,3.2,2.62,2.38,3.2,2.62,2.38,3.2,2.62,2.4,3.2,2.6
E3,08/09/01,Luton,Oxford,1,1,D,1,1,D,6736,C. Penton,11,9,4,5,2,0,7,6,26,19,0,11,3,3,0,0,30,30,,,,1.65,3.2,3.8,1.57,3.5,5,1.67,3.4,4.5,1.73,3.5,4,1.72,3.25,4.33
E3,08/09/01,Mansfield,Lincoln,2,1,H,1,0,H,3878,Mr. G Hggley,30,7,17,3,0,0,7,5,13,15,2,4,1,1,0,0,10,10,,,,1.8,3.1,3.4,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.75
E3,08/09/01,Rochdale,Kidderminster,2,0,H,1,0,H,2885,G. Cain ,15,11,8,6,0,0,5,5,7,6,7,0,0,0,0,0,0,0,,,,1.6,3.3,4,1.61,3.6,4.5,1.62,3.4,5,1.67,3.5,4.33,1.61,3.4,5
E3,08/09/01,Rushden & D,Southend,0,1,A,0,0,D,4583,T. A. Parkes ,10,8,3,6,0,0,7,1,7,25,9,1,0,2,0,0,0,20,,,,1.9,3.1,3,2,3.25,3.25,1.91,3.25,3.5,1.91,3.4,3.4,1.9,3.25,3.5
E3,08/09/01,Scunthorpe,Hartlepool,1,0,H,1,0,H,3208,A. N. Butler,7,6,3,4,1,0,5,5,13,9,5,2,2,1,0,0,20,10,,,,1.9,3.1,3,2,3.25,3.25,2.1,3.25,3,2.1,3.25,3,2,3.25,3.25
E3,08/09/01,Shrewsbury,Cheltenham,2,1,H,2,0,H,3395,H. M. Webb,4,8,3,4,0,0,1,8,5,12,4,1,1,1,0,0,10,10,,,,1.85,3.1,3.2,1.8,3.4,3.75,1.83,3.25,3.75,1.73,3.5,4,1.9,3.25,3.5
E3,08/09/01,Swansea,Exeter,4,2,H,3,1,H,3889,P. E. Alcoc,13,11,9,7,0,0,6,5,10,15,3,5,0,0,0,0,0,0,,,,1.6,3.3,4,1.67,3.4,4.5,1.57,3.4,5.5,1.62,3.6,4.5,1.57,3.4,5.5
E3,08/09/01,Torquay,Plymouth,0,1,A,0,0,D,4217,M. J. Brandwood,16,12,5,5,0,1,6,6,13,12,4,6,1,2,0,0,10,20,,,,2.4,2.9,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.38,3.25,2.6,2.4,3.2,2.6
E3,11/09/01,Plymouth,Swansea,3,1,H,2,0,H,3850,P. J. Prosser,14,11,6,5,1,0,4,4,12,18,9,3,1,1,0,0,10,10,,,,2.1,3,2.8,2.1,3.25,3,2.1,3.25,3,,,,2.1,3.25,3
E3,14/09/01,Mansfield,Shrewsbury,2,1,H,0,1,A,4759,M. Clattenburg,20,5,10,3,0,0,6,2,10,16,4,5,2,3,0,0,20,30,,,,2,3,2.9,1.83,3.25,3.75,2.1,3.25,3,,,,2,3.25,3.25
E3,15/09/01,Cheltenham,Carlisle,2,0,H,1,0,H,3081,J. J. Ross,14,3,7,1,1,0,2,3,17,23,1,5,0,2,0,0,0,20,,,,1.85,3.1,3.2,1.8,3.25,4,1.85,3.25,3.75,2,3.5,3,1.83,3.3,3.75
E3,15/09/01,Exeter,Oxford,3,2,H,3,1,H,3268,T. A. Parkes,9,9,4,5,0,1,7,3,23,24,2,2,5,3,0,0,50,30,,,,2.6,3,2.2,2.62,3.2,2.37,2.7,3.2,2.3,2.8,3.25,2.2,2.75,3.25,2.25
E3,15/09/01,Kidderminster,Plymouth,0,0,D,0,0,D,2801,S. J. Baines,20,10,7,4,0,0,7,3,11,9,2,7,0,0,0,0,0,0,,,,2.2,3,2.6,2.1,3.25,3,2.2,3.25,2.8,2.38,3.2,2.62,2.1,3.25,3
E3,15/09/01,Leyton Orient,Rushden & D,2,1,H,2,0,H,5287,A. P. D'Urso,12,10,9,4,0,0,6,5,23,18,6,1,3,2,0,1,30,45,,,,1.65,3.2,3.8,1.61,3.6,4.5,1.67,3.4,4.5,1.73,3.5,4,1.72,3.3,4.33
E3,15/09/01,Lincoln,Bristol Rvs,0,1,A,0,1,A,3204,H. M. Webb,10,6,4,3,1,1,12,1,5,16,2,4,0,1,0,0,0,10,,,,2.5,2.9,2.3,2.5,3.2,2.5,2.62,3.2,2.38,2.62,3.2,2.38,2.75,3.25,2.25
E3,15/09/01,Macclesfield,Hull,0,0,D,0,0,D,2740,M. J. Brandwood,9,10,4,4,0,0,3,7,13,17,7,5,0,2,0,0,0,20,,,,2.6,3,2.2,2.87,3.25,2.2,3,3.25,2.1,3,3.25,2.1,3,3.25,2.1
E3,15/09/01,Rochdale,Scunthorpe,2,2,D,0,1,A,3468,P. R. Richards,16,9,11,5,0,0,11,4,14,17,2,0,2,1,1,0,45,10,,,,1.65,3.2,3.8,1.67,3.4,4.5,1.62,3.5,4.75,1.67,3.5,4.33,1.61,3.6,4.5
E3,15/09/01,Southend,Hartlepool,0,0,D,0,0,D,3933,P. Armstrong,8,12,3,3,0,0,5,9,17,15,6,2,3,3,0,0,30,30,,,,1.8,3.1,3.4,1.73,3.25,4.33,1.73,3.25,4.33,1.8,3.25,4,1.72,3.3,4.33
E3,15/09/01,Swansea,Halifax,0,2,A,0,1,A,3794,K. D. Hill,14,7,6,4,0,0,8,4,21,20,2,2,1,1,0,0,10,10,,,,1.6,3.3,4,1.67,3.4,4.5,1.67,3.4,4.5,1.57,3.6,5,1.57,3.4,5.5
E3,15/09/01,Torquay,Darlington,2,1,H,0,0,D,2065,D. R. Crick,8,9,5,3,0,0,5,4,13,14,4,10,3,3,0,0,30,30,,,,,,,2.62,3.2,2.37,2.62,3.2,2.38,2.5,3.4,2.38,,,
E3,15/09/01,York,Luton,1,2,A,1,1,D,3247,G. Salisbury,10,12,4,6,2,0,2,2,14,18,9,7,2,4,0,0,20,40,,,,2.35,3,2.35,2.75,3.2,2.25,2.5,3.2,2.5,2.5,3.2,2.5,2.5,3.3,2.4
E3,18/09/01,Bristol Rvs,Southend,2,1,H,1,1,D,5743,M. Fletcher,12,7,6,2,0,0,5,3,17,17,4,4,1,4,0,0,10,40,,,,1.65,3.2,3.8,1.67,3.4,4.5,1.67,3.4,4.5,1.62,3.6,4.5,1.61,3.4,5
E3,18/09/01,Carlisle,York,2,1,H,1,0,H,2705,G. Laws,15,4,6,2,0,0,7,1,17,20,6,1,1,1,0,0,10,10,,,,2.3,3,2.4,2.5,3.2,2.5,2.4,3.2,2.6,2.38,3.25,2.6,2.25,3.25,2.75
E3,18/09/01,Darlington,Leyton Orient,3,0,H,1,0,H,3357,M. G. Cowburn,12,8,6,1,0,0,7,7,7,6,2,7,1,0,0,0,10,0,,,,2.2,3,2.6,2.2,3.25,2.87,2.25,3.25,2.75,2.38,3.25,2.6,2.25,3.25,2.75
E3,18/09/01,Exeter,Plymouth,2,3,A,2,1,H,5756,D. J. Gallagher,16,9,11,6,1,0,1,3,17,16,2,0,0,0,0,0,0,0,,,,2.4,3,2.3,2.62,3.2,2.37,2.62,3.2,2.38,2.62,3.2,2.38,2.62,3.2,2.37
E3,18/09/01,Halifax,Mansfield,1,0,H,1,0,H,1880,G. Cain,5,10,3,3,0,1,5,6,10,7,4,5,3,0,0,0,30,0,,,,2.3,3,2.4,2.37,3.2,2.62,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E3,18/09/01,Hartlepool,Cheltenham,0,1,A,0,0,D,2599,M. S. Pike,7,6,6,2,0,0,5,5,8,16,1,4,0,3,0,0,0,30,,,,1.9,3.1,3,1.91,3.25,3.5,1.91,3.25,3.5,2,3.25,3.25,1.9,3.25,3.5
E3,18/09/01,Hull,Rochdale,3,1,H,1,1,D,10213,M. Clattenburg,14,12,9,3,0,2,7,5,9,10,3,7,1,1,1,0,35,10,,,,1.8,3.1,3.4,1.83,3.25,3.75,1.83,3.25,3.75,1.8,3.4,3.75,1.8,3.4,3.75
E3,18/09/01,Luton,Lincoln,1,1,D,1,0,H,5066,S. J. Baines,10,7,4,2,0,0,7,6,23,15,1,5,0,0,0,0,0,0,,,,1.55,3.5,4.2,1.61,3.4,5,1.5,3.5,6,1.53,3.5,5.5,1.5,3.5,6
E3,18/09/01,Oxford,Macclesfield,0,2,A,0,1,A,4964,G. K. Hegley,5,10,1,3,0,0,3,12,18,8,1,1,2,1,0,0,20,10,,,,1.7,3.2,3.6,1.8,3.25,4,1.73,3.25,4.33,1.67,3.5,4.33,1.66,3.4,4.5
E3,18/09/01,Rushden & D,Torquay,0,0,D,0,0,D,3258,C Pinton,9,7,3,3,0,0,2,5,15,13,2,0,2,2,0,0,20,20,,,,1.75,3.2,3.5,1.8,3.25,4,1.8,3.25,4,1.91,3.4,3.4,1.72,3.6,3.8
E3,18/09/01,Scunthorpe,Swansea,2,2,D,2,2,D,2574,C. H. Webster,16,13,8,8,2,0,13,3,10,14,4,6,1,3,0,1,10,55,,,,1.9,3.1,3,1.91,3.25,3.5,1.91,3.25,3.5,1.83,3.4,3.6,1.9,3.25,3.5
E3,18/09/01,Shrewsbury,Kidderminster,4,0,H,2,0,H,3530,R. J. Olivier,8,7,4,1,0,0,0,5,17,17,2,6,0,1,0,0,0,10,,,,1.8,3.1,3.4,1.8,3.4,3.75,1.8,3.4,3.75,1.8,3.4,3.75,1.83,3.3,3.75
E3,22/09/01,Bristol Rvs,York,2,2,D,0,0,D,6933,G. K. Hegley,12,5,5,3,0,0,4,2,14,17,6,4,1,2,0,0,10,20,,,,1.55,3.4,4.3,1.57,3.6,5,1.53,3.4,6,1.62,3.6,4.5,1.57,3.4,5.5
E3,22/09/01,Carlisle,Lincoln,2,2,D,1,1,D,3105,G. B. Frankland,21,7,9,6,1,0,7,3,18,18,1,0,0,2,0,0,0,20,,,,2.4,2.9,2.4,2.5,3.2,2.5,2.25,3.25,2.75,2.38,3.4,2.5,2.3,3.1,2.8
E3,22/09/01,Darlington,Exeter,4,0,H,1,0,H,4039,M. S. Pike,14,6,9,4,0,0,5,7,8,15,1,2,0,0,0,0,0,0,,,,1.55,3.4,4.3,1.61,3.4,5,1.53,3.4,6,1.57,3.6,5,1.53,3.4,6
E3,22/09/01,Halifax,Leyton Orient,0,0,D,0,0,D,2021,B. Curson,9,10,3,1,0,0,3,4,11,10,7,3,0,0,0,0,0,0,,,,2.6,3,2.2,2.75,3.25,2.25,2.5,3.2,2.5,2.75,3.25,2.25,2.8,3.1,2.3
E3,22/09/01,Hartlepool,Kidderminster,1,1,D,0,0,D,3130,S. W. Mathieson,11,7,6,4,0,0,6,3,7,9,1,6,0,2,0,0,0,20,,,,1.9,3.1,3,2,3.25,3.25,1.95,3.25,3.3,2,3.25,3.25,1.9,3.25,3.5
