Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
SC0,27/09/97,Rangers,Motherwell,2,2,D,1,2,A,,,,,,,,,,,
SC0,04/10/97,Celtic,Kilmarnock,4,0,H,4,0,H,,,,,,,,,,,
SC0,04/10/97,Dunfermline,Dundee United,3,3,D,0,3,A,,,,,,,,,,,
SC0,04/10/97,Hibernian,Rangers,3,4,A,2,1,H,,,,,,,,,,,
SC0,04/10/97,Motherwell,Hearts,1,4,A,1,3,A,,,,,,,,,,,
SC0,04/10/97,St Johnstone,Aberdeen,1,0,H,1,0,H,,,,,,,,,,,
SC0,08/10/97,Kilmarnock,Motherwell,2,1,H,2,1,H,,,,,,,,,,,
SC0,18/10/97,Aberdeen,Hibernian,2,0,H,2,0,H,,,,,,,,,,,
SC0,18/10/97,Dundee United,Motherwell,4,0,H,2,0,H,,,,,,,,,,,
SC0,18/10/97,Hearts,Celtic,1,2,A,0,2,A,,,,,,,,,,,
SC0,18/10/97,Kilmarnock,St Johnstone,0,1,A,0,1,A,,,,,,,,,,,
SC0,18/10/97,Rangers,Dunfermline,7,0,H,3,0,H,,,,,,,,,,,
SC0,25/10/97,Celtic,St Johnstone,2,0,H,2,0,H,,,,,,,,,,,
SC0,25/10/97,Dundee United,Rangers,2,1,H,1,0,H,,,,,,,,,,,
SC0,25/10/97,Kilmarnock,Hibernian,2,1,H,0,0,D,,,,,,,,,,,
SC0,25/10/97,Motherwell,Aberdeen,1,2,A,0,1,A,,,,,,,,,,,
SC0,26/10/97,Hearts,Dunfermline,3,1,H,1,0,H,,,,,,,,,,,
SC0,01/11/97,Aberdeen,Hearts,1,4,A,1,0,H,,,,,,,,,,,
SC0,01/11/97,Dunfermline,Celtic,0,2,A,0,0,D,,,,,,,,,,,
SC0,01/11/97,Hibernian,Dundee United,1,3,A,0,1,A,,,,,,,,,,,
SC0,01/11/97,Rangers,Kilmarnock,4,1,H,1,1,D,,,,,,,,,,,
SC0,01/11/97,St Johnstone,Motherwell,4,3,H,2,0,H,,,,,,,,,,,
SC0,08/11/97,Hearts,Hibernian,2,0,H,1,0,H,,,,,,,,,,,
SC0,08/11/97,Motherwell,Kilmarnock,0,1,A,0,0,D,,,,,,,,,,,
SC0,08/11/97,Rangers,Celtic,1,0,H,1,0,H,,,,,,,,,,,
SC0,08/11/97,St Johnstone,Dunfermline,0,2,A,0,1,A,,,,,,,,,,,
SC0,09/11/97,Dundee United,Aberdeen,5,0,H,3,0,H,,,,,,,,,,,
SC0,15/11/97,Aberdeen,Rangers,1,1,D,1,0,H,,,,,,,,,,,
SC0,15/11/97,Celtic,Motherwell,0,2,A,0,1,A,,,,,,,,,,,
SC0,15/11/97,Dunfermline,Hibernian,2,1,H,1,0,H,,,,,,,,,,,
SC0,15/11/97,Hearts,St Johnstone,2,1,H,0,0,D,,,,,,,,,,,
SC0,15/11/97,Kilmarnock,Dundee United,1,3,A,1,0,H,,,,,,,,,,,
SC0,19/11/97,Celtic,Rangers,1,1,D,0,0,D,,,,,,,,,,,
SC0,22/11/97,Celtic,Dundee United,4,0,H,1,0,H,,,,,,,,,,,
SC0,22/11/97,Dunfermline,Aberdeen,1,1,D,0,0,D,,,,,,,,,,,
SC0,22/11/97,Motherwell,Rangers,1,1,D,0,1,A,,,,,,,,,,,
SC0,22/11/97,St Johnstone,Hibernian,1,0,H,1,0,H,,,,,,,,,,,
SC0,23/11/97,Hearts,Kilmarnock,5,3,H,2,1,H,,,,,,,,,,,
SC0,29/11/97,Hibernian,Motherwell,1,1,D,0,0,D,,,,,,,,,,,
SC0,29/11/97,Kilmarnock,Dunfermline,2,1,H,2,1,H,,,,,,,,,,,
SC0,29/11/97,Rangers,St Johnstone,3,2,H,2,1,H,,,,,,,,,,,
SC0,06/12/97,Aberdeen,St Johnstone,1,1,D,0,0,D,,,,,,,,,,,
SC0,06/12/97,Dundee United,Dunfermline,0,0,D,0,0,D,,,,,,,,,,,
SC0,06/12/97,Hearts,Motherwell,2,0,H,1,0,H,,,,,,,,,,,
SC0,06/12/97,Kilmarnock,Celtic,0,0,D,0,0,D,,,,,,,,,,,
SC0,07/12/97,Rangers,Hibernian,1,0,H,0,0,D,,,,,,,,,,,
SC0,09/12/97,Aberdeen,Celtic,0,2,A,0,1,A,,,,,,,,,,,
SC0,09/12/97,Dundee United,Hearts,0,0,D,0,0,D,,,,,,,,,,,
SC0,13/12/97,Celtic,Hearts,1,0,H,0,0,D,,,,,,,,,,,
SC0,13/12/97,Dunfermline,Rangers,0,0,D,0,0,D,,,,,,,,,,,
SC0,13/12/97,Hibernian,Aberdeen,2,2,D,1,1,D,,,,,,,,,,,
SC0,13/12/97,Motherwell,Dundee United,1,0,H,0,0,D,,,,,,,,,,,
SC0,13/12/97,St Johnstone,Kilmarnock,1,1,D,0,0,D,,,,,,,,,,,
SC0,20/12/97,Celtic,Hibernian,5,0,H,2,0,H,,,,,,,,,,,
SC0,20/12/97,Dundee United,St Johnstone,2,1,H,2,0,H,,,,,,,,,,,
SC0,20/12/97,Hearts,Rangers,2,5,A,1,2,A,,,,,,,,,,,
SC0,20/12/97,Kilmarnock,Aberdeen,1,0,H,1,0,H,,,,,,,,,,,
SC0,20/12/97,Motherwell,Dunfermline,2,0,H,0,0,D,,,,,,,,,,,
SC0,27/12/97,Aberdeen,Motherwell,3,0,H,0,0,D,,,,,,,,,,,
SC0,27/12/97,Dunfermline,Hearts,1,3,A,1,2,A,,,,,,,,,,,
SC0,27/12/97,Hibernian,Kilmarnock,0,1,A,0,1,A,,,,,,,,,,,
SC0,27/12/97,Rangers,Dundee United,4,1,H,2,1,H,,,,,,,,,,,
SC0,27/12/97,St Johnstone,Celtic,1,0,H,0,0,D,,,,,,,,,,,
SC0,01/01/98,Hearts,Hibernian,2,2,D,2,0,H,,,,,,,,,,,
SC0,02/01/98,Celtic,Rangers,2,0,H,0,0,D,,,,,,,,,,,
SC0,03/01/98,Aberdeen,Dundee United,1,0,H,1,0,H,,,,,,,,,,,
SC0,03/01/98,Dunfermline,St Johnstone,0,1,A,0,1,A,,,,,,,,,,,
SC0,03/01/98,Kilmarnock,Motherwell,4,1,H,3,1,H,,,,,,,,,,,
SC0,10/01/98,Dundee United,Kilmarnock,1,1,D,1,0,H,,,,,,,,,,,
SC0,10/01/98,Hibernian,Dunfermline,1,0,H,1,0,H,,,,,,,,,,,
SC0,10/01/98,Motherwell,Celtic,1,1,D,0,0,D,,,,,,,,,,,
SC0,10/01/98,Rangers,Aberdeen,2,0,H,2,0,H,,,,,,,,,,,
SC0,12/01/98,St Johnstone,Hearts,2,3,A,0,2,A,,,,,,,,,,,
SC0,17/01/98,Hibernian,St Johnstone,0,1,A,0,0,D,,,,,,,,,,,
SC0,17/01/98,Kilmarnock,Hearts,2,2,D,1,2,A,,,,,,,,,,,
SC0,17/01/98,Rangers,Motherwell,1,0,H,1,0,H,,,,,,,,,,,
SC0,27/01/98,Dundee United,Celtic,1,2,A,1,0,H,,,,,,,,,,,
SC0,28/01/98,Aberdeen,Dunfermline,2,0,H,1,0,H,,,,,,,,,,,
SC0,31/01/98,Dunfermline,Kilmarnock,3,2,H,1,1,D,,,,,,,,,,,
SC0,31/01/98,Hearts,Dundee United,2,0,H,1,0,H,,,,,,,,,,,
SC0,31/01/98,Motherwell,Hibernian,6,2,H,3,2,H,,,,,,,,,,,
SC0,31/01/98,St Johnstone,Rangers,2,0,H,1,0,H,,,,,,,,,,,
SC0,02/02/98,Celtic,Aberdeen,3,1,H,2,1,H,,,,,,,,,,,
SC0,07/02/98,Aberdeen,Hibernian,3,0,H,1,0,H,,,,,,,,,,,
SC0,07/02/98,Dundee United,Motherwell,1,0,H,0,0,D,,,,,,,,,,,
SC0,07/02/98,Kilmarnock,St Johnstone,1,0,H,0,0,D,,,,,,,,,,,
SC0,07/02/98,Rangers,Dunfermline,1,1,D,0,0,D,,,,,,,,,,,
SC0,08/02/98,Hearts,Celtic,1,1,D,0,1,A,,,,,,,,,,,
SC0,21/02/98,Celtic,Kilmarnock,4,0,H,2,0,H,,,,,,,,,,,
SC0,21/02/98,Dunfermline,Dundee United,2,2,D,0,1,A,,,,,,,,,,,
SC0,21/02/98,Hibernian,Rangers,1,2,A,1,1,D,,,,,,,,,,,
SC0,21/02/98,Motherwell,Hearts,2,4,A,2,1,H,,,,,,,,,,,
SC0,21/02/98,St Johnstone,Aberdeen,0,1,A,0,1,A,,,,,,,,,,,
SC0,24/02/98,Dundee United,Hibernian,1,1,D,0,0,D,,,,,,,,,,,
SC0,24/02/98,Kilmarnock,Rangers,1,1,D,1,0,H,,,,,,,,,,,
SC0,25/02/98,Celtic,Dunfermline,5,1,H,3,0,H,,,,,,,,,,,
SC0,25/02/98,Hearts,Aberdeen,3,1,H,1,0,H,,,,,,,,,,,
SC0,25/02/98,Motherwell,St Johnstone,2,1,H,2,0,H,,,,,,,,,,,
SC0,28/02/98,Aberdeen,Kilmarnock,0,0,D,0,0,D,,,,,,,,,,,
SC0,28/02/98,Hibernian,Celtic,0,1,A,0,1,A,,,,,,,,,,,
SC0,28/02/98,Rangers,Hearts,2,2,D,1,1,D,,,,,,,,,,,
SC0,28/02/98,St Johnstone,Dundee United,1,1,D,0,1,A,,,,,,,,,,,
SC0,07/03/98,Dunfermline,Motherwell,2,1,H,1,1,D,,,,,,,,,,,
SC0,14/03/98,Dunfermline,Aberdeen,3,3,D,0,1,A,,,,,,,,,,,
SC0,14/03/98,Hearts,Kilmarnock,1,1,D,1,1,D,,,,,,,,,,,
SC0,14/03/98,Motherwell,Rangers,2,1,H,1,1,D,,,,,,,,,,,
SC0,14/03/98,St Johnstone,Hibernian,1,1,D,0,0,D,,,,,,,,,,,
SC0,15/03/98,Celtic,Dundee United,1,1,D,1,0,H,,,,,,,,,,,
SC0,21/03/98,Aberdeen,Celtic,0,1,A,0,1,A,,,,,,,,,,,
SC0,21/03/98,Dundee United,Hearts,0,1,A,0,1,A,,,,,,,,,,,
SC0,21/03/98,Hibernian,Motherwell,1,0,H,1,0,H,,,,,,,,,,,
SC0,21/03/98,Kilmarnock,Dunfermline,3,0,H,0,0,D,,,,,,,,,,,
SC0,21/03/98,Rangers,St Johnstone,2,1,H,1,1,D,,,,,,,,,,,
SC0,28/03/98,Celtic,Hearts,0,0,D,0,0,D,,,,,,,,,,,
SC0,28/03/98,Dunfermline,Rangers,2,3,A,1,1,D,,,,,,,,,,,
SC0,28/03/98,Hibernian,Aberdeen,1,1,D,0,0,D,,,,,,,,,,,
SC0,28/03/98,Motherwell,Dundee United,1,0,H,0,0,D,,,,,,,,,,,
SC0,28/03/98,St Johnstone,Kilmarnock,1,0,H,1,0,H,,,,,,,,,,,
SC0,01/04/98,Rangers,Hibernian,3,0,H,0,0,D,,,,,,,,,,,
SC0,04/04/98,Aberdeen,St Johnstone,0,1,A,0,1,A,,,,,,,,,,,
SC0,07/04/98,Dundee United,Dunfermline,2,2,D,0,2,A,,,,,,,,,,,
SC0,08/04/98,Hearts,Motherwell,1,1,D,0,0,D,,,,,,,,,,,
SC0,08/04/98,Kilmarnock,Celtic,1,2,A,1,1,D,,,,,,,,,,,
SC0,11/04/98,Dundee United,Aberdeen,0,0,D,0,0,D,,,,,,,,,,,
SC0,11/04/98,Hibernian,Hearts,2,1,H,0,0,D,,,,,,,,,,,
SC0,11/04/98,Motherwell,Kilmarnock,1,1,D,0,1,A,,,,,,,,,,,
SC0,11/04/98,St Johnstone,Dunfermline,0,0,D,0,0,D,,,,,,,,,,,
SC0,12/04/98,Rangers,Celtic,2,0,H,1,0,H,,,,,,,,,,,
SC0,18/04/98,Celtic,Motherwell,4,1,H,2,1,H,,,,,,,,,,,
SC0,18/04/98,Dunfermline,Hibernian,1,1,D,1,0,H,,,,,,,,,,,
SC0,18/04/98,Hearts,St Johnstone,1,1,D,0,0,D,,,,,,,,,,,
SC0,18/04/98,Kilmarnock,Dundee United,1,0,H,1,0,H,,,,,,,,,,,
SC0,19/04/98,Aberdeen,Rangers,1,0,H,1,0,H,,,,,,,,,,,
SC0,25/04/98,Celtic,Hibernian,0,0,D,0,0,D,,,,,,,,,,,
SC0,25/04/98,Dundee United,St Johnstone,0,2,A,0,0,D,,,,,,,,,,,
SC0,25/04/98,Hearts,Rangers,0,3,A,0,0,D,,,,,,,,,,,
SC0,25/04/98,Kilmarnock,Aberdeen,2,1,H,1,1,D,,,,,,,,,,,
SC0,25/04/98,Motherwell,Dunfermline,1,3,A,1,2,A,,,,,,,,,,,
SC0,02/05/98,Aberdeen,Hearts,2,2,D,1,2,A,,,,,,,,,,,
SC0,02/05/98,Hibernian,Dundee United,1,2,A,1,0,H,,,,,,,,,,,
SC0,02/05/98,Rangers,Kilmarnock,0,1,A,0,0,D,,,,,,,,,,,
SC0,02/05/98,St Johnstone,Motherwell,3,2,H,1,1,D,,,,,,,,,,,
SC0,03/05/98,Dunfermline,Celtic,1,1,D,0,1,A,,,,,,,,,,,
SC0,09/05/98,Celtic,St Johnstone,2,0,H,1,0,H,,,,,,,,,,,
SC0,09/05/98,Dundee United,Rangers,1,2,A,0,1,A,,,,,,,,,,,
SC0,09/05/98,Hearts,Dunfermline,2,0,H,1,0,H,,,,,,,,,,,
SC0,09/05/98,Kilmarnock,Hibernian,1,1,D,1,0,H,,,,,,,,,,,
SC0,09/05/98,Motherwell,Aberdeen,1,2,A,0,2,A,,,,,,,,,,,
