Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
SC1,16/01/96,Clydebank,Dundee,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/01/96,Clydebank,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/01/96,Dumbarton,Dundee United,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/01/96,Dundee,St Mirren,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,20/01/96,Hamilton,Dunfermline,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,20/01/96,St Johnstone,Airdrie,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/01/96,Airdrie,Morton,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,23/01/96,Dumbarton,Dundee,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,23/01/96,St Johnstone,Clydebank,3,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,24/01/96,Hamilton,St Mirren,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,31/01/96,St Mirren,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/02/96,Dundee United,St Johnstone,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,03/02/96,St Mirren,Dumbarton,5,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,10/02/96,Airdrie,Dunfermline,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,10/02/96,Clydebank,St Mirren,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/02/96,Airdrie,Clydebank,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,13/02/96,Dumbarton,Hamilton,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/02/96,St Johnstone,Dundee,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,17/02/96,Clydebank,Dumbarton,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,24/02/96,Dundee,Airdrie,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,24/02/96,Dunfermline,Dundee United,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,24/02/96,Hamilton,Clydebank,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,24/02/96,Morton,Dumbarton,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,24/02/96,St Mirren,St Johnstone,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/02/96,Dundee United,Morton,4,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,28/02/96,Dunfermline,St Johnstone,3,2,H,,,,,,,,,,,,,,,,,,,,,
SC1,02/03/96,Airdrie,Dundee United,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,02/03/96,Clydebank,St Johnstone,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,02/03/96,Dundee,Dumbarton,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,02/03/96,Dunfermline,Morton,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,02/03/96,St Mirren,Hamilton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/03/96,Airdrie,Hamilton,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/03/96,Dunfermline,Dundee,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,09/03/96,Dumbarton,Dunfermline,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,09/03/96,Morton,Hamilton,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,16/03/96,Dumbarton,Clydebank,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/03/96,Dundee United,Dundee,2,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,16/03/96,Hamilton,Airdrie,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,16/03/96,Morton,St Mirren,1,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,16/03/96,St Johnstone,Dunfermline,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,19/03/96,Morton,Dunfermline,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/03/96,Dumbarton,St Johnstone,0,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,23/03/96,Dundee United,Clydebank,6,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,23/03/96,Dunfermline,St Mirren,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,23/03/96,Hamilton,Dundee,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,23/03/96,Morton,Airdrie,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/03/96,Airdrie,Dumbarton,5,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/03/96,Clydebank,Dunfermline,2,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,30/03/96,Dundee,Morton,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,30/03/96,St Johnstone,Hamilton,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,30/03/96,St Mirren,Dundee United,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/04/96,Airdrie,St Johnstone,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/04/96,Dundee United,Dumbarton,6,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,06/04/96,Dunfermline,Hamilton,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,06/04/96,Morton,Clydebank,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,06/04/96,St Mirren,Dundee,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,13/04/96,Clydebank,Airdrie,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,13/04/96,Dumbarton,St Mirren,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/04/96,Dundee,Dunfermline,1,1,D,,,,,,,,,,,,,,,,,,,,,
SC1,13/04/96,Hamilton,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,13/04/96,St Johnstone,Dundee United,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/04/96,Dundee,Clydebank,3,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/04/96,Dunfermline,Dumbarton,4,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/04/96,Morton,St Johnstone,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,20/04/96,St Mirren,Airdrie,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,22/04/96,Hamilton,Dundee United,0,2,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/04/96,Airdrie,Dundee,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,27/04/96,Clydebank,Hamilton,1,3,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/04/96,Dumbarton,Morton,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/04/96,Dundee United,Dunfermline,0,1,A,,,,,,,,,,,,,,,,,,,,,
SC1,27/04/96,St Johnstone,St Mirren,1,0,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/05/96,Dundee,St Johnstone,0,0,D,,,,,,,,,,,,,,,,,,,,,
SC1,04/05/96,Dunfermline,Airdrie,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/05/96,Hamilton,Dumbarton,2,1,H,,,,,,,,,,,,,,,,,,,,,
SC1,04/05/96,Morton,Dundee United,2,2,D,,,,,,,,,,,,,,,,,,,,,
SC1,04/05/96,St Mirren,Clydebank,1,2,A,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
