Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
E0,26/10/96,Leicester,Newcastle,2,0,H,1,0,H,,,,,,,,,,,
E0,26/10/96,Middlesbrough,Wimbledon,0,0,D,0,0,D,,,,,,,,,,,
E0,26/10/96,Southampton,Man United,6,3,H,3,1,H,,,,,,,,,,,
E0,26/10/96,Sunderland,Aston Villa,1,0,H,1,0,H,,,,,,,,,,,
E0,26/10/96,West Ham,Blackburn,2,1,H,0,1,A,,,,,,,,,,,
E0,27/10/96,Liverpool,Derby,2,1,H,0,0,D,,,,,,,,,,,
E0,28/10/96,Nott'm Forest,Everton,0,1,A,0,1,A,,,,,,,,,,,
E0,02/11/96,Aston Villa,Nott'm Forest,2,0,H,1,0,H,,,,,,,,,,,
E0,02/11/96,Derby,Leicester,2,0,H,0,0,D,,,,,,,,,,,
E0,02/11/96,Leeds,Sunderland,3,0,H,1,0,H,,,,,,,,,,,
E0,02/11/96,Man United,Chelsea,1,2,A,0,1,A,,,,,,,,,,,
E0,02/11/96,Sheffield Weds,Southampton,1,1,D,1,0,H,,,,,,,,,,,
E0,02/11/96,Tottenham,West Ham,1,0,H,0,0,D,,,,,,,,,,,
E0,02/11/96,Wimbledon,Arsenal,2,2,D,1,1,D,,,,,,,,,,,
E0,03/11/96,Blackburn,Liverpool,3,0,H,2,0,H,,,,,,,,,,,
E0,03/11/96,Newcastle,Middlesbrough,3,1,H,1,0,H,,,,,,,,,,,
E0,04/11/96,Everton,Coventry,1,1,D,1,0,H,,,,,,,,,,,
E0,16/11/96,Aston Villa,Leicester,1,3,A,1,2,A,,,,,,,,,,,
E0,16/11/96,Blackburn,Chelsea,1,1,D,0,0,D,,,,,,,,,,,
E0,16/11/96,Everton,Southampton,7,1,H,5,1,H,,,,,,,,,,,
E0,16/11/96,Leeds,Liverpool,0,2,A,0,1,A,,,,,,,,,,,
E0,16/11/96,Man United,Arsenal,1,0,H,0,0,D,,,,,,,,,,,
E0,16/11/96,Newcastle,West Ham,1,1,D,0,1,A,,,,,,,,,,,
E0,16/11/96,Tottenham,Sunderland,2,0,H,1,0,H,,,,,,,,,,,
E0,16/11/96,Wimbledon,Coventry,2,2,D,1,0,H,,,,,,,,,,,
E0,17/11/96,Derby,Middlesbrough,2,1,H,1,0,H,,,,,,,,,,,
E0,18/11/96,Sheffield Weds,Nott'm Forest,2,0,H,0,0,D,,,,,,,,,,,
E0,20/11/96,Liverpool,Everton,1,1,D,1,0,H,,,,,,,,,,,
E0,23/11/96,Chelsea,Newcastle,1,1,D,1,1,D,,,,,,,,,,,
E0,23/11/96,Coventry,Aston Villa,1,2,A,0,1,A,,,,,,,,,,,
E0,23/11/96,Leicester,Everton,1,2,A,0,1,A,,,,,,,,,,,
E0,23/11/96,Liverpool,Wimbledon,1,1,D,1,0,H,,,,,,,,,,,
E0,23/11/96,Middlesbrough,Man United,2,2,D,1,1,D,,,,,,,,,,,
E0,23/11/96,Southampton,Leeds,0,2,A,0,0,D,,,,,,,,,,,
E0,23/11/96,Sunderland,Sheffield Weds,1,1,D,0,0,D,,,,,,,,,,,
E0,23/11/96,West Ham,Derby,1,1,D,1,1,D,,,,,,,,,,,
E0,24/11/96,Arsenal,Tottenham,3,1,H,1,0,H,,,,,,,,,,,
E0,25/11/96,Nott'm Forest,Blackburn,2,2,D,1,0,H,,,,,,,,,,,
E0,30/11/96,Aston Villa,Middlesbrough,1,0,H,1,0,H,,,,,,,,,,,
E0,30/11/96,Blackburn,Southampton,2,1,H,1,0,H,,,,,,,,,,,
E0,30/11/96,Derby,Coventry,2,1,H,1,1,D,,,,,,,,,,,
E0,30/11/96,Everton,Sunderland,1,3,A,0,0,D,,,,,,,,,,,
E0,30/11/96,Man United,Leicester,3,1,H,0,0,D,,,,,,,,,,,
E0,30/11/96,Newcastle,Arsenal,1,2,A,1,1,D,,,,,,,,,,,
E0,30/11/96,Sheffield Weds,West Ham,0,0,D,0,0,D,,,,,,,,,,,
E0,30/11/96,Wimbledon,Nott'm Forest,1,0,H,1,0,H,,,,,,,,,,,
E0,01/12/96,Leeds,Chelsea,2,0,H,2,0,H,,,,,,,,,,,
E0,02/12/96,Tottenham,Liverpool,0,2,A,0,1,A,,,,,,,,,,,
E0,03/12/96,Middlesbrough,Leicester,0,2,A,0,1,A,,,,,,,,,,,
E0,04/12/96,Arsenal,Southampton,3,1,H,1,0,H,,,,,,,,,,,
E0,04/12/96,West Ham,Aston Villa,0,2,A,0,1,A,,,,,,,,,,,
E0,07/12/96,Arsenal,Derby,2,2,D,1,0,H,,,,,,,,,,,
E0,07/12/96,Chelsea,Everton,2,2,D,1,2,A,,,,,,,,,,,
E0,07/12/96,Coventry,Tottenham,1,2,A,0,1,A,,,,,,,,,,,
E0,07/12/96,Leicester,Blackburn,1,1,D,0,1,A,,,,,,,,,,,
E0,07/12/96,Liverpool,Sheffield Weds,0,1,A,0,1,A,,,,,,,,,,,
E0,07/12/96,Middlesbrough,Leeds,0,0,D,0,0,D,,,,,,,,,,,
E0,07/12/96,Southampton,Aston Villa,0,1,A,0,1,A,,,,,,,,,,,
E0,07/12/96,Sunderland,Wimbledon,1,3,A,0,2,A,,,,,,,,,,,
E0,08/12/96,West Ham,Man United,2,2,D,0,0,D,,,,,,,,,,,
E0,09/12/96,Nott'm Forest,Newcastle,0,0,D,0,0,D,,,,,,,,,,,
E0,14/12/96,Leeds,Tottenham,0,0,D,0,0,D,,,,,,,,,,,
E0,14/12/96,Liverpool,Middlesbrough,5,1,H,3,0,H,,,,,,,,,,,
E0,14/12/96,Wimbledon,Blackburn,1,0,H,0,0,D,,,,,,,,,,,
E0,15/12/96,Sunderland,Chelsea,3,0,H,1,0,H,,,,,,,,,,,
E0,16/12/96,Derby,Everton,0,1,A,0,0,D,,,,,,,,,,,
E0,17/12/96,Coventry,Newcastle,2,1,H,2,0,H,,,,,,,,,,,
E0,17/12/96,Liverpool,Nott'm Forest,4,2,H,2,1,H,,,,,,,,,,,
E0,18/12/96,Sheffield Weds,Man United,1,1,D,0,0,D,,,,,,,,,,,
E0,21/12/96,Chelsea,West Ham,3,1,H,3,1,H,,,,,,,,,,,
E0,21/12/96,Everton,Leeds,0,0,D,0,0,D,,,,,,,,,,,
E0,21/12/96,Leicester,Coventry,0,2,A,0,1,A,,,,,,,,,,,
E0,21/12/96,Man United,Sunderland,5,0,H,2,0,H,,,,,,,,,,,
E0,21/12/96,Nott'm Forest,Arsenal,2,1,H,0,0,D,,,,,,,,,,,
E0,21/12/96,Southampton,Derby,3,1,H,2,1,H,,,,,,,,,,,
E0,21/12/96,Tottenham,Sheffield Weds,1,1,D,1,1,D,,,,,,,,,,,
E0,22/12/96,Aston Villa,Wimbledon,5,0,H,2,0,H,,,,,,,,,,,
E0,23/12/96,Newcastle,Liverpool,1,1,D,1,1,D,,,,,,,,,,,
E0,26/12/96,Aston Villa,Chelsea,0,2,A,0,0,D,,,,,,,,,,,
E0,26/12/96,Blackburn,Newcastle,1,0,H,0,0,D,,,,,,,,,,,
E0,26/12/96,Leeds,Coventry,1,3,A,1,3,A,,,,,,,,,,,
E0,26/12/96,Liverpool,Leicester,1,1,D,0,0,D,,,,,,,,,,,
E0,26/12/96,Middlesbrough,Everton,4,2,H,2,2,D,,,,,,,,,,,
E0,26/12/96,Nott'm Forest,Man United,0,4,A,0,2,A,,,,,,,,,,,
E0,26/12/96,Sheffield Weds,Arsenal,0,0,D,0,0,D,,,,,,,,,,,
E0,26/12/96,Sunderland,Derby,2,0,H,0,0,D,,,,,,,,,,,
E0,26/12/96,Tottenham,Southampton,3,1,H,2,1,H,,,,,,,,,,,
E0,28/12/96,Arsenal,Aston Villa,2,2,D,1,0,H,,,,,,,,,,,
E0,28/12/96,Chelsea,Sheffield Weds,2,2,D,2,1,H,,,,,,,,,,,
E0,28/12/96,Coventry,Middlesbrough,3,0,H,1,0,H,,,,,,,,,,,
E0,28/12/96,Derby,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E0,28/12/96,Everton,Wimbledon,1,3,A,1,0,H,,,,,,,,,,,
E0,28/12/96,Leicester,Nott'm Forest,2,2,D,1,1,D,,,,,,,,,,,
E0,28/12/96,Man United,Leeds,1,0,H,1,0,H,,,,,,,,,,,
E0,28/12/96,Newcastle,Tottenham,7,1,H,2,0,H,,,,,,,,,,,
E0,28/12/96,West Ham,Sunderland,2,0,H,1,0,H,,,,,,,,,,,
E0,29/12/96,Southampton,Liverpool,0,1,A,0,0,D,,,,,,,,,,,
E0,01/01/97,Arsenal,Middlesbrough,2,0,H,2,0,H,,,,,,,,,,,
E0,01/01/97,Chelsea,Liverpool,1,0,H,1,0,H,,,,,,,,,,,
E0,01/01/97,Coventry,Sunderland,2,2,D,2,2,D,,,,,,,,,,,
E0,01/01/97,Everton,Blackburn,0,2,A,0,2,A,,,,,,,,,,,
E0,01/01/97,Man United,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,
E0,01/01/97,Newcastle,Leeds,3,0,H,1,0,H,,,,,,,,,,,
E0,01/01/97,West Ham,Nott'm Forest,0,1,A,0,1,A,,,,,,,,,,,
E0,11/01/97,Aston Villa,Newcastle,2,2,D,1,2,A,,,,,,,,,,,
E0,11/01/97,Blackburn,Coventry,4,0,H,3,0,H,,,,,,,,,,,
E0,11/01/97,Leeds,Leicester,3,0,H,2,0,H,,,,,,,,,,,
E0,11/01/97,Liverpool,West Ham,0,0,D,0,0,D,,,,,,,,,,,
E0,11/01/97,Middlesbrough,Southampton,0,1,A,0,0,D,,,,,,,,,,,
E0,11/01/97,Nott'm Forest,Chelsea,2,0,H,1,0,H,,,,,,,,,,,
E0,11/01/97,Sheffield Weds,Everton,2,1,H,1,0,H,,,,,,,,,,,
E0,11/01/97,Sunderland,Arsenal,1,0,H,0,0,D,,,,,,,,,,,
E0,11/01/97,Wimbledon,Derby,1,1,D,0,0,D,,,,,,,,,,,
E0,12/01/97,Tottenham,Man United,1,2,A,1,1,D,,,,,,,,,,,
E0,18/01/97,Chelsea,Derby,3,1,H,2,1,H,,,,,,,,,,,
E0,18/01/97,Coventry,Man United,0,2,A,0,0,D,,,,,,,,,,,
E0,18/01/97,Leicester,Wimbledon,1,0,H,0,0,D,,,,,,,,,,,
E0,18/01/97,Liverpool,Aston Villa,3,0,H,0,0,D,,,,,,,,,,,
E0,18/01/97,Middlesbrough,Sheffield Weds,4,2,H,2,1,H,,,,,,,,,,,
E0,18/01/97,Southampton,Newcastle,2,2,D,0,1,A,,,,,,,,,,,
E0,18/01/97,Sunderland,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E0,19/01/97,Arsenal,Everton,3,1,H,0,0,D,,,,,,,,,,,
E0,19/01/97,Nott'm Forest,Tottenham,2,1,H,0,1,A,,,,,,,,,,,
E0,20/01/97,West Ham,Leeds,0,2,A,0,0,D,,,,,,,,,,,
E0,29/01/97,Aston Villa,Sheffield Weds,0,1,A,0,0,D,,,,,,,,,,,
E0,29/01/97,Leeds,Derby,0,0,D,0,0,D,,,,,,,,,,,
E0,29/01/97,Leicester,Sunderland,1,1,D,1,1,D,,,,,,,,,,,
E0,29/01/97,Man United,Wimbledon,2,1,H,0,0,D,,,,,,,,,,,
E0,29/01/97,Newcastle,Everton,4,1,H,0,1,A,,,,,,,,,,,
E0,29/01/97,Nott'm Forest,Coventry,0,1,A,0,0,D,,,,,,,,,,,
E0,29/01/97,Tottenham,Blackburn,2,1,H,1,0,H,,,,,,,,,,,
E0,29/01/97,West Ham,Arsenal,1,2,A,0,1,A,,,,,,,,,,,
E0,01/02/97,Aston Villa,Sunderland,1,0,H,1,0,H,,,,,,,,,,,
E0,01/02/97,Blackburn,West Ham,2,1,H,2,0,H,,,,,,,,,,,
E0,01/02/97,Derby,Liverpool,0,1,A,0,0,D,,,,,,,,,,,
E0,01/02/97,Everton,Nott'm Forest,2,0,H,0,0,D,,,,,,,,,,,
E0,01/02/97,Leeds,Arsenal,0,0,D,0,0,D,,,,,,,,,,,
E0,01/02/97,Man United,Southampton,2,1,H,1,1,D,,,,,,,,,,,
E0,01/02/97,Sheffield Weds,Coventry,0,0,D,0,0,D,,,,,,,,,,,
E0,01/02/97,Tottenham,Chelsea,1,2,A,0,1,A,,,,,,,,,,,
E0,01/02/97,Wimbledon,Middlesbrough,1,1,D,1,0,H,,,,,,,,,,,
E0,02/02/97,Newcastle,Leicester,4,3,H,1,0,H,,,,,,,,,,,
E0,15/02/97,Derby,West Ham,1,0,H,0,0,D,,,,,,,,,,,
E0,15/02/97,Tottenham,Arsenal,0,0,D,0,0,D,,,,,,,,,,,
E0,19/02/97,Arsenal,Man United,1,2,A,0,2,A,,,,,,,,,,,
E0,19/02/97,Aston Villa,Coventry,2,1,H,1,0,H,,,,,,,,,,,
E0,19/02/97,Derby,Sheffield Weds,2,2,D,1,1,D,,,,,,,,,,,
E0,19/02/97,Liverpool,Leeds,4,0,H,3,0,H,,,,,,,,,,,
E0,22/02/97,Chelsea,Man United,1,1,D,1,0,H,,,,,,,,,,,
E0,22/02/97,Coventry,Everton,0,0,D,0,0,D,,,,,,,,,,,
E0,22/02/97,Leicester,Derby,4,2,H,3,1,H,,,,,,,,,,,
E0,22/02/97,Liverpool,Blackburn,0,0,D,0,0,D,,,,,,,,,,,
E0,22/02/97,Middlesbrough,Newcastle,0,1,A,0,1,A,,,,,,,,,,,
E0,22/02/97,Nott'm Forest,Aston Villa,0,0,D,0,0,D,,,,,,,,,,,
E0,22/02/97,Southampton,Sheffield Weds,2,3,A,2,0,H,,,,,,,,,,,
E0,22/02/97,Sunderland,Leeds,0,1,A,0,0,D,,,,,,,,,,,
E0,23/02/97,Arsenal,Wimbledon,0,1,A,0,1,A,,,,,,,,,,,
E0,24/02/97,West Ham,Tottenham,4,3,H,3,2,H,,,,,,,,,,,
E0,26/02/97,Southampton,Wimbledon,0,0,D,0,0,D,,,,,,,,,,,
E0,01/03/97,Blackburn,Sunderland,1,0,H,0,0,D,,,,,,,,,,,
E0,01/03/97,Derby,Chelsea,3,2,H,0,1,A,,,,,,,,,,,
E0,01/03/97,Everton,Arsenal,0,2,A,0,2,A,,,,,,,,,,,
E0,01/03/97,Leeds,West Ham,1,0,H,0,0,D,,,,,,,,,,,
E0,01/03/97,Man United,Coventry,3,1,H,2,0,H,,,,,,,,,,,
E0,01/03/97,Newcastle,Southampton,0,1,A,0,0,D,,,,,,,,,,,
E0,01/03/97,Sheffield Weds,Middlesbrough,3,1,H,2,0,H,,,,,,,,,,,
E0,01/03/97,Tottenham,Nott'm Forest,0,1,A,0,1,A,,,,,,,,,,,
E0,01/03/97,Wimbledon,Leicester,1,3,A,0,3,A,,,,,,,,,,,
E0,02/03/97,Aston Villa,Liverpool,1,0,H,0,0,D,,,,,,,,,,,
E0,03/03/97,Coventry,Wimbledon,1,1,D,1,1,D,,,,,,,,,,,
E0,04/03/97,Sunderland,Tottenham,0,4,A,0,3,A,,,,,,,,,,,
E0,05/03/97,Chelsea,Blackburn,1,1,D,0,0,D,,,,,,,,,,,
E0,05/03/97,Leicester,Aston Villa,1,0,H,0,0,D,,,,,,,,,,,
E0,05/03/97,Middlesbrough,Derby,6,1,H,1,0,H,,,,,,,,,,,
E0,05/03/97,Nott'm Forest,Sheffield Weds,0,3,A,0,0,D,,,,,,,,,,,
E0,05/03/97,Southampton,Everton,2,2,D,0,2,A,,,,,,,,,,,
E0,08/03/97,Arsenal,Nott'm Forest,2,0,H,0,0,D,,,,,,,,,,,
E0,08/03/97,Coventry,Leicester,0,0,D,0,0,D,,,,,,,,,,,
E0,08/03/97,Leeds,Everton,1,0,H,1,0,H,,,,,,,,,,,
E0,08/03/97,Sunderland,Man United,2,1,H,0,0,D,,,,,,,,,,,
E0,10/03/97,Liverpool,Newcastle,4,3,H,3,0,H,,,,,,,,,,,
E0,11/03/97,Blackburn,Nott'm Forest,1,1,D,0,1,A,,,,,,,,,,,
E0,12/03/97,Leeds,Southampton,0,0,D,0,0,D,,,,,,,,,,,
E0,12/03/97,Sheffield Weds,Sunderland,2,1,H,1,1,D,,,,,,,,,,,
E0,12/03/97,West Ham,Chelsea,3,2,H,0,1,A,,,,,,,,,,,
E0,15/03/97,Aston Villa,West Ham,0,0,D,0,0,D,,,,,,,,,,,
E0,15/03/97,Blackburn,Wimbledon,3,1,H,2,1,H,,,,,,,,,,,
E0,15/03/97,Everton,Derby,1,0,H,0,0,D,,,,,,,,,,,
E0,15/03/97,Leicester,Middlesbrough,1,3,A,0,3,A,,,,,,,,,,,
E0,15/03/97,Man United,Sheffield Weds,2,0,H,1,0,H,,,,,,,,,,,
E0,15/03/97,Newcastle,Coventry,4,0,H,2,0,H,,,,,,,,,,,
E0,15/03/97,Nott'm Forest,Liverpool,1,1,D,1,1,D,,,,,,,,,,,
E0,15/03/97,Southampton,Arsenal,0,2,A,0,1,A,,,,,,,,,,,
E0,15/03/97,Tottenham,Leeds,1,0,H,1,0,H,,,,,,,,,,,
E0,16/03/97,Chelsea,Sunderland,6,2,H,2,0,H,,,,,,,,,,,
E0,18/03/97,Wimbledon,West Ham,1,1,D,1,0,H,,,,,,,,,,,
E0,19/03/97,Chelsea,Southampton,1,0,H,1,0,H,,,,,,,,,,,
E0,19/03/97,Leicester,Tottenham,1,1,D,0,0,D,,,,,,,,,,,
E0,19/03/97,Middlesbrough,Blackburn,2,1,H,1,0,H,,,,,,,,,,,
E0,22/03/97,Blackburn,Aston Villa,0,2,A,0,0,D,,,,,,,,,,,
E0,22/03/97,Coventry,West Ham,1,3,A,1,2,A,,,,,,,,,,,
E0,22/03/97,Derby,Tottenham,4,2,H,2,1,H,,,,,,,,,,,
E0,22/03/97,Everton,Man United,0,2,A,0,1,A,,,,,,,,,,,
E0,22/03/97,Middlesbrough,Chelsea,1,0,H,0,0,D,,,,,,,,,,,
E0,22/03/97,Sheffield Weds,Leeds,2,2,D,1,2,A,,,,,,,,,,,
E0,22/03/97,Southampton,Leicester,2,2,D,1,0,H,,,,,,,,,,,
E0,22/03/97,Sunderland,Nott'm Forest,1,1,D,0,0,D,,,,,,,,,,,
E0,23/03/97,Wimbledon,Newcastle,1,1,D,1,0,H,,,,,,,,,,,
E0,24/03/97,Arsenal,Liverpool,1,2,A,0,0,D,,,,,,,,,,,
E0,24/03/97,Middlesbrough,Nott'm Forest,1,1,D,0,1,A,,,,,,,,,,,
E0,05/04/97,Aston Villa,Everton,3,1,H,1,1,D,,,,,,,,,,,
E0,05/04/97,Chelsea,Arsenal,0,3,A,0,1,A,,,,,,,,,,,
E0,05/04/97,Man United,Derby,2,3,A,0,2,A,,,,,,,,,,,
E0,05/04/97,Newcastle,Sunderland,1,1,D,0,1,A,,,,,,,,,,,
