round,home_team,home_score,away_score,away_team,notes
9,Hertha,2,0,Stuttgart,"(T.Wild 57, Horr 75)"
9,K'lautern,4,0,Offenbach,"(Vogt 25, 28, 66, 79)"
9,Arminia,1,0,Bayern,(Braun 60)
9,Hannover,1,2,Oberhausen,"(Keller 8 - Sühnholz 22, Schumacher 74)"
9,Hamburger,1,2,Schalke,"(G.Dörfel 68 - Pirkner 27, Libuda 66)"
9,M'gladbach,1,1,1. FC Köln,(Le Fevre 40 - Rupp 19)
10,Oberhausen,4,2,Arminia,"(Krauthausen 11, 42, 45, Wilbertz 8 - D.Schulz 65,Leopoldseder 81)[Oct 7]"
10,Stuttgart,6,1,Dortmund,"(Olsson 19, 89, Weiß 44, 88, Haug 50, Gress 81 -Heidkamp 22)"
10,Duisburg,1,0,RW Essen,(Budde 26)
10,B'schweig,2,0,Frankfurt,"(Deppe 59, Ulsaß 88)"
10,Werder,1,1,M'gladbach,(Zembski 10 - L.Müller 26)
10,1. FC Köln,3,0,Hamburger,"(Rupp 43, 89, Löhr 57)"
10,Schalke,3,0,Hannover,"(Libuda 50, 78, Fischer 9)"
10,Bayern,3,1,K'lautern,"(G.Müller 49, 78 p, Brenninger 22 - Vogt 87)"
10,Offenbach,1,0,Hertha,(H.Kremers 84 p)
11,Frankfurt,0,0,Duisburg,
11,RW Essen,1,1,Stuttgart,(Lippens 4 - Olsson 88)
11,Dortmund,3,1,Hertha,"(Trihold 7, Weist 65, Ritschel 75 - Gayer 77)"
11,Bayern,0,0,Offenbach,
11,K'lautern,4,1,Oberhausen,"(Vogt 6, 13, 88, Rehhagel 35 p - Kobluhn 20)(sent off: Kobluhn (Oberhausen, 35))"
11,Arminia,0,3,Schalke,"(Fischer 24, Stockhausen 37 o, van Haaren 74)"
11,Hannover,2,0,1. FC Köln,"(Keller 16, Bertl 90)"
11,Hamburger,1,1,Werder,(Hönig 64 - Windhausen 86)
11,M'gladbach,3,1,B'schweig,"(Laumen 12, 67, Heynckes 84 - Merkhoffer 73)"
12,Oberhausen,0,4,Bayern,"(Brenninger 27, 76, G.Müller 9, Roth 68)[Oct 24]"
12,Hertha,1,1,RW Essen,(Steffenhagen 55 - Lippens 35)
12,Stuttgart,2,1,Frankfurt,"(Entenmann 81, Olsson 84 - Nickel 25)(sent off: Heese (Frankfurt, 26))"
12,Duisburg,1,1,M'gladbach,(Rettkowski 72 - Heynckes 67)
12,B'schweig,4,1,Hamburger,"(Ulsaß 55, 58 p, Gerwien 40, Grzyb 71 - Nogly 42)"
12,Werder,0,0,Hannover,
12,1. FC Köln,2,0,Arminia,"(Rupp 81, Parits 73)"
12,Schalke,2,0,K'lautern,"(Scheer 33, Fischer 40)"
12,Offenbach,3,0,Dortmund,"(Winkler 34, H.Kremers 54, Gecks 79)[Oct 27]"
12,Dortmund,0,1,Werder,(Windhausen 27)[Oct 28]
12,Hamburger,3,2,Offenbach,"(Kurbjuhn 17, U.Seeler 33, Zaczyk 70 - Gecks 37 p,Winkler 62 p)"
12,Duisburg,0,0,1. FC Köln,
13,Bayern,3,0,Schalke,"(Brenninger 38, Mrosko 72, Schwarzenbeck 79)[Oct 31]"
13,Frankfurt,1,3,Hertha,"(Schämer 13 - Varga 49, Gayer 70, J.Weber 82)"
13,RW Essen,0,1,Dortmund,(Trimhold 14)
13,Oberhausen,2,2,Offenbach,"(Kobluhn 16, 47 p - Winkler 45 p, Gecks 78)"
13,K'lautern,0,0,1. FC Köln,"(sent off: Biskup (Köln, 40))"
13,Arminia,3,0,Werder,"(Knoth 15, Leopoldseder 43, Slomiany 76)"
13,Hannover,1,0,B'schweig,(Keller 35)
13,Hamburger,2,0,Duisburg,"(Zaczyk 58 p, G.Dörfel 89)"
13,M'gladbach,4,1,Stuttgart,"(Netzer 2, 11, Eisele 58 o, Laumen 65 - Handschuh 69)"
14,Duisburg,3,2,Hannover,"(Lehmann 33, 41 p, Damjanoff 39 - Siemensmeyer 24,Keller 63)[Mov 7]"
14,Dortmund,3,0,Frankfurt,"(Rieländer 41, 49, Weinkauff 13)"
14,Hertha,4,2,M'gladbach,"(J.Weber 28, Steffenhagen 38, Horr 47, Varga 88 p -Laumen 66, Heynckes 67)"
14,Stuttgart,3,3,Hamburger,"(Haug 24, Weiß 39, Handschuh 64 - Zaczyk 51,U.Seeler 53, Hönig 87)"
14,B'schweig,3,2,Arminia,"(Ulsaß 43, 52, 55 - Stürz 20, Leopoldseder 54)"
14,Werder,1,1,K'lautern,(A.Schütz 30 - Friedrich 49)
14,1. FC Köln,0,3,Bayern,"(G.Müller 61, Roth 75, Brenninger 85)"
14,Schalke,2,0,Oberhausen,"(Fischer 25, 37)"
14,Offenbach,1,2,RW Essen,"(Jung 11 o - Mors 19, Hohnhausen 71)"
15,M'gladbach,3,2,Dortmund,"(Dietrich 17, Netzer 28, Köppel 30 - Weinkauff77, 79)[Nov 14]"
15,RW Essen,2,0,Frankfurt,"(Hohnhausen 17, Lippens 61)"
15,Oberhausen,2,2,1. FC Köln,"(Kobluhn 58, 61 - Rupp 6, 37)"
15,Bayern,2,1,Werder,"(Roth 52, G.Müller 59 - Coordes 89)"
15,K'lautern,0,1,B'schweig,(Saborowski 71)
15,Arminia,0,0,Duisburg,
15,Hannover,3,0,Stuttgart,"(Berg 47, Brune 79, Keller 90)"
15,Hamburger,0,0,Hertha,
15,Offenbach,0,1,Schalke,(Wittkamp 62) [27 H.Kremers (Offenbach) m/pen]
16,Dortmund,1,1,Hamburger,(Weinkauff 56 - Hönig 45)[Nov 28]
16,Frankfurt,3,0,Offenbach,"(Papies 26, Nickel 80, Grabowski 86)"
16,RW Essen,1,2,M'gladbach,"(Fürhoff 43 - Le Fevre 52, Heynckes 66)"
16,Hertha,0,0,Hannover,
16,Stuttgart,1,0,Arminia,(Weiß 77)
16,Duisburg,1,1,K'lautern,(Rademacher 10 o - Ackermann 44)
16,B'schweig,1,1,Bayern,(Saborowski 82 - Hoeneß 57)
16,Werder,2,0,Oberhausen,"(A.Schütz 34 p, Görts 66)"
16,1. FC Köln,2,0,Schalke,"(Hemmersbach 73, Rupp 88)"
17,Bayern,2,1,Duisburg,"(Pumm 24, Roth 85 - Linssen 26)"
17,Arminia,1,1,Hertha,(Kohl 10 - Varga 19)
17,Hannover,4,1,Dortmund,"(Keller 40, 89, Stiller 12, Reimann 79 -Weinkauff 87)"
17,M'gladbach,5,0,Frankfurt,"(Laumen 12, 64, Heynckes 28, 45, Dietrich 84)[Dec 5]"
17,Schalke,0,0,Werder,
17,Oberhausen,1,0,B'schweig,(Kobluhn 44)
17,K'lautern,0,5,Stuttgart,"(Handschuh 55, 75, Olsson 60, Regitz 68, Haug 87)"
17,Hamburger,2,1,RW Essen,"(Nogly 57, G.Dörfel 87 - Lippens 50)"
17,Offenbach,4,1,1. FC Köln,"(E.Kremers 20, 57, Gecks 47, Winkler 85 - Löhr 80)"
18,Oberhausen,0,2,Duisburg,"(Kentschke 13, Lehmann 32 p)[Jan 23]"
18,1. FC Köln,1,1,Werder,(Rupp 39 - Höttges 44)
18,Schalke,1,0,B'schweig,(Wittkamp 86)
18,Bayern,1,0,Stuttgart,(Mrosko 65)
18,K'lautern,2,0,Hertha,"(Vogt 73, 90)"
18,Arminia,2,3,Dortmund,"(Slomiany 9, 37 - Held 27, 63, Bücker 84)"
18,Hannover,3,1,RW Essen,"(Keller 51, 65, Bertl 89 - Lippens 71)"
18,Hamburger,3,0,Frankfurt,"(Klier 24, U.Seeler 50, Zaczyk 69)"
18,Offenbach,1,3,M'gladbach,"(Winkler 73 - Heynckes 49, 70, Reich 13 o)"
19,Frankfurt,2,1,Hannover,"(Nickel 43, 83 - Berg 65)"
19,RW Essen,2,1,Arminia,"(Lippens 14, Littek 35 - Braun 65)"
19,Dortmund,0,2,K'lautern,"(Vogt 19, 22)"
19,Hertha,3,3,Bayern,"(Gayer 19, 47, Horr 79 p - G.Müller 5, Brenninger24, Hoeneß 71)"
19,Stuttgart,2,1,Oberhausen,"(Haug 27, Höbusch 33 - Kobluhn 89)"
19,Duisburg,1,0,Schalke,(Heidemann 57)
19,B'schweig,3,1,1. FC Köln,"(Deppe 70, Erler 85, Ulsaß 87 - Löhr 35)"
19,Werder,3,1,Offenbach,"(Görts 15, Hasebrink 45, Kamp 88 - E.Kremers 7)"
19,M'gladbach,3,0,Hamburger,"(Sieloff 66 p, Wimmer 74, Heynckes 78)"
20,Werder,2,0,B'schweig,"(Görts 38, A.Schütz 69)"
20,1. FC Köln,2,1,Duisburg,"(Löhr 13, Thielen 67 - Kentschke 17)"
20,Schalke,2,1,Stuttgart,"(Fischer 47, 89 - Handschuh 67)"
20,K'lautern,5,2,RW Essen,"(Vogt 1, 12, 65, Hosic 14, Friedrich 77 - Lippens51, Bast 60)"
20,Arminia,1,0,Frankfurt,(Roggensack 84)
20,Hannover,1,1,M'gladbach,(Siemensmeyer 42 - Laumen 60)
20,Offenbach,3,3,Hamburger,"(Gecks 47, Weida 79, Bechtold 85 - Hönig 1, 54,U.Seeler 52)"
21,Frankfurt,3,2,K'lautern,"(Heese 46, 50, Papies 56 - Pirrung 31, Krafczyk 80)"
21,RW Essen,3,1,Bayern,"(Hohnhausen 65, 67, Lippens 59 - G.Müller 8)"
21,Dortmund,2,0,Oberhausen,"(J.Schütz 88, Weist 89)"
21,Hertha,2,1,Schalke,"(Horr 23, Gayer 69 - Wüst 89)"
21,Stuttgart,1,2,1. FC Köln,"(Haug 9 - Overath 11, Parits 54)"
21,Duisburg,3,1,Werder,"(Budde 64, 72, Riedl 28 - Kamp 77)"
21,B'schweig,3,0,Offenbach,"(Ulsaß 4, Dieppe 68, Erler 90)"
21,Hamburger,1,0,Hannover,(Hönig 5)
21,M'gladbach,0,2,Arminia,"(Brei 47, Wittmann 58 o) [57 Sieloff (M'gladbach)m/pen]"
22,B'schweig,5,0,Duisburg,"(Deppe 7, 53, Haebermann 17, Skrotzki 20, Ulsaß 61)"
22,Werder,3,1,Stuttgart,"(Deterding 2, A.Schütz 84, Hasebrink 86 - Weiß 54)"
22,1. FC Köln,3,2,Hertha,"(Thielen 44, 54, Biskup 77 p - Varga 63, Horr 76)"
22,Schalke,0,0,Dortmund,
22,Oberhausen,0,0,RW Essen,
22,K'lautern,0,1,M'gladbach,(Dietrich 35)
22,Arminia,1,1,Hamburger,(Kuster 66 - Hönig 27)
22,Offenbach,1,5,Hannover,"(Bechtold 77 p - Reimann 73, 90, Siemensmeyer 43,Berg 48, Hellingrath 68 p)[Mar 3]"
22,Oberhausen,1,1,Hertha,(Kobluhn 89 - Horr 19)
23,RW Essen,1,3,Schalke,"(Hornhauser 50 - Fischer 62, 86, 89) [62Lütkebohmert (Schalke) m/pen]"
23,Dortmund,0,0,1. FC Köln,
23,Hamburger,5,2,K'lautern,"(U.Seeler 21, 35, 60, Nogly 64 p, Hönig 80 -Hosic 14, 77)[Mar 6]"
23,Frankfurt,5,0,Oberhausen,"(Nickel 24, 65, 74, Heese 16, Grabowski 38)"
23,Hertha,3,1,Werder,"(Gayer 19, 40, Sperlich 47 - Görts 64)"
23,Stuttgart,1,1,B'schweig,(Weiß 18 - Ulsaß 81)
23,Duisburg,2,2,Offenbach,"(Lehmann 19, Dietz 63 - E.Kremers 13, Nerlinger 58)[68 Lehmann (Duisburg) m/pen]"
23,Hannover,2,0,Arminia,"(Reimann 51, Bertl 83)"
24,B'schweig,2,1,Hertha,"(Erler 23, Deppe 44 - Steffenhagen 30)"
24,Werder,3,1,Dortmund,"(B.Schmidt 2, Kamp 50, B.Lorenz 60 - Neuberger 30)"
24,Schalke,4,1,Frankfurt,"(Scheer 11, Fichtel 37, Wittkamp 45, Fischer 60 - Nickel 15)"
24,Bayern,6,2,Hamburger,"(G.Müller 28 p, 42, 50, Hoeneß 15, Beckenbauer 81,Brenninger 90 - Zaczyk 30 p, Beyer 51)"
24,Offenbach,5,0,Arminia,"(Nerlinger 25, 60, E.Kremers 56, Bechtold 68 p,Weida 86)"
25,RW Essen,2,2,Werder,"(Erlhoff 23, Beer 56 - B.Lorenz 28, Björnmose 85)[Mar 20]"
25,Frankfurt,1,1,1. FC Köln,(Grabowski 4 - Löhr 18)
25,Dortmund,1,1,B'schweig,(M.Lorenz 46 o - Deppe 31)
25,Hertha,3,1,Duisburg,"(Gayer 25, Horr 37, Steffenhagen 69 - Budde 44 p)"
25,Stuttgart,1,0,Offenbach,(Weidmann 22)
25,Arminia,2,1,K'lautern,"(Wenzel 22, Kuster 87 - Pirrung 16)"
25,Hannover,2,2,Bayern,"(Bertl 47, Reimann 52 - Zobel 43, 88)"
25,Hamburger,0,0,Oberhausen,
25,M'gladbach,2,0,Schalke,"(Netzer 13, Sieloff 26)"
26,Oberhausen,4,3,Hannover,"(Fröhlich 85, 90, Sühnholz 41, Kobluhn 43 - Bertl 29, Stiller 56, Reimann 71)[Mar 27]"
26,Stuttgart,1,1,Hertha,(Weiß 58 - Gayer 11)
26,Duisburg,4,3,Dortmund,"(Heidemann 3, 18, Budde 77, Dietz 88 - Bücker 52, 70,Rieländer 30)"
26,B'schweig,1,0,RW Essen,(Ulsaß 34)
26,Werder,1,0,Frankfurt,(B.Schmidt 90)
26,1. FC Köln,3,2,M'gladbach,"(Rupp 14, 37, W.Weber 9 - Heynckes 7, Köppel 57)"
26,Schalke,3,1,Hamburger,"(Fischer 51, Lütkebohmert 64, Klier 83 - Scheer 30)"
26,Bayern,2,0,Arminia,"(Brenninger 20, G.Müller 71)"
26,Offenbach,2,2,K'lautern,"(Winkler 14, E.Kremers 60 - Ackermann 43, Hosic 77)"
27,Arminia,2,1,Oberhausen,"(Roggensack 44, Kuster 58 - Kobluhn 88)"
27,Hamburger,2,0,1. FC Köln,"(Nogly 23, H.Schulz 88)[Apr 3]"
27,Frankfurt,5,2,B'schweig,"(Heese 17, 80, Hölzenbein 3, 62, Kalb 30 - Heese16 o, Erler 73)(sent off: Lutz (Frankfurt, 19))"
27,RW Essen,1,1,Duisburg,(Lippens 32 - Kentschke 13)
27,Dortmund,3,1,Stuttgart,"(J.Schütz 28 p, Ritschel 47, Held 67 - Handschuh 16)"
27,Hertha,3,1,Offenbach,"(Varga 13, Gayer 26, Horr 35 p - Gecks 24)"
27,K'lautern,2,1,Bayern,"(Hosic 81, Fuchs 84 - Hoeneß 66)"
27,Hannover,3,0,Schalke,"(Keller 35, Bertl 57, Berg 59)"
27,M'gladbach,0,2,Werder,"(Köppel 7 o, Hasebrink 16)[Apr 8]"
27,K'lautern,2,1,Hannover,"(Ackermann 28, Friedrich 44 - Keller 58)[Apr 13]"
27,Duisburg,1,0,Stuttgart,(Budde 30)[Apr 14]
27,M'gladbach,3,1,Bayern,"(Netzer 37, Le Fevre 56, Laumen 83 - Mrosko 66)"
28,Hertha,5,2,Dortmund,"(Horr 20 p, 75 p, 86, Steffenhagen 44, Gayer 84 -J.Schütz 54, Held 73)"
28,Stuttgart,5,1,RW Essen,"(Olsson 26, 34, Entenmann 12, Weiß 51, Weidmann 88 -Hohnhausen 67)"
28,Duisburg,3,1,Frankfurt,"(Pavlic 29, Pirsig 42, Budde 84 p - Nickel 89)"
28,B'schweig,1,1,M'gladbach,(Ulsaß 26 - Laumen 8)
28,Werder,2,2,Hamburger,"(B.Schmidt 28, B.Lorenz 87 - Hönig 64, Pötzschke 89)"
28,1. FC Köln,0,1,Hannover,(Keller 44) [88 Biskup (Köln) m/pen]
28,Schalke,0,1,Arminia,(Roggensack 83)
28,Oberhausen,4,2,K'lautern,"(Kobluhn 3, 12 p, 77 p, Sühnholz 52 - Vogt 54,Pirrung 64)"
28,Offenbach,1,1,Bayern,"(Bechtold 63 p - G.Müller 77)(sent off: Roth (Bayern, 75))[Apr 28]"
28,Oberhausen,0,2,M'gladbach,"(Laumen 25, Wimmer 29)"
29,K'lautern,2,0,Schalke,"(Hosic 62, Rehhagel 69 p)"
29,Hannover,0,3,Werder,"(A.Schütz 38, B.Lorenz 41, Kamp 78)[May 1]"
29,Frankfurt,1,0,Stuttgart,(Reichel 45)
29,RW Essen,0,3,Hertha,"(Horr 13, Steffenhagen 74, Gayer 78)"
29,Dortmund,1,1,Offenbach,(J.Schütz 17 - Weida 40)
29,Bayern,4,2,Oberhausen,"(G.Müller 55, 87, Mrosko 19, Beckenbauer 62 -Kobluhn 77, Sühnholz 84)"
29,Arminia,1,0,1. FC Köln,(Braun 59)
29,Hamburger,2,1,B'schweig,"(Zaczyk 44, Hönig 73 - Ulsaß 39)"
29,M'gladbach,1,0,Duisburg,(Sieloff 40)[May 4]
29,Bayern,1,1,Dortmund,(Brenninger 57 - Weinkauff 61)[May 5]
29,1. FC Köln,3,2,RW Essen,"(Overath 58, Hemmersbach 63, Flohe 80 - Lippens45, Peitsch 83)"
30,Duisburg,2,2,Hamburger,"(Heidemann 44, Budde 58 - Nogly 10, Hönig 70) [10Zaczyk (Hamburger) m/pen]"
30,Dortmund,7,2,RW Essen,"(J.Schütz 12, 38, 60, Neuberger 27, 50, 86, Held 18 -Littek 57, Rausch 82)"
30,Hertha,6,2,Frankfurt,"(Horr 8, 34, 48, 81 p, Steffenhagen 31, Gayer 90 -Kalb 10, Hölzenbein 19)"
30,Stuttgart,1,1,M'gladbach,(Handschuh 13 - Laumen 31)
30,B'schweig,0,4,Hannover,"(Berg 27, Siemensmeyer 41, Reimann 61, Keller 82)"
30,Werder,4,1,Arminia,"(Assauer 5, Zembski 16, B.Lorenz 58, Kamp 65 -Wenzel 74)"
30,1. FC Köln,1,2,K'lautern,"(Flohe 23 - Rademacher 25, Ackermann 87)"
30,Schalke,1,3,Bayern,"(Fischer 11 - Brenninger 40, Mrosko 48, G.Müller 72)"
30,Offenbach,3,2,Oberhausen,"(E.Kremers 62, 82, Bechtold 16 p, Kobluhn 32, 72)"
31,K'lautern,2,1,Werder,"(Friedrich 49, Vogt 87 - Hasebrink 53)"
31,Hannover,3,3,Duisburg,"(Bertl 41, Siemensmeyer 59, Keller 77 - Budde 4,Pavlic 62, Lehmann 87) [25 Budde (Duisburg) m/pen]"
31,M'gladbach,4,0,Hertha,"(Laumen 4, 52, Köppel 8, Heynckes 56)[May 15]"
31,Frankfurt,2,0,Dortmund,"(Heese 58, Papies 87) [40 Grabowski (Frankfurt)m/pen]"
31,RW Essen,2,3,Offenbach,"(Lippens 66, Stauvermann 88 - Gecks 33, Bechtold59 p, E.Kremers 70)"
31,Oberhausen,4,1,Schalke,"(Kobluhn 43, Sühnholz 57, Fröhlich 61, Karbowiak65 - Fischer 23)"
31,Bayern,7,0,1. FC Köln,"(E.Schneider 51, 72, Thielen 21 o, Breitner 41,Hoeneß 78, G.Müller 81, Mrosko 84)"
31,Arminia,0,1,B'schweig,(Polywka 32)
31,Hamburger,1,0,Stuttgart,(Zaczyk 2)[May 18]
31,Bayern,2,1,Frankfurt,"(G.Müller 5, 59 p - Heese 64)"
32,Frankfurt,3,2,RW Essen,"(Kalb 52 p, Lindner 60, Nickel 62 - Bast 7, 57)"
32,Dortmund,3,4,M'gladbach,"(Neuberger 6, Weinkauff 26, Ritschel 54 - Laumen 35,Heynckes 48, Sieloff 50, Vogts 56)"
32,Hertha,2,0,Hamburger,"(Gayer 56, Horr 64)"
32,Stuttgart,1,2,Hannover,"(Weiß 9 - Siemensmeyer 35 p, Keller 37)"
32,Duisburg,4,1,Arminia,"(Rattkowski 10, Dietz 12, Riedl 66, Lehmann 89 -Leopoldseder 32)"
32,B'schweig,2,0,K'lautern,"(Skrotzki 48, Haebermann 56)"
32,Werder,0,1,Bayern,(Breitner 52)
32,1. FC Köln,2,4,Oberhausen,"(Kapellmann 14, Rupp 31 - Kobluhn 35, 51 p,Ohm 20, Krauthausen 73)"
32,Schalke,1,2,Offenbach,"(Bevernungen 75 - Kraft 20, E.Kremers 43)"
33,Schalke,2,2,1. FC Köln,"(Libuda 82, Rüssmann 85 - Overath 40, Rupp 66)"
33,Oberhausen,3,0,Werder,"(Kobluhn 13, 86, Wilbertz 50)"
33,Bayern,4,1,B'schweig,"(Beckenbauer 6, Zobel 43, Brenninger 50, Hoeneß 84 -Ulsaß 65)"
33,K'lautern,3,0,Duisburg,"(Vogt 44 p, 60, Blusch 78)"
33,Arminia,1,0,Stuttgart,(Brücken 69)
33,Hannover,1,1,Hertha,(Bertl 5 - T.Wild 86)
33,Hamburger,2,1,Dortmund,"(Bayer 16, G.Dörfel 23 - Weist 25)"
33,M'gladbach,4,3,RW Essen,"(Laumen 7, 30, Heynckes 49, 56 - Erlhoff 21,Weinberg 72, Ferner 83)"
33,Offenbach,0,2,Frankfurt,"(Nickel 17, Hölzenbein 61)"
34,Frankfurt,1,4,M'gladbach,"(Nickel 45 - Heynckes 78, 81, Netzer 43, Köppel 65)"
34,RW Essen,1,3,Hamburger,"(Peitsch 88 - Beer 55 o, Klier 57, Nogly 83)"
34,Dortmund,2,2,Hannover,"(Ritschel 2, 24 - Keller 7, Bertl 55)"
34,Hertha,0,1,Arminia,(Roggensack 70)
34,Stuttgart,2,0,K'lautern,"(Haug 28, Weiß 62) [47 Weiß (Stuttgart) m/pen]"
34,Duisburg,2,0,Bayern,"(Budde 55, 69) [18 Heidemann (Duisburg) m/pen]"
34,B'schweig,1,1,Oberhausen,(Grzyb 44 - Kobluhn 62)
34,Werder,0,1,Schalke,(Libuda 86)
34,1. FC Köln,4,2,Offenbach,"(Overath 28, Löhr 58, Thielen 79, Rupp 81 -Kraft 3, E.Kremers 38)"
