Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
D1,15/09/95,Kaiserslautern,Bayern Munich,2,3,A,1,2,A,,,,,,,,,,,
D1,15/09/95,Karlsruhe,Dusseldorf,3,1,H,1,1,D,,,,,,,,,,,
D1,16/09/95,Dortmund,Stuttgart,6,3,H,4,1,H,,,,,,,,,,,
D1,16/09/95,Freiburg,Werder Bremen,0,1,A,0,0,D,,,,,,,,,,,
D1,16/09/95,Leverkusen,Ein Frankfurt,2,0,H,1,0,H,,,,,,,,,,,
D1,16/09/95,Munich 1860,FC Koln,2,1,H,1,1,D,,,,,,,,,,,
D1,16/09/95,Uerdingen,Schalke 04,1,1,D,0,1,A,,,,,,,,,,,
D1,17/09/95,Hamburg,Hansa Rostock,1,1,D,1,1,D,,,,,,,,,,,
D1,17/09/95,M'gladbach,St Pauli,2,4,A,0,3,A,,,,,,,,,,,
D1,22/09/95,Dusseldorf,Uerdingen,1,0,H,0,0,D,,,,,,,,,,,
D1,22/09/95,Ein Frankfurt,Dortmund,3,4,A,3,2,H,,,,,,,,,,,
D1,23/09/95,Bayern Munich,Leverkusen,1,0,H,0,0,D,,,,,,,,,,,
D1,23/09/95,FC Koln,Freiburg,1,1,D,0,1,A,,,,,,,,,,,
D1,23/09/95,Hamburg,Karlsruhe,0,0,D,0,0,D,,,,,,,,,,,
D1,23/09/95,Hansa Rostock,St Pauli,2,0,H,1,0,H,,,,,,,,,,,
D1,23/09/95,Stuttgart,M'gladbach,5,0,H,2,0,H,,,,,,,,,,,
D1,23/09/95,Werder Bremen,Kaiserslautern,1,1,D,1,0,H,,,,,,,,,,,
D1,24/09/95,Schalke 04,Munich 1860,1,1,D,1,0,H,,,,,,,,,,,
D1,29/09/95,St Pauli,Stuttgart,1,3,A,1,2,A,,,,,,,,,,,
D1,29/09/95,Uerdingen,Hamburg,1,1,D,0,1,A,,,,,,,,,,,
D1,30/09/95,Freiburg,Schalke 04,1,2,A,0,0,D,,,,,,,,,,,
D1,30/09/95,Kaiserslautern,FC Koln,1,1,D,1,1,D,,,,,,,,,,,
D1,30/09/95,Karlsruhe,Hansa Rostock,0,2,A,0,0,D,,,,,,,,,,,
D1,30/09/95,Leverkusen,Werder Bremen,2,2,D,1,1,D,,,,,,,,,,,
D1,30/09/95,Munich 1860,Dusseldorf,2,1,H,1,1,D,,,,,,,,,,,
D1,01/10/95,Dortmund,Bayern Munich,3,1,H,1,0,H,,,,,,,,,,,
D1,01/10/95,M'gladbach,Ein Frankfurt,4,1,H,2,1,H,,,,,,,,,,,
D1,13/10/95,Hansa Rostock,Stuttgart,3,3,D,2,1,H,,,,,,,,,,,
D1,13/10/95,Schalke 04,Kaiserslautern,1,1,D,0,1,A,,,,,,,,,,,
D1,14/10/95,Bayern Munich,M'gladbach,1,2,A,0,1,A,,,,,,,,,,,
D1,14/10/95,Dusseldorf,Freiburg,0,0,D,0,0,D,,,,,,,,,,,
D1,14/10/95,Ein Frankfurt,St Pauli,2,2,D,0,0,D,,,,,,,,,,,
D1,14/10/95,Hamburg,Munich 1860,2,2,D,0,0,D,,,,,,,,,,,
D1,14/10/95,Karlsruhe,Uerdingen,2,0,H,0,0,D,,,,,,,,,,,
D1,14/10/95,Werder Bremen,Dortmund,2,2,D,1,1,D,,,,,,,,,,,
D1,15/10/95,FC Koln,Leverkusen,2,2,D,1,2,A,,,,,,,,,,,
D1,20/10/95,Leverkusen,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,20/10/95,Uerdingen,Hansa Rostock,1,1,D,0,1,A,,,,,,,,,,,
D1,21/10/95,Dortmund,FC Koln,3,0,H,0,0,D,,,,,,,,,,,
D1,21/10/95,Freiburg,Hamburg,0,3,A,0,2,A,,,,,,,,,,,
D1,21/10/95,Kaiserslautern,Dusseldorf,2,0,H,1,0,H,,,,,,,,,,,
D1,21/10/95,Munich 1860,Karlsruhe,1,1,D,0,0,D,,,,,,,,,,,
D1,21/10/95,St Pauli,Bayern Munich,0,1,A,0,1,A,,,,,,,,,,,
D1,21/10/95,Stuttgart,Ein Frankfurt,3,2,H,1,1,D,,,,,,,,,,,
D1,22/10/95,M'gladbach,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,27/10/95,FC Koln,M'gladbach,0,2,A,0,1,A,,,,,,,,,,,
D1,27/10/95,Karlsruhe,Freiburg,1,1,D,1,0,H,,,,,,,,,,,
D1,28/10/95,Bayern Munich,Stuttgart,5,3,H,1,0,H,,,,,,,,,,,
D1,28/10/95,Dusseldorf,Leverkusen,1,1,D,0,1,A,,,,,,,,,,,
D1,28/10/95,Hamburg,Kaiserslautern,1,0,H,1,0,H,,,,,,,,,,,
D1,28/10/95,Hansa Rostock,Ein Frankfurt,1,1,D,0,1,A,,,,,,,,,,,
D1,28/10/95,Schalke 04,Dortmund,1,2,A,1,1,D,,,,,,,,,,,
D1,28/10/95,Werder Bremen,St Pauli,1,1,D,1,0,H,,,,,,,,,,,
D1,29/10/95,Uerdingen,Munich 1860,2,0,H,2,0,H,,,,,,,,,,,
D1,03/11/95,Leverkusen,Hamburg,0,1,A,0,1,A,,,,,,,,,,,
D1,03/11/95,St Pauli,FC Koln,3,3,D,0,1,A,,,,,,,,,,,
D1,04/11/95,Dortmund,Dusseldorf,3,0,H,2,0,H,,,,,,,,,,,
D1,04/11/95,Ein Frankfurt,Bayern Munich,4,1,H,2,0,H,,,,,,,,,,,
D1,04/11/95,Freiburg,Uerdingen,1,1,D,0,1,A,,,,,,,,,,,
D1,04/11/95,Kaiserslautern,Karlsruhe,2,2,D,1,1,D,,,,,,,,,,,
D1,04/11/95,Munich 1860,Hansa Rostock,1,1,D,1,0,H,,,,,,,,,,,
D1,04/11/95,Stuttgart,Werder Bremen,1,1,D,0,0,D,,,,,,,,,,,
D1,05/11/95,M'gladbach,Schalke 04,4,1,H,1,1,D,,,,,,,,,,,
D1,10/11/95,Hamburg,Dortmund,2,2,D,0,2,A,,,,,,,,,,,
D1,10/11/95,Hansa Rostock,Bayern Munich,0,0,D,0,0,D,,,,,,,,,,,
D1,10/11/95,Uerdingen,Kaiserslautern,1,1,D,0,0,D,,,,,,,,,,,
D1,11/11/95,Dusseldorf,M'gladbach,3,2,H,1,1,D,,,,,,,,,,,
D1,11/11/95,FC Koln,Stuttgart,2,2,D,0,0,D,,,,,,,,,,,
D1,11/11/95,Karlsruhe,Leverkusen,1,4,A,0,2,A,,,,,,,,,,,
D1,11/11/95,Munich 1860,Freiburg,3,0,H,1,0,H,,,,,,,,,,,
D1,11/11/95,Schalke 04,St Pauli,2,0,H,1,0,H,,,,,,,,,,,
D1,11/11/95,Werder Bremen,Ein Frankfurt,1,1,D,1,0,H,,,,,,,,,,,
D1,17/11/95,M'gladbach,Hamburg,1,2,A,0,2,A,,,,,,,,,,,
D1,17/11/95,St Pauli,Dusseldorf,2,1,H,2,1,H,,,,,,,,,,,
D1,18/11/95,Bayern Munich,Werder Bremen,2,0,H,1,0,H,,,,,,,,,,,
D1,18/11/95,Dortmund,Karlsruhe,4,1,H,1,0,H,,,,,,,,,,,
D1,18/11/95,Ein Frankfurt,FC Koln,1,0,H,0,0,D,,,,,,,,,,,
D1,18/11/95,Freiburg,Hansa Rostock,2,1,H,1,1,D,,,,,,,,,,,
D1,18/11/95,Kaiserslautern,Munich 1860,0,0,D,0,0,D,,,,,,,,,,,
D1,18/11/95,Leverkusen,Uerdingen,2,1,H,1,0,H,,,,,,,,,,,
D1,19/11/95,Stuttgart,Schalke 04,2,2,D,1,1,D,,,,,,,,,,,
D1,24/11/95,Dusseldorf,Stuttgart,1,2,A,1,0,H,,,,,,,,,,,
D1,24/11/95,Hamburg,St Pauli,1,0,H,1,0,H,,,,,,,,,,,
D1,25/11/95,Kaiserslautern,Freiburg,1,2,A,0,0,D,,,,,,,,,,,
D1,25/11/95,Karlsruhe,M'gladbach,4,0,H,1,0,H,,,,,,,,,,,
D1,25/11/95,Munich 1860,Leverkusen,0,1,A,0,0,D,,,,,,,,,,,
D1,25/11/95,Schalke 04,Ein Frankfurt,2,0,H,1,0,H,,,,,,,,,,,
D1,25/11/95,Uerdingen,Dortmund,0,2,A,0,0,D,,,,,,,,,,,
D1,25/11/95,Werder Bremen,Hansa Rostock,0,2,A,0,1,A,,,,,,,,,,,
D1,26/11/95,FC Koln,Bayern Munich,0,0,D,0,0,D,,,,,,,,,,,
D1,01/12/95,Dortmund,Munich 1860,3,1,H,1,1,D,,,,,,,,,,,
D1,01/12/95,Leverkusen,Freiburg,0,1,A,0,1,A,,,,,,,,,,,
D1,01/12/95,Werder Bremen,FC Koln,0,1,A,0,0,D,,,,,,,,,,,
D1,02/12/95,Bayern Munich,Schalke 04,4,0,H,1,0,H,,,,,,,,,,,
D1,02/12/95,Ein Frankfurt,Dusseldorf,3,0,H,3,0,H,,,,,,,,,,,
D1,02/12/95,Hansa Rostock,Kaiserslautern,3,0,H,2,0,H,,,,,,,,,,,
D1,02/12/95,M'gladbach,Uerdingen,2,1,H,2,1,H,,,,,,,,,,,
D1,02/12/95,St Pauli,Karlsruhe,1,1,D,1,1,D,,,,,,,,,,,
D1,02/12/95,Stuttgart,Hamburg,3,0,H,1,0,H,,,,,,,,,,,
D1,08/12/95,Hamburg,Ein Frankfurt,5,1,H,4,0,H,,,,,,,,,,,
D1,08/12/95,Uerdingen,St Pauli,2,5,A,2,2,D,,,,,,,,,,,
D1,09/12/95,Dusseldorf,Bayern Munich,0,2,A,0,0,D,,,,,,,,,,,
D1,09/12/95,Freiburg,Dortmund,0,1,A,0,0,D,,,,,,,,,,,
D1,09/12/95,Kaiserslautern,Leverkusen,1,0,H,0,0,D,,,,,,,,,,,
D1,09/12/95,Karlsruhe,Stuttgart,1,2,A,0,1,A,,,,,,,,,,,
D1,09/12/95,Munich 1860,M'gladbach,4,0,H,2,0,H,,,,,,,,,,,
D1,09/12/95,Schalke 04,Werder Bremen,2,1,H,0,0,D,,,,,,,,,,,
D1,10/12/95,FC Koln,Hansa Rostock,3,0,H,1,0,H,,,,,,,,,,,
D1,09/02/96,Freiburg,M'gladbach,0,0,D,0,0,D,,,,,,,,,,,
D1,10/02/96,Kaiserslautern,Dortmund,1,1,D,1,1,D,,,,,,,,,,,
D1,10/02/96,Karlsruhe,Ein Frankfurt,1,1,D,0,1,A,,,,,,,,,,,
D1,10/02/96,Munich 1860,St Pauli,2,0,H,1,0,H,,,,,,,,,,,
D1,11/02/96,Hamburg,Bayern Munich,2,1,H,0,1,A,,,,,,,,,,,
D1,14/02/96,FC Koln,Dusseldorf,0,0,D,0,0,D,,,,,,,,,,,
D1,16/02/96,Ein Frankfurt,Uerdingen,1,0,H,1,0,H,,,,,,,,,,,
D1,17/02/96,Bayern Munich,Karlsruhe,1,4,A,0,1,A,,,,,,,,,,,
D1,17/02/96,Stuttgart,Munich 1860,2,3,A,2,2,D,,,,,,,,,,,
D1,23/02/96,Kaiserslautern,St Pauli,0,0,D,0,0,D,,,,,,,,,,,
D1,23/02/96,Leverkusen,M'gladbach,0,0,D,0,0,D,,,,,,,,,,,
D1,24/02/96,Dortmund,Hansa Rostock,1,2,A,0,1,A,,,,,,,,,,,
D1,24/02/96,Dusseldorf,Schalke 04,2,0,H,1,0,H,,,,,,,,,,,
D1,24/02/96,Freiburg,Stuttgart,2,1,H,1,0,H,,,,,,,,,,,
D1,24/02/96,Karlsruhe,Werder Bremen,1,1,D,1,1,D,,,,,,,,,,,
D1,24/02/96,Munich 1860,Ein Frankfurt,3,1,H,2,0,H,,,,,,,,,,,
D1,25/02/96,Uerdingen,Bayern Munich,1,6,A,0,1,A,,,,,,,,,,,
D1,01/03/96,Werder Bremen,Uerdingen,1,0,H,1,0,H,,,,,,,,,,,
D1,02/03/96,Bayern Munich,Munich 1860,4,2,H,4,1,H,,,,,,,,,,,
D1,02/03/96,Ein Frankfurt,Freiburg,0,1,A,0,0,D,,,,,,,,,,,
D1,02/03/96,FC Koln,Karlsruhe,0,1,A,0,0,D,,,,,,,,,,,
D1,02/03/96,M'gladbach,Dortmund,2,2,D,1,0,H,,,,,,,,,,,
D1,02/03/96,Schalke 04,Hamburg,3,0,H,2,0,H,,,,,,,,,,,
D1,02/03/96,Stuttgart,Kaiserslautern,2,0,H,0,0,D,,,,,,,,,,,
D1,03/03/96,Hansa Rostock,Dusseldorf,0,0,D,0,0,D,,,,,,,,,,,
D1,05/03/96,Schalke 04,FC Koln,0,0,D,0,0,D,,,,,,,,,,,
D1,05/03/96,St Pauli,Freiburg,1,1,D,1,0,H,,,,,,,,,,,
D1,05/03/96,Werder Bremen,Hamburg,2,1,H,2,1,H,,,,,,,,,,,
D1,08/03/96,Hamburg,Dusseldorf,4,1,H,0,0,D,,,,,,,,,,,
D1,08/03/96,Leverkusen,Stuttgart,0,0,D,0,0,D,,,,,,,,,,,
D1,09/03/96,Dortmund,St Pauli,1,0,H,0,0,D,,,,,,,,,,,
D1,09/03/96,Freiburg,Bayern Munich,3,1,H,1,1,D,,,,,,,,,,,
D1,09/03/96,Kaiserslautern,Ein Frankfurt,1,1,D,0,0,D,,,,,,,,,,,
D1,09/03/96,Karlsruhe,Schalke 04,0,1,A,0,1,A,,,,,,,,,,,
D1,09/03/96,Munich 1860,Werder Bremen,1,1,D,1,0,H,,,,,,,,,,,
D1,09/03/96,Uerdingen,FC Koln,1,1,D,1,0,H,,,,,,,,,,,
D1,10/03/96,M'gladbach,Hansa Rostock,3,2,H,2,1,H,,,,,,,,,,,
D1,12/03/96,Dusseldorf,Werder Bremen,1,1,D,0,0,D,,,,,,,,,,,
D1,15/03/96,FC Koln,Munich 1860,2,0,H,0,0,D,,,,,,,,,,,
D1,15/03/96,Werder Bremen,Freiburg,0,2,A,0,0,D,,,,,,,,,,,
D1,16/03/96,Bayern Munich,Kaiserslautern,2,0,H,1,0,H,,,,,,,,,,,
D1,16/03/96,Ein Frankfurt,Leverkusen,1,1,D,0,0,D,,,,,,,,,,,
D1,16/03/96,Schalke 04,Uerdingen,1,1,D,0,0,D,,,,,,,,,,,
D1,16/03/96,St Pauli,M'gladbach,0,2,A,0,0,D,,,,,,,,,,,
D1,16/03/96,Stuttgart,Dortmund,0,5,A,0,2,A,,,,,,,,,,,
D1,17/03/96,Dusseldorf,Karlsruhe,2,0,H,1,0,H,,,,,,,,,,,
D1,19/03/96,Hamburg,FC Koln,0,0,D,0,0,D,,,,,,,,,,,
D1,19/03/96,Leverkusen,Hansa Rostock,2,0,H,1,0,H,,,,,,,,,,,
D1,19/03/96,Uerdingen,Stuttgart,3,4,A,1,1,D,,,,,,,,,,,
D1,22/03/96,Karlsruhe,Hamburg,3,1,H,2,1,H,,,,,,,,,,,
D1,22/03/96,Munich 1860,Schalke 04,1,1,D,1,0,H,,,,,,,,,,,
D1,23/03/96,Dortmund,Ein Frankfurt,6,0,H,2,0,H,,,,,,,,,,,
D1,23/03/96,Freiburg,FC Koln,2,0,H,0,0,D,,,,,,,,,,,
D1,23/03/96,Kaiserslautern,Werder Bremen,0,0,D,0,0,D,,,,,,,,,,,
D1,23/03/96,Leverkusen,Bayern Munich,1,2,A,1,1,D,,,,,,,,,,,
D1,23/03/96,Uerdingen,Dusseldorf,1,3,A,1,1,D,,,,,,,,,,,
D1,24/03/96,M'gladbach,Stuttgart,1,1,D,0,1,A,,,,,,,,,,,
D1,24/03/96,St Pauli,Hansa Rostock,3,2,H,2,1,H,,,,,,,,,,,
D1,29/03/96,FC Koln,Kaiserslautern,0,1,A,0,1,A,,,,,,,,,,,
D1,29/03/96,Hamburg,Uerdingen,0,0,D,0,0,D,,,,,,,,,,,
D1,30/03/96,Bayern Munich,Dortmund,1,0,H,1,0,H,,,,,,,,,,,
D1,30/03/96,Ein Frankfurt,M'gladbach,0,2,A,0,2,A,,,,,,,,,,,
D1,30/03/96,Hansa Rostock,Karlsruhe,1,1,D,0,0,D,,,,,,,,,,,
D1,30/03/96,Schalke 04,Freiburg,3,0,H,1,0,H,,,,,,,,,,,
D1,30/03/96,Stuttgart,St Pauli,1,1,D,1,0,H,,,,,,,,,,,
D1,30/03/96,Werder Bremen,Leverkusen,2,1,H,1,0,H,,,,,,,,,,,
D1,31/03/96,Dusseldorf,Munich 1860,1,1,D,0,0,D,,,,,,,,,,,
D1,02/04/96,St Pauli,Leverkusen,2,1,H,0,0,D,,,,,,,,,,,
D1,04/04/96,Kaiserslautern,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,04/04/96,Stuttgart,Hansa Rostock,1,1,D,1,0,H,,,,,,,,,,,
D1,04/04/96,Uerdingen,Karlsruhe,2,3,A,1,0,H,,,,,,,,,,,
D1,06/04/96,Dortmund,Werder Bremen,1,1,D,1,1,D,,,,,,,,,,,
D1,06/04/96,Freiburg,Dusseldorf,1,1,D,1,0,H,,,,,,,,,,,
D1,06/04/96,Leverkusen,FC Koln,1,2,A,1,1,D,,,,,,,,,,,
D1,06/04/96,Munich 1860,Hamburg,5,0,H,2,0,H,,,,,,,,,,,
D1,06/04/96,St Pauli,Ein Frankfurt,2,1,H,1,1,D,,,,,,,,,,,
D1,07/04/96,M'gladbach,Bayern Munich,3,1,H,2,1,H,,,,,,,,,,,
D1,09/04/96,Ein Frankfurt,Stuttgart,2,2,D,2,2,D,,,,,,,,,,,
D1,09/04/96,FC Koln,Dortmund,0,0,D,0,0,D,,,,,,,,,,,
D1,09/04/96,Hansa Rostock,Uerdingen,1,0,H,0,0,D,,,,,,,,,,,
D1,09/04/96,Karlsruhe,Munich 1860,1,1,D,1,0,H,,,,,,,,,,,
D1,09/04/96,Schalke 04,Leverkusen,1,1,D,0,1,A,,,,,,,,,,,
D1,10/04/96,Bayern Munich,St Pauli,1,1,D,0,1,A,,,,,,,,,,,
D1,10/04/96,Dusseldorf,Kaiserslautern,2,1,H,0,1,A,,,,,,,,,,,
D1,10/04/96,Hamburg,Freiburg,0,0,D,0,0,D,,,,,,,,,,,
D1,10/04/96,Werder Bremen,M'gladbach,2,0,H,1,0,H,,,,,,,,,,,
D1,12/04/96,Ein Frankfurt,Hansa Rostock,1,3,A,1,1,D,,,,,,,,,,,
D1,12/04/96,Munich 1860,Uerdingen,2,1,H,0,1,A,,,,,,,,,,,
D1,13/04/96,Dortmund,Schalke 04,0,0,D,0,0,D,,,,,,,,,,,
D1,13/04/96,Freiburg,Karlsruhe,0,3,A,0,2,A,,,,,,,,,,,
D1,13/04/96,Kaiserslautern,Hamburg,1,2,A,0,1,A,,,,,,,,,,,
D1,13/04/96,M'gladbach,FC Koln,2,1,H,1,0,H,,,,,,,,,,,
D1,13/04/96,St Pauli,Werder Bremen,1,2,A,0,1,A,,,,,,,,,,,
D1,13/04/96,Stuttgart,Bayern Munich,0,1,A,0,0,D,,,,,,,,,,,
D1,14/04/96,Leverkusen,Dusseldorf,0,0,D,0,0,D,,,,,,,,,,,
D1,16/04/96,M'gladbach,Kaiserslautern,1,1,D,1,0,H,,,,,,,,,,,
D1,17/04/96,Hansa Rostock,Hamburg,2,0,H,2,0,H,,,,,,,,,,,
D1,19/04/96,Karlsruhe,Kaiserslautern,0,0,D,0,0,D,,,,,,,,,,,
D1,19/04/96,Uerdingen,Freiburg,3,1,H,1,0,H,,,,,,,,,,,
D1,20/04/96,Bayern Munich,Ein Frankfurt,1,1,D,0,1,A,,,,,,,,,,,
D1,20/04/96,Dusseldorf,Dortmund,1,2,A,1,2,A,,,,,,,,,,,
D1,20/04/96,FC Koln,St Pauli,1,0,H,0,0,D,,,,,,,,,,,
D1,20/04/96,Hansa Rostock,Munich 1860,0,3,A,0,1,A,,,,,,,,,,,
D1,20/04/96,Werder Bremen,Stuttgart,2,2,D,1,0,H,,,,,,,,,,,
D1,21/04/96,Schalke 04,M'gladbach,3,3,D,1,2,A,,,,,,,,,,,
D1,24/04/96,Hamburg,Leverkusen,2,2,D,1,1,D,,,,,,,,,,,
D1,26/04/96,Kaiserslautern,Uerdingen,3,0,H,2,0,H,,,,,,,,,,,
D1,26/04/96,St Pauli,Schalke 04,2,0,H,2,0,H,,,,,,,,,,,
D1,27/04/96,Bayern Munich,Hansa Rostock,0,1,A,0,0,D,,,,,,,,,,,
D1,27/04/96,Dortmund,Hamburg,1,1,D,1,1,D,,,,,,,,,,,
D1,27/04/96,Ein Frankfurt,Werder Bremen,1,0,H,0,0,D,,,,,,,,,,,
D1,27/04/96,Freiburg,Munich 1860,1,0,H,0,0,D,,,,,,,,,,,
D1,27/04/96,Leverkusen,Karlsruhe,1,2,A,1,1,D,,,,,,,,,,,
D1,27/04/96,Stuttgart,FC Koln,0,1,A,0,0,D,,,,,,,,,,,
D1,28/04/96,M'gladbach,Dusseldorf,1,1,D,0,1,A,,,,,,,,,,,
D1,30/04/96,Hansa Rostock,Freiburg,1,0,H,0,0,D,,,,,,,,,,,
D1,30/04/96,Karlsruhe,Dortmund,5,0,H,1,0,H,,,,,,,,,,,
D1,30/04/96,Schalke 04,Stuttgart,2,0,H,0,0,D,,,,,,,,,,,
D1,30/04/96,Uerdingen,Leverkusen,3,0,H,1,0,H,,,,,,,,,,,
D1,01/05/96,Dusseldorf,St Pauli,2,0,H,1,0,H,,,,,,,,,,,
D1,01/05/96,FC Koln,Ein Frankfurt,3,0,H,1,0,H,,,,,,,,,,,
D1,01/05/96,Hamburg,M'gladbach,2,1,H,1,0,H,,,,,,,,,,,
D1,03/05/96,Dortmund,Uerdingen,5,0,H,4,0,H,,,,,,,,,,,
D1,03/05/96,Freiburg,Kaiserslautern,0,0,D,0,0,D,,,,,,,,,,,
D1,04/05/96,Bayern Munich,FC Koln,3,2,H,1,0,H,,,,,,,,,,,
D1,04/05/96,Ein Frankfurt,Schalke 04,0,3,A,0,1,A,,,,,,,,,,,
D1,04/05/96,Hansa Rostock,Werder Bremen,2,1,H,0,0,D,,,,,,,,,,,
D1,04/05/96,Leverkusen,Munich 1860,2,1,H,1,0,H,,,,,,,,,,,
D1,04/05/96,M'gladbach,Karlsruhe,1,2,A,0,1,A,,,,,,,,,,,
D1,04/05/96,Stuttgart,Dusseldorf,2,3,A,0,0,D,,,,,,,,,,,
D1,05/05/96,St Pauli,Hamburg,1,1,D,1,0,H,,,,,,,,,,,
D1,07/05/96,Dortmund,Leverkusen,2,0,H,1,0,H,,,,,,,,,,,
D1,07/05/96,Hansa Rostock,Schalke 04,1,2,A,1,0,H,,,,,,,,,,,
D1,07/05/96,Munich 1860,Kaiserslautern,1,1,D,1,1,D,,,,,,,,,,,
D1,07/05/96,Werder Bremen,Bayern Munich,3,2,H,1,2,A,,,,,,,,,,,
D1,11/05/96,Dusseldorf,Ein Frankfurt,2,2,D,2,0,H,,,,,,,,,,,
D1,11/05/96,FC Koln,Werder Bremen,1,2,A,1,0,H,,,,,,,,,,,
D1,11/05/96,Freiburg,Leverkusen,2,1,H,2,0,H,,,,,,,,,,,
D1,11/05/96,Hamburg,Stuttgart,3,0,H,1,0,H,,,,,,,,,,,
D1,11/05/96,Kaiserslautern,Hansa Rostock,2,0,H,2,0,H,,,,,,,,,,,
D1,11/05/96,Karlsruhe,St Pauli,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/96,Munich 1860,Dortmund,2,2,D,0,1,A,,,,,,,,,,,
D1,11/05/96,Schalke 04,Bayern Munich,2,1,H,1,1,D,,,,,,,,,,,
D1,11/05/96,Uerdingen,M'gladbach,0,2,A,0,2,A,,,,,,,,,,,
