Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,BWH,BWD,BWA,IWH,IWD,IWA,LBH,LBD,LBA,PSH,PSD,PSA,WHH,WHD,WHA,SJH,SJD,SJA,VCH,VCD,VCA,Bb1X2,BbMxH,BbAvH,BbMxD,BbAvD,BbMxA,BbAvA,BbOU,BbMx>2.5,BbAv>2.5,BbMx<2.5,BbAv<2.5,BbAH,BbAHh,BbMxAHH,BbAvAHH,BbMxAHA,BbAvAHA
G1,24/08/13,Panionios,Panathinaikos,3,0,H,1,0,H,3.4,3.2,2.2,3.3,3.2,2.2,3.2,3,2.2,3.4,3,2.15,3.68,3.19,2.25,3.5,3.2,2.15,3.2,3.13,2.3,3.4,3.12,2.3,28,3.5,3.19,3.25,3.09,2.36,2.24,18,2.62,2.44,1.58,1.52,14,0.25,1.95,1.91,2,1.95
G1,24/08/13,Veria,OFI,2,0,H,0,0,D,2.2,3.1,3.5,2.1,3.2,3.6,2.1,3,3.4,2.1,2.9,3.5,2.23,3.16,3.75,2.1,3.1,3.8,2.2,3.13,3.4,2.25,3.12,3.5,28,2.3,2.17,3.2,3.06,3.8,3.36,17,2.62,2.46,1.6,1.52,13,-0.25,1.91,1.88,2.04,1.99
G1,25/08/13,Aris,Kallonis,0,2,A,0,1,A,1.91,3.4,4,1.91,3.2,4.33,1.85,3.1,4.2,1.95,3,4,2.01,3.27,4.42,2.05,3.1,4,1.95,3.2,4,2,3.25,4.2,28,2.05,1.95,3.4,3.19,4.2,3.9,16,2.65,2.43,1.58,1.53,14,-0.5,2.03,1.98,1.92,1.87
G1,25/08/13,Giannina,Apollon,2,0,H,2,0,H,2,3.3,3.8,1.95,3.2,4.1,1.9,3.1,4,2,3,3.8,2.12,3.16,4.11,2.05,3.1,4,2.05,3.13,3.75,2.1,3.12,3.9,28,2.14,2.04,3.3,3.11,4,3.66,16,2.7,2.54,1.55,1.48,13,-0.5,2.16,2.11,1.82,1.77
G1,25/08/13,Olympiakos,Atromitos,2,1,H,0,0,D,1.22,6,12,1.26,5.25,12,1.2,5,12,1.22,5.25,12,1.25,6.06,16.19,1.29,5,12,1.25,5.5,12,1.22,6,13,28,1.29,1.24,6.2,5.43,16,11.37,25,1.8,1.72,2.25,2.09,14,-1.5,1.82,1.79,2.18,2.09
G1,25/08/13,Platanias,Asteras Tripolis,1,1,D,1,0,H,2.75,3,2.7,2.75,2.9,2.75,2.6,3,2.6,2.63,2.9,2.65,2.86,3.07,2.81,2.8,2.9,2.8,2.75,3,2.63,2.88,3,2.75,28,2.9,2.73,3,2.94,2.8,2.65,16,2.75,2.56,1.52,1.47,13,0,2,1.96,1.94,1.89
G1,25/08/13,Xanthi,Panthrakikos,1,0,H,1,0,H,1.91,3.2,4.33,2,3,4.2,1.9,3.1,4,1.95,3,3.9,2.04,3.18,4.43,2.05,3.1,4,2,3.2,4,2,3.12,4.3,27,2.06,1.98,3.25,3.13,4.4,3.85,17,2.75,2.61,1.55,1.47,13,-0.5,2.04,2.01,1.88,1.85
G1,26/08/13,Ergotelis,Levadeiakos,2,0,H,0,0,D,2.1,3.2,3.6,2.15,3.2,3.4,2.1,3,3.4,2.1,2.9,3.4,2.23,3.17,3.74,2.1,3.1,3.4,2.2,3.13,3.4,2.2,3.12,3.6,28,2.26,2.16,3.2,3.1,3.6,3.32,17,2.62,2.44,1.6,1.52,14,-0.25,1.93,1.88,2.02,1.98
G1,31/08/13,Kallonis,Giannina,1,0,H,0,0,D,2.75,3,2.75,2.7,3,2.75,2.6,3,2.6,2.6,3,2.6,2.98,2.99,2.77,2.75,3,2.75,2.75,3,2.63,2.88,2.9,2.7,29,2.98,2.73,3.05,2.94,2.82,2.64,19,2.92,2.67,1.5,1.44,14,0,2.05,1.97,1.92,1.87
G1,31/08/13,Panathinaikos,Veria,1,1,D,1,0,H,1.7,3.4,5.5,1.67,3.5,5.5,1.65,3.3,4.9,1.65,3.3,4.9,1.763,3.52,5.6,1.8,3.3,5,1.73,3.6,5,1.73,3.4,5.25,28,1.8,1.71,3.6,3.34,5.8,5.07,19,2.5,2.31,1.63,1.57,12,-0.75,2.04,2,1.9,1.86
G1,31/08/13,Xanthi,Ergotelis,0,0,D,0,0,D,2.05,3.1,4,1.95,3.2,4.1,1.9,3,4,1.9,3,4,2.06,3.12,4.45,2,3,4.4,1.95,3.13,4,1.95,3.1,4.4,29,2.06,1.97,3.15,3.07,4.45,4,19,2.92,2.67,1.5,1.44,10,-0.5,2.07,1.98,1.91,1.87
G1,01/09/13,Asteras Tripolis,Apollon,2,0,H,0,0,D,1.62,3.5,6.25,1.55,3.7,6.5,1.55,3.4,5.8,1.55,3.4,5.8,1.546,3.89,7.94,1.6,3.5,6.5,1.57,3.5,6.5,1.57,3.7,6.5,28,1.62,1.57,3.75,3.46,7.31,6.25,17,2.45,2.31,1.62,1.58,14,-0.75,1.83,1.78,2.14,2.09
G1,01/09/13,Levadeiakos,Olympiakos,0,5,A,0,1,A,9,4.5,1.36,7.75,4.25,1.42,8.5,4.4,1.3,8.5,4.4,1.3,10.86,4.99,1.357,8.5,4.33,1.4,7.5,4.5,1.4,8.5,4.5,1.4,28,10.22,8.07,4.75,4.35,1.41,1.37,21,2.03,1.93,1.9,1.85,14,1.25,1.96,1.9,2,1.96
G1,01/09/13,Panthrakikos,Panetolikos,2,1,H,2,1,H,2.3,3,3.4,2.35,2.95,3.25,2.2,2.9,3.2,2.2,2.9,3.2,2.43,3.02,3.47,2.38,2.9,3.4,2.3,3.13,3.2,2.38,3,3.3,27,2.43,2.31,3.13,2.97,3.47,3.16,16,2.86,2.65,1.5,1.44,14,-0.25,2.06,2.02,1.89,1.84
G1,01/09/13,PAOK,Panionios,4,1,H,1,0,H,1.36,4.33,10,1.35,4.5,9.5,1.35,4,8,1.35,4,8,1.342,4.96,11.94,1.4,4.33,8.5,1.36,4.8,8,1.36,4.4,9.5,28,1.4,1.37,4.8,4.29,11.19,8.41,24,2.16,2.07,1.8,1.74,14,-1.25,2,1.95,1.94,1.9
G1,02/09/13,Atromitos,Aris,2,0,H,2,0,H,1.62,3.5,6.25,1.62,3.4,6.25,1.6,3.4,5.2,1.6,3.4,5.2,1.552,3.71,8.53,1.65,3.3,6.5,1.57,3.5,6.25,1.57,3.5,7,28,1.65,1.6,3.58,3.38,7.83,6.17,17,2.82,2.66,1.5,1.44,14,-0.75,1.87,1.81,2.11,2.06
G1,02/09/13,OFI,Platanias,0,0,D,0,0,D,2.3,3,3.4,2.15,3.2,3.4,2.2,2.9,3.2,2.2,2.9,3.2,2.41,3.09,3.43,2.38,2.9,3.4,2.3,3.13,3.2,2.3,3,3.3,29,2.41,2.29,3.13,2.99,3.43,3.18,18,2.8,2.62,1.5,1.45,13,-0.25,2.04,2,1.9,1.86
G1,14/09/13,Olympiakos,Xanthi,4,0,H,3,0,H,1.22,5.75,13,1.2,6,14.5,1.22,4.8,11,1.2,5.75,14,1.24,6.2,16.82,1.18,6,18,1.22,6.25,10,1.22,6,13,32,1.25,1.21,6.5,5.85,18,12.09,22,1.72,1.65,2.27,2.16,14,-1.75,2.04,1.99,1.92,1.87
G1,14/09/13,Panetolikos,Ergotelis,0,0,D,0,0,D,2.1,3.1,3.75,2.05,3.2,3.75,2,2.9,3.7,2,2.9,3.8,2.15,3.15,4.04,2.1,3.1,3.75,2.1,3.13,3.8,2.1,3.1,4,31,2.15,2.06,3.2,3.05,4.04,3.68,20,2.75,2.59,1.5,1.46,13,-0.25,1.83,1.77,2.17,2.1
G1,14/09/13,Veria,PAOK,1,2,A,0,1,A,5.5,3.4,1.7,5,3.5,1.7,4.7,3.2,1.7,5,3.2,1.73,5.62,3.53,1.76,5.5,3.2,1.75,5.25,3.3,1.73,5.5,3.5,1.7,32,5.9,5.06,3.75,3.38,1.76,1.71,22,2.62,2.41,1.61,1.53,13,0.5,2.23,2.17,1.77,1.72
G1,15/09/13,Apollon,Kallonis,1,3,A,0,0,D,2.25,3,3.5,2.35,2.95,3.25,2.2,2.8,3.3,2.2,2.88,3.4,2.29,3.1,3.7,2.3,3,3.4,2.2,3,3.5,2.25,3,3.6,31,2.36,2.22,3.1,2.97,3.7,3.36,20,3,2.73,1.48,1.42,13,-0.25,1.96,1.92,2,1.94
G1,15/09/13,Aris,Levadeiakos,1,1,D,0,0,D,2.38,3,3.25,2.2,3.1,3.4,2.3,2.8,3.1,2.25,2.9,3.2,2.35,3.11,3.53,2.4,3,3.2,2.3,3,3.3,2.38,3,3.4,31,2.42,2.31,3.11,2.97,3.53,3.19,20,2.88,2.67,1.5,1.44,13,-0.25,2.04,2,1.91,1.86
G1,15/09/13,OFI,Asteras Tripolis,1,1,D,0,1,A,2.88,3,2.63,2.9,3,2.55,2.8,2.9,2.5,2.85,2.88,2.5,2.96,3.05,2.73,2.9,3,2.6,2.88,3,2.6,3,3,2.6,31,3,2.86,3.1,2.95,2.76,2.56,20,2.85,2.65,1.48,1.44,15,0,2.11,2.05,1.83,1.79
G1,15/09/13,Panionios,Panthrakikos,1,1,D,0,1,A,2.25,3,3.5,2.15,3.1,3.5,2.1,2.9,3.4,2.2,2.9,3.3,2.25,3.13,3.76,2.2,3,3.6,2.2,3,3.5,2.2,3,3.6,20,2.25,2.19,3.2,2.99,3.6,3.38,15,2.75,2.58,1.5,1.46,8,-0.25,1.92,1.89,1.98,1.94
G1,15/09/13,Platanias,Panathinaikos,1,1,D,1,0,H,3.25,3,2.38,2.95,3,2.5,2.9,2.9,2.4,3,2.88,2.38,3.13,3.13,2.56,3,3,2.5,3,3,2.5,3.1,3,2.5,28,3.25,2.96,3.13,2.99,2.58,2.45,19,2.7,2.49,1.55,1.5,12,0.25,1.8,1.75,2.19,2.13
G1,16/09/13,Giannina,Atromitos,1,0,H,0,0,D,3,3,2.5,2.9,3,2.55,2.9,2.9,2.4,2.9,2.88,2.4,3.14,3.03,2.62,3,3,2.5,3,3,2.5,3,3,2.6,27,3.14,2.93,3.1,2.95,2.62,2.5,16,2.88,2.7,1.46,1.43,14,0,2.14,2.08,1.82,1.77
G1,21/09/13,Asteras Tripolis,Kallonis,2,0,H,0,0,D,1.55,3.6,6.5,1.62,3.5,6,1.55,3.4,5.8,1.57,3.4,6,1.63,3.63,7.03,1.53,3.7,7,1.62,3.5,6.5,1.62,3.5,6.5,32,1.64,1.57,3.75,3.48,7.03,6.24,21,2.75,2.62,1.5,1.45,14,-0.75,1.88,1.83,2.08,2.03
G1,21/09/13,Atromitos,Apollon,2,0,H,2,0,H,1.6,3.6,6,1.53,3.6,7.25,1.55,3.4,5.8,1.57,3.3,6,1.6,3.6,7.91,1.6,3.6,6,1.57,3.6,6.5,1.57,3.5,7,32,1.62,1.56,3.6,3.52,7.91,6.29,21,2.79,2.59,1.55,1.47,14,-0.75,1.79,1.77,2.15,2.11
G1,21/09/13,Panathinaikos,OFI,1,0,H,0,0,D,1.65,3.5,5.75,1.65,3.5,5.5,1.6,3.4,5.2,1.62,3.3,5.75,1.65,3.66,6.67,1.6,3.6,6,1.62,3.5,6,1.65,3.5,6.25,28,1.66,1.62,3.66,3.45,6.67,5.67,19,2.63,2.48,1.55,1.5,13,-0.75,1.9,1.86,2.03,1.99
G1,22/09/13,Ergotelis,Panionios,1,1,D,0,0,D,2.25,3.1,3.4,2.1,3,3.8,2.2,2.9,3.2,2.25,2.88,3.3,2.29,3.13,3.66,2.3,3,3.4,2.25,3.13,3.3,2.3,3,3.5,31,2.39,2.25,3.13,3.02,3.66,3.25,19,2.88,2.69,1.5,1.43,14,-0.25,1.99,1.95,1.97,1.91
G1,22/09/13,Levadeiakos,Giannina,1,0,H,1,0,H,2.7,3,2.75,2.7,3,2.75,2.6,3,2.6,2.63,2.9,2.7,2.94,3.12,2.71,2.75,3,2.75,2.75,3,2.63,2.88,3,2.62,32,2.94,2.7,3.12,3.01,2.85,2.64,19,2.7,2.59,1.51,1.46,15,0,2.05,1.97,1.9,1.86
G1,22/09/13,Panetolikos,Olympiakos,0,0,D,0,0,D,11,4.5,1.33,9.25,4.6,1.34,8.5,4.4,1.3,9.5,4.5,1.3,10.82,5.19,1.34,11,4.2,1.35,10,4.5,1.33,10,5,1.33,30,13,9.88,5.2,4.53,1.35,1.32,26,1.93,1.83,2.03,1.95,16,1.5,1.88,1.82,2.08,2.03
G1,22/09/13,Panthrakikos,Veria,1,0,H,1,0,H,2.25,3.1,3.4,2.25,3,3.4,2.1,2.9,3.4,2.25,2.88,3.3,2.28,3.15,3.64,2.2,3.1,3.5,2.2,3.13,3.5,2.25,3,3.5,21,2.34,2.21,3.1,3.04,3.5,3.3,12,2.95,2.59,1.48,1.44,10,-0.25,1.95,1.9,2,1.96
G1,22/09/13,PAOK,Platanias,1,0,H,0,0,D,1.36,4.5,9,1.33,4.6,9.5,1.3,4.4,8.5,1.36,4.3,8.5,1.36,4.73,12.2,1.4,4.2,9,1.36,4.5,9.5,1.36,4.6,9.5,32,1.4,1.34,4.85,4.36,12.2,9.25,28,2.01,1.94,1.93,1.84,14,-1.25,1.93,1.86,2.05,1.99
G1,23/09/13,Xanthi,Aris,2,0,H,1,0,H,2,3.2,4,2.05,3.1,3.9,1.9,3,4,2.05,2.9,3.75,2.07,3.21,4.25,2,3.1,4.2,2,3.13,4,1.95,3.12,4.33,28,2.1,1.99,3.25,3.11,4.33,3.87,16,2.88,2.69,1.5,1.44,14,-0.5,2.07,2.02,1.9,1.84
G1,28/09/13,Panionios,Olympiakos,0,2,A,0,0,D,9,4.5,1.36,8.5,4.5,1.36,8,4.2,1.33,8.5,4.33,1.35,11.04,4.91,1.36,9.5,4.5,1.36,9.5,4.33,1.36,10,4.6,1.33,29,11.04,9.29,5.2,4.4,1.4,1.34,25,2.08,1.99,1.88,1.81,14,1.25,2.03,1.98,1.91,1.88
G1,28/09/13,Veria,Ergotelis,0,1,A,0,0,D,2.2,3.2,3.4,2.25,3,3.4,2.2,3,3.1,2.25,2.9,3.2,2.4,3.11,3.42,2.37,2.9,3.4,2.25,3.25,3.13,2.3,3,3.4,30,2.4,2.27,3.25,3.03,3.5,3.22,19,2.77,2.64,1.55,1.45,14,-0.25,2.05,1.98,1.91,1.87
G1,29/09/13,Apollon,Levadeiakos,4,2,H,1,1,D,2.15,3.2,3.4,2.5,3,2.95,2.2,3,3.1,2.3,2.85,3.1,2.36,3.11,3.51,2.45,2.9,3.25,2.3,3.2,3.13,2.38,3,3.25,30,2.45,2.33,3.2,3.01,3.51,3.1,18,2.76,2.61,1.5,1.46,14,-0.25,2.09,2.02,1.91,1.84
G1,29/09/13,Aris,Panetolikos,0,0,D,0,0,D,2.1,3.25,3.5,2.1,3.1,3.75,1.9,3.1,3.9,2,2.9,3.8,2.05,3.19,4.37,2.05,3.1,4,2.05,3.2,3.75,2.05,3.1,4,28,2.1,2.02,3.25,3.1,4.37,3.73,17,2.8,2.64,1.5,1.45,13,-0.25,1.81,1.77,2.22,2.1
G1,29/09/13,Giannina,Xanthi,2,1,H,1,0,H,2.1,3.2,3.6,2.1,3,3.8,2,3,3.6,2.05,2.9,3.6,2.22,3.13,3.85,2.15,3,3.75,2.1,3.25,3.4,2.15,3.1,3.7,30,2.22,2.12,3.25,3.07,3.85,3.49,18,2.75,2.62,1.5,1.46,14,-0.25,1.9,1.86,2.04,2
G1,29/09/13,OFI,PAOK,1,1,D,1,0,H,4.6,3.3,1.83,4.75,3.4,1.78,4.5,3.1,1.75,4.6,3.1,1.75,5,3.39,1.87,4.75,3.1,1.91,4.33,3.5,1.8,4.8,3.3,1.83,30,5,4.43,3.6,3.3,1.91,1.81,18,2.61,2.41,1.6,1.53,14,0.5,2.05,2.01,1.9,1.85
G1,29/09/13,Panathinaikos,Asteras Tripolis,2,1,H,0,0,D,2.38,3.1,3.1,2.35,3.1,3.1,2.2,2.9,3.2,2.4,2.9,2.9,2.54,3.14,3.14,2.38,3,3.25,2.4,3.2,2.88,2.5,3.1,3,28,2.56,2.4,3.25,3.06,3.25,2.94,17,2.61,2.42,1.6,1.52,13,-0.25,2.16,2.13,1.78,1.75
G1,30/09/13,Kallonis,Atromitos,0,1,A,0,0,D,3.6,3.2,2.1,3.75,3.2,2.05,3.7,2.9,2,3.9,2.9,2.05,4.01,3.16,2.15,4,3.1,2.05,3.75,3.2,2.05,3.5,3.3,2.1,28,4.01,3.7,3.4,3.12,2.15,2.04,17,2.71,2.55,1.51,1.48,12,0.25,2.14,2.1,1.83,1.77
G1,30/09/13,Platanias,Panthrakikos,1,1,D,0,0,D,2.1,3.2,3.6,2.1,3.2,3.6,2,3,3.6,2.15,2.9,3.3,2.13,3.19,4.04,2.25,3.1,3.4,2.1,3.2,3.5,2.1,3.1,3.8,28,2.25,2.13,3.2,3.09,4.04,3.46,17,2.75,2.55,1.51,1.48,13,-0.25,1.87,1.83,2.1,2.02
G1,05/10/13,Asteras Tripolis,Atromitos,2,2,D,1,1,D,2.25,3,3.4,2.35,2.85,3.4,2.2,2.9,3.2,2.2,2.9,3.3,2.46,3.06,3.37,2.3,3.1,3.2,2.3,3.13,3.2,2.38,3,3.25,32,2.46,2.31,3.2,2.99,3.5,3.12,18,2.7,2.56,1.51,1.47,15,-0.25,2.08,2.02,1.87,1.83
G1,05/10/13,Ergotelis,Platanias,3,1,H,2,0,H,2.15,3.1,3.6,2.15,3,3.75,2,2.9,3.7,2.15,2.9,3.4,2.25,3.06,3.87,2.1,3.2,3.6,2.2,3.13,3.5,2.2,3,3.7,32,2.35,2.17,3.2,3.02,3.87,3.37,18,3,2.69,1.48,1.44,15,-0.25,1.95,1.89,2.02,1.96
G1,05/10/13,Panionios,Aris,1,2,A,0,0,D,2.15,3.1,3.6,2.05,3.1,3.9,2,2.9,3.7,2.1,2.9,3.5,2.22,3.09,3.9,2.25,3,3.6,2.1,3.13,3.5,2.15,3.1,3.7,31,2.25,2.12,3.2,3.05,3.84,3.45,18,2.65,2.5,1.55,1.49,14,-0.5,2.23,2.14,1.77,1.74
G1,06/10/13,Levadeiakos,Kallonis,1,0,H,0,0,D,2.05,3.1,4,2,3.1,4.1,2,2.9,3.7,2.05,2.9,3.8,2.14,3.07,4.24,2,3.1,4.1,2.05,3.13,3.75,2.1,3,4.1,30,2.14,2.05,3.25,3.03,4.24,3.69,17,3,2.77,1.45,1.41,14,-0.5,2.14,2.09,1.81,1.77
G1,06/10/13,Olympiakos,Veria,6,0,H,2,0,H,1.13,7.5,21,1.12,7.75,21,1.15,5.7,14,1.12,7.5,21,,,,1.14,7.5,19,1.14,8,15,1.13,8,20,30,1.15,1.13,8.5,7.6,21.35,15.01,17,1.55,1.48,2.74,2.56,15,-2.25,2.09,2.04,1.85,1.81
G1,06/10/13,Panthrakikos,OFI,1,1,D,1,0,H,2.15,3.1,3.6,2.05,3.1,3.8,2,2.9,3.7,2.05,2.9,3.7,2.21,3.16,3.86,2.2,3.1,3.5,2.1,3.13,3.5,2.15,3.1,3.6,19,2.2,2.12,3.3,3.06,4,3.42,9,2.5,2.37,1.58,1.53,7,-0.5,2.22,2.18,1.77,1.72
G1,06/10/13,PAOK,Panathinaikos,2,1,H,1,1,D,1.73,3.3,5.25,1.75,3.3,5,1.7,3.4,4.3,1.75,3.1,4.8,1.75,3.46,5.94,1.8,3.3,5,1.73,3.25,5.5,1.7,3.4,5.5,15,1.75,1.72,3.4,3.26,5.8,4.94,9,2.5,2.38,1.58,1.53,3,-0.75,2.03,2,1.92,1.9
G1,06/10/13,Xanthi,Apollon,3,2,H,2,2,D,1.83,3.25,4.75,1.85,3.25,4.5,1.8,3,4.4,1.85,3,4.33,1.91,3.21,5.13,1.91,3.2,4.33,1.83,3.25,4.5,1.85,3.12,5,31,1.95,1.86,3.3,3.13,5.13,4.33,17,3,2.71,1.48,1.43,15,-0.5,1.93,1.89,2.02,1.96
G1,07/10/13,Panetolikos,Giannina,2,0,H,1,0,H,2.3,3.1,3.2,2.25,3.2,3.2,2.2,3,3.1,2.25,2.9,3.25,2.46,3.04,3.39,2.25,3.2,3.25,2.3,3.13,3.13,2.4,3,3.25,25,2.51,2.33,3.2,3.01,3.39,3.03,12,2.75,2.64,1.5,1.45,14,-0.25,2.08,2.03,1.85,1.82
G1,19/10/13,Atromitos,Levadeiakos,3,0,H,2,0,H,1.5,4,7,1.45,3.8,8.25,1.45,3.6,7,1.45,3.6,8,1.49,4.09,8.69,1.5,3.75,7.5,1.44,3.8,8,1.44,4,8.5,34,1.5,1.45,4.14,3.83,9,7.73,25,2.45,2.32,1.63,1.57,19,-1,1.86,1.8,2.12,2.05
G1,19/10/13,PAOK,Asteras Tripolis,2,0,H,1,0,H,1.6,3.6,6,1.62,3.6,5.75,1.6,3.4,5.2,1.61,3.4,5.5,1.65,3.77,6.31,1.7,3.3,6,1.62,3.6,5.5,1.62,3.6,6,34,1.7,1.63,3.77,3.49,6.31,5.63,25,2.4,2.26,1.67,1.6,17,-0.75,1.89,1.85,2.04,2
G1,19/10/13,Platanias,Olympiakos,1,4,A,1,0,H,19,5.5,1.2,14.5,5,1.25,10.5,4.6,1.25,16,5.25,1.21,21.08,6.39,1.21,11,4.5,1.33,15,5.75,1.2,17,6,1.2,34,22.03,14.84,6.6,5.76,1.33,1.2,27,2.1,1.97,1.93,1.8,18,1.5,2.22,2.13,1.78,1.74
G1,20/10/13,Apollon,Panetolikos,1,1,D,1,0,H,2.4,3,3.2,2.45,2.95,3.1,2.3,2.9,3,2.35,2.87,3.1,2.45,3.08,3.37,2.5,3,3,2.4,3,3,2.45,3,3.12,32,2.55,2.4,3.1,2.97,3.37,3.04,20,2.86,2.63,1.5,1.45,17,-0.25,2.13,2.09,1.85,1.78
G1,20/10/13,Kallonis,Xanthi,1,5,A,1,3,A,3.2,3,2.38,3.1,2.95,2.45,2.9,2.9,2.4,3,2.85,2.4,3.28,3.11,2.48,3.25,2.9,2.45,3.13,3,2.38,3.12,3,2.45,32,3.28,3.08,3.11,2.97,2.5,2.38,21,2.8,2.62,1.5,1.45,15,0,2.26,2.17,1.73,1.69
G1,20/10/13,OFI,Ergotelis,1,1,D,1,1,D,1.91,3.25,4.2,1.95,3.1,4.25,2.1,2.9,3.4,1.9,3,4.25,1.93,3.44,4.51,1.85,3.3,4.5,1.91,3.2,4.33,1.92,3.2,4.4,32,2.1,1.89,3.4,3.22,4.69,4.13,20,2.75,2.6,1.5,1.46,16,-0.25,1.71,1.68,2.35,2.25
G1,20/10/13,Panathinaikos,Panthrakikos,1,2,A,0,1,A,1.53,3.75,7,1.55,3.6,7,1.5,3.5,6.3,1.5,3.5,6.5,1.55,3.84,7.94,1.44,4,8,1.53,3.8,6.5,1.5,3.8,7.5,33,1.55,1.51,4,3.69,8,6.85,22,2.55,2.41,1.6,1.53,16,-1,2.09,2.02,1.93,1.83
G1,20/10/13,Veria,Aris,0,1,A,0,0,D,2.25,3.1,3.4,2.3,2.95,3.4,2.2,2.9,3.2,2.25,2.9,3.2,2.33,3.14,3.53,2.38,2.9,3.4,2.2,3.13,3.4,2.3,3.12,3.25,33,2.4,2.25,3.15,3.03,3.46,3.24,21,2.68,2.53,1.53,1.49,17,-0.25,2.02,1.95,1.96,1.9
G1,21/10/13,Giannina,Panionios,0,1,A,0,1,A,1.73,3.4,5.25,1.7,3.4,5.25,1.7,3.3,4.5,1.75,3.2,4.8,1.79,3.51,5.38,1.75,3.4,5,1.73,3.4,5,1.73,3.4,5.4,34,1.8,1.72,3.51,3.37,5.5,5.01,23,2.59,2.45,1.57,1.51,16,-0.75,2.06,2,1.89,1.85
