Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,Attendance,Referee,HS,AS,HST,AST,HHW,AHW,HC,AC,HF,AF,HO,AO,HY,AY,HR,AR,HBP,ABP,GBH,GBD,GBA,IWH,IWD,IWA,LBH,LBD,LBA,SBH,SBD,SBA,WHH,WHD,WHA
E2,12/08/00,Swindon,Colchester,0,0,D,0,0,D,7296,Steve Dunn,6,8,3,5,1,1,3,5,9,15,3,2,2,2,0,0,20,20,,,,1.6,3.3,4,,,,1.57,3.6,5,1.61,3.4,5
E2,12/08/00,Wrexham,Bristol City,0,2,A,0,1,A,5852,Tony Leake,8,8,5,5,0,0,3,8,7,15,4,7,0,4,0,0,0,40,,,,2.2,3,2.6,,,,2.38,3.25,2.6,2.2,3.4,2.75
E2,18/08/00,Colchester,Rotherham,0,1,A,0,1,A,3807,Peter Walton,9,14,3,7,0,0,4,4,13,9,3,0,2,1,0,0,20,10,,,,2,3,2.9,2.1,3.25,3,2.2,3.2,2.8,2.1,3.25,3
E2,19/08/00,Bournemouth,Cambridge,1,1,D,0,1,A,4869,Ray Olivier,15,6,4,1,0,0,5,5,4,6,1,4,3,1,0,1,30,35,,,,1.65,3.2,3.8,1.7,3.4,4,1.75,3.3,4,1.66,3.4,4.5
E2,19/08/00,Brentford,Swansea,0,0,D,0,0,D,5036,Peter Jones,11,6,1,3,0,1,8,7,17,14,2,4,2,0,0,0,20,0,,,,2,3,2.9,2.2,3.25,2.85,2.2,3.25,2.75,2,3.25,3.25
E2,19/08/00,Bristol City,Stoke,1,2,A,0,0,D,12590,Bill Jordan,7,8,3,5,1,0,2,3,12,12,5,3,0,2,0,0,0,20,,,,2.2,3,2.6,2.35,3.2,2.6,2.3,3.25,2.63,2.2,3.25,2.8
E2,19/08/00,Bury,Wrexham,1,4,A,0,2,A,3613,Graham Laws,7,11,4,7,2,0,12,2,15,18,2,3,4,2,0,0,40,20,,,,1.85,3,3.3,2.1,3.25,3,1.91,3.25,3.4,1.9,3.25,3.5
E2,19/08/00,Notts County,Millwall,3,4,A,1,3,A,6046,Roger Furnandiz,12,14,5,7,0,1,3,5,10,16,4,4,1,2,0,0,10,20,,,,2.35,3,2.35,2.75,3.25,2.25,2.4,3.25,2.5,2.5,3.2,2.5
E2,19/08/00,Port Vale,Oxford,3,0,H,1,0,H,3814,Andrew Butler,27,10,16,5,4,1,4,5,8,11,1,2,1,0,0,0,10,0,,,,1.65,3.2,3.8,1.7,3.5,4,1.7,3.5,4,1.66,3.4,4.5
E2,19/08/00,Reading,Swindon,2,0,H,1,0,H,14134,Mick Fletcher,9,7,6,4,1,0,4,5,16,17,6,8,1,3,0,0,10,30,,,,2,3,2.9,1.8,3.4,3.75,1.83,3.4,3.5,1.9,3.25,3.5
E2,19/08/00,Walsall,Oldham,3,2,H,1,2,A,5952,Graham Frankland,12,10,7,6,0,0,5,2,10,14,3,4,0,0,0,0,0,0,,,,1.7,3.2,3.6,1.6,3.6,4.5,1.67,3.3,4.5,1.72,3.25,4.33
E2,19/08/00,Wigan,Luton,2,1,H,1,0,H,6518,Jeff Winter,16,9,7,4,0,0,4,9,12,15,4,1,2,2,0,0,20,20,,,,1.5,3.5,4.5,1.5,3.6,6,1.5,3.6,5.5,1.53,3.75,5
E2,19/08/00,Wycombe,Northampton,1,0,H,0,0,D,4803,Paul Alcock,12,7,8,5,0,0,4,2,12,13,4,1,1,3,0,0,10,30,,,,1.85,3,3.3,1.85,3.25,3.75,1.91,3.25,3.4,1.83,3.5,3.5
E2,20/08/00,Peterboro,Bristol Rvs,2,2,D,1,1,D,6997,Scott Mathieson,10,17,4,7,1,1,1,6,11,15,2,2,1,4,0,0,10,40,,,,2.2,3,2.6,2.25,3.25,2.75,2.38,3.2,2.6,2.25,3.25,2.75
E2,26/08/00,Cambridge,Bristol City,1,0,H,0,0,D,3715,Mark Halsey,7,7,4,2,1,0,3,4,16,15,6,3,0,1,0,0,0,10,,,,2.6,3,2.2,2.75,3.25,2.25,2.75,3.2,2.25,2.75,3.25,2.25
E2,26/08/00,Luton,Bournemouth,1,0,H,0,0,D,5221,David Crick,13,7,6,2,0,0,7,4,16,13,2,3,1,2,0,0,10,20,,,,2,3,2.9,2,3.25,3.25,2,3.2,3.2,2,3.25,3.25
E2,26/08/00,Millwall,Wycombe,1,2,A,1,0,H,10139,Phil Dowd,7,12,2,5,0,2,3,5,26,22,3,5,3,3,2,0,80,30,,,,1.6,3.3,4,1.6,3.4,5,1.53,3.5,5.5,1.57,3.6,5
E2,26/08/00,Northampton,Reading,2,0,H,1,0,H,5728,Phil Joslin,13,10,6,2,0,1,3,4,14,24,4,1,1,2,0,0,10,20,,,,2.35,3,2.35,2.6,3.2,2.35,2.5,3.25,2.4,2.5,3.2,2.5
E2,26/08/00,Oldham,Peterboro,1,4,A,0,2,A,4967,David Pugh,16,13,12,6,0,0,2,5,8,15,3,5,3,2,0,0,30,20,,,,1.9,3.1,3,1.9,3.25,3.5,1.91,3.25,3.4,2,3.25,3.25
E2,26/08/00,Oxford,Brentford,0,1,A,0,1,A,4756,Richard Beeby,5,7,2,3,0,0,8,7,14,16,3,6,0,3,0,0,0,30,,,,2.3,2.9,2.5,2.5,3.2,2.5,2.4,3.25,2.5,2.5,3.2,2.5
E2,26/08/00,Rotherham,Bury,1,2,A,1,1,D,3739,Bill Burns,9,6,6,3,0,0,8,6,9,10,2,3,1,0,0,0,10,0,,,,2,3,2.9,2,3.25,3.25,1.91,3.2,3.5,1.9,3.2,3.6
E2,26/08/00,Stoke,Notts County,0,1,A,0,0,D,13041,Mike Pike,21,8,7,4,0,0,8,3,13,6,3,5,3,0,0,0,30,0,,,,1.65,3.2,3.8,1.6,3.5,4.5,1.57,3.5,5,1.57,3.6,5
E2,26/08/00,Swansea,Colchester,0,2,A,0,1,A,6247,Paul Rejer,15,14,7,5,0,2,5,2,8,9,5,6,1,0,0,0,10,0,,,,1.75,3.2,3.5,1.8,3.25,4,1.7,3.25,4.33,1.61,3.4,5
E2,26/08/00,Swindon,Walsall,1,4,A,1,2,A,5492,Steve Tomlin,8,7,3,5,0,0,4,6,11,19,2,4,1,1,0,0,10,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.4,3.25,2.5,2.25,3.25,2.75
E2,26/08/00,Wrexham,Wigan,1,3,A,0,1,A,5271,Alan Kaye,7,8,4,5,1,0,3,3,9,13,1,1,1,0,1,1,35,25,,,,2.5,2.9,2.3,2.75,3.25,2.25,2.6,3.2,2.38,2.62,3.2,2.37
E2,28/08/00,Brentford,Bristol Rvs,2,6,A,0,3,A,5434,Neale Barry,13,13,5,10,0,0,8,2,14,22,2,2,3,3,0,0,30,30,,,,2.1,3,2.8,2.5,3.2,2.5,2.2,3.2,2.8,2.1,3.25,3
E2,28/08/00,Bristol City,Rotherham,0,1,A,0,0,D,8280,Phil Dowd,14,9,5,3,0,1,8,3,20,14,2,8,3,2,0,0,30,20,,,,1.6,3.3,4,1.7,3.25,4.3,1.67,3.3,4.5,1.61,3.6,4.5
E2,28/08/00,Bury,Northampton,1,0,H,0,0,D,3182,George Cain,18,6,10,4,1,0,5,3,10,11,2,3,0,1,0,0,0,10,,,,2,3,2.9,2.25,3.25,2.75,2,3.2,3.25,2,3.25,3.25
E2,28/08/00,Notts County,Cambridge,0,1,A,0,1,A,5020,Matt Messias,12,6,5,4,0,0,8,2,14,10,3,2,1,0,0,0,10,0,,,,1.6,3.3,4,1.7,3.25,4.3,1.57,3.5,5,1.61,3.6,4.5
E2,28/08/00,Peterboro,Swansea,0,2,A,0,1,A,6428,Andy Hall,16,8,7,3,0,0,8,4,9,8,6,2,2,1,0,0,20,10,,,,2,3,2.9,2,3.25,3.25,1.83,3.3,3.6,1.9,3.4,3.4
E2,28/08/00,Port Vale,Swindon,3,0,H,1,0,H,3926,Roy Pearson,13,6,9,1,1,0,2,3,12,10,4,0,1,2,0,0,10,20,,,,1.9,3.1,3,2.1,3.25,3,1.83,3.3,3.6,2,3.25,3.25
E2,28/08/00,Wycombe,Luton,1,1,D,1,0,H,6001,Frazer Stretton,8,12,7,7,0,0,5,2,17,8,6,4,2,2,0,0,20,20,,,,1.85,3.1,3.2,1.8,3.25,4,1.8,3.25,3.75,1.9,3.5,3.25
E2,29/08/00,Colchester,Oldham,1,1,D,1,0,H,3675,Keith Hill,13,8,6,4,2,0,6,3,9,14,3,1,1,4,0,0,10,40,,,,2.2,3,2.6,2.5,3.4,2.35,2,3.25,3.2,2.25,3.25,2.75
E2,29/08/00,Reading,Stoke,3,3,D,1,2,A,10668,Paul Taylor,12,7,7,5,1,1,3,4,23,23,2,4,3,3,0,0,30,30,,,,2.3,2.9,2.5,2.5,3.2,2.5,2.38,3.2,2.6,2.37,3.2,2.62
E2,29/08/00,Walsall,Oxford,3,2,H,1,2,A,5678,Peter Walton,23,3,12,0,2,0,10,6,12,12,3,1,0,2,0,0,0,20,,,,1.45,3.5,5,1.5,3.4,6,1.4,3.75,7,1.4,3.75,7.5
E2,02/09/00,Brentford,Wycombe,0,0,D,0,0,D,4699,Paul Danson,7,8,2,4,1,0,8,9,19,13,5,2,4,0,0,0,40,0,,,,2.3,3,2.4,2.75,3.25,2.25,2.38,3.2,2.63,2.37,3.2,2.62
E2,02/09/00,Colchester,Bournemouth,3,1,H,2,1,H,3459,Richard Beeby,20,6,8,3,0,0,6,4,9,15,3,2,1,3,0,2,10,80,,,,2.1,3,2.8,2,3.25,3.25,2.1,3.25,3,2.2,3.2,2.87
E2,02/09/00,Oldham,Notts County,0,1,A,0,1,A,4424,Uriah Rennie,4,6,3,2,0,0,7,4,18,15,5,6,1,0,0,0,10,0,,,,2.2,3,2.6,2.25,3.25,2.75,2.3,3.25,2.7,2.25,3.25,2.75
E2,02/09/00,Oxford,Cambridge,1,1,D,1,1,D,4479,Trevor Parkes,12,8,4,4,2,0,5,5,18,12,3,7,3,1,0,0,30,10,,,,2.35,3,2.35,2.5,3.2,2.5,2.38,3.2,2.63,2.37,3.2,2.62
E2,02/09/00,Peterboro,Bury,1,1,D,1,0,H,5286,Paul Alcock,9,12,3,3,0,0,7,9,9,11,4,5,2,3,0,0,20,30,,,,2.1,3,2.8,1.91,3.4,3.4,2.2,3.2,2.88,2,3.25,3.25
E2,02/09/00,Port Vale,Reading,0,1,A,0,1,A,4701,Steve Baines,7,8,5,5,0,0,7,4,15,25,2,0,0,0,0,0,0,0,,,,2,3,2.9,2.2,3.4,2.75,2.1,3.25,3,2.2,3.2,2.87
E2,02/09/00,Rotherham,Luton,1,1,D,0,1,A,4061,Chris Foy,8,11,6,5,0,1,7,4,5,10,6,6,1,3,0,0,10,30,,,,2,3,2.9,2.2,3.25,2.85,2,3.25,3.25,2.1,3.25,3
E2,02/09/00,Walsall,Wigan,2,0,H,2,0,H,7156,Roger Furnandiz,10,14,4,4,0,0,3,9,9,11,2,3,0,1,0,0,0,10,,,,2.2,3,2.6,2.2,3.4,2.75,2.3,3.2,2.7,2.37,3.2,2.62
E2,08/09/00,Wycombe,Oxford,3,1,H,1,0,H,5831,Tony Bates,12,9,7,6,0,0,4,5,7,9,5,3,2,3,0,0,20,30,1.61,3.55,4.25,1.6,3.2,4.2,1.6,3.5,4.5,1.6,3.5,5,1.61,3.6,5.5
E2,09/09/00,Bournemouth,Port Vale,1,1,D,0,1,A,3859,Steve Tomlin,15,12,7,5,1,0,3,7,6,14,4,7,0,0,0,0,0,0,2.25,3.15,2.6,2.3,2.9,2.5,2.35,3.2,2.6,2.3,3.2,2.63,2.37,3.2,2.62
E2,09/09/00,Bristol City,Swindon,0,1,A,0,0,D,10110,Chris Foy,15,12,6,9,1,0,5,4,13,13,2,5,1,1,0,0,10,10,1.8,3.1,3.65,1.8,3.1,3.3,1.91,3.25,3.5,1.73,3.25,4.2,1.8,3.4,3.75
E2,09/09/00,Bury,Walsall,2,0,H,0,0,D,4755,Phil Joslin,11,6,7,2,0,0,6,8,15,19,2,3,1,1,0,0,10,10,2.45,3.05,2.5,2.4,2.9,2.4,2.75,3.4,2.2,2.75,3.25,2.2,2.5,3.2,2.5
E2,09/09/00,Cambridge,Rotherham,6,1,H,3,1,H,3925,Paul Danson,16,9,8,4,1,0,6,6,11,14,1,1,0,3,0,0,0,30,2.05,3,3.05,1.9,3.1,3,2.1,3.25,3,2.1,3.2,3,2,3.25,3.25
E2,09/09/00,Luton,Northampton,0,2,A,0,1,A,6712,Roger Furnandiz,12,10,4,5,0,0,3,9,10,2,1,2,0,1,0,0,0,10,1.95,3.05,3.4,1.9,3,3.1,1.9,3.25,3.5,1.91,3.25,3.4,1.9,3.25,3.5
E2,09/09/00,Millwall,Swansea,1,0,H,0,0,D,9550,Andrew Butler,18,8,10,4,0,0,11,2,14,11,5,4,0,1,0,0,0,10,1.66,3.4,4.2,1.65,3.2,3.8,1.6,3.5,4.5,1.62,3.4,4.75,1.66,3.4,4.5
E2,09/09/00,Notts County,Bristol Rvs,1,1,D,0,0,D,5511,Graham Frankland,8,15,4,3,1,0,7,3,12,14,4,3,2,2,1,0,45,20,2,3.15,3.1,,,,2.1,3.25,3,2.1,3.2,3,2,3.25,3.25
E2,09/09/00,Reading,Brentford,4,0,H,3,0,H,10222,Trevor Parkes,10,6,5,2,0,0,4,9,22,23,6,2,3,4,0,0,30,40,1.6,3.2,4.6,1.6,3.2,4.2,1.55,3.6,5.5,1.57,3.5,5,1.61,3.4,5
E2,09/09/00,Stoke,Peterboro,3,0,H,0,0,D,13011,Eddie Wolstenholme,22,10,8,6,0,0,8,2,15,10,5,4,0,0,0,0,0,0,1.57,3.4,4.55,1.55,3.3,4.5,1.6,3.5,4.5,1.57,3.6,4.75,1.57,3.6,5
E2,09/09/00,Wigan,Colchester,3,1,H,2,1,H,5782,Mike Pike,20,11,9,5,0,1,3,7,12,9,5,4,1,2,0,0,10,20,1.5,3.2,6.2,1.45,3.5,5,1.55,3.5,5,1.53,3.5,5.5,1.53,3.5,5.5
E2,09/09/00,Wrexham,Oldham,3,1,H,1,0,H,3527,Phil Dowd,18,6,8,1,0,0,6,6,14,14,7,5,3,3,0,2,30,80,1.9,3,3.3,1.85,3,3.3,2.2,3.25,2.87,1.91,3.4,3.3,2,3.2,3.2
E2,12/09/00,Bournemouth,Swindon,3,0,H,2,0,H,3673,Graham Poll,9,7,4,0,0,0,5,3,14,12,1,3,0,2,0,0,0,20,2.35,3.25,2.5,2.5,2.9,2.3,2.5,3.2,2.5,2.38,3.2,2.63,2.5,3.2,2.5
E2,12/09/00,Bury,Colchester,0,0,D,0,0,D,2577,Alan Kaye,11,7,2,3,0,0,7,1,8,4,5,2,2,1,0,0,20,10,1.75,3.3,3.8,1.7,3.2,3.6,1.7,3.4,4,1.73,3.25,4.33,1.72,3.25,4.33
E2,12/09/00,Cambridge,Port Vale,4,0,H,1,0,H,3660,Uriah Rennie,11,5,8,1,0,0,3,1,10,15,3,2,1,3,0,1,10,55,2.1,3.15,3,2,3,2.9,1.9,3.4,3.4,2.1,3.25,3,2.1,3.25,3
E2,12/09/00,Luton,Walsall,0,0,D,0,0,D,4362,David Ellaray,8,12,1,6,0,2,4,4,10,9,2,2,0,0,0,0,0,0,2.65,3,2.35,2.5,2.9,2.3,2.85,3.4,2.1,2.8,3.25,2.2,2.62,3.2,2.37
E2,12/09/00,Millwall,Northampton,0,1,A,0,0,D,7064,Steve Tomlin,18,9,7,3,0,0,10,3,15,16,2,3,1,1,0,0,10,10,1.6,3.3,4.5,1.55,3.3,4.5,1.6,3.6,4.5,1.57,3.6,5,1.53,3.75,5
E2,12/09/00,Notts County,Swansea,0,1,A,0,1,A,3395,Scott Mathieson,13,6,1,1,0,0,11,5,7,8,2,2,1,1,0,0,10,10,1.85,3.1,3.3,1.8,3.1,3.3,1.8,3.4,3.75,1.75,3.4,4,1.8,3.4,3.75
E2,12/09/00,Reading,Oldham,5,0,H,3,0,H,7768,David Crick,21,13,13,6,0,0,8,1,17,10,4,4,0,0,0,0,0,0,1.6,3.4,5,1.55,3.3,4.5,1.45,3.75,6.5,1.5,3.5,6,1.57,3.4,5.5
E2,12/09/00,Wigan,Peterboro,1,0,H,0,0,D,4798,Steve Lodge,14,8,6,0,0,0,6,4,8,7,6,2,1,1,0,0,10,10,1.55,3.2,5.5,1.5,3.4,4.7,1.45,3.75,6.5,1.5,3.5,6,1.53,3.75,5
E2,12/09/00,Wrexham,Rotherham,1,3,A,0,1,A,2126,Phil Richards,7,8,3,5,0,0,7,4,5,13,6,2,1,5,0,0,10,50,1.85,3.25,3.6,1.75,3.1,3.5,1.8,3.4,3.75,1.91,3.25,3.5,1.8,3.4,3.75
E2,12/09/00,Wycombe,Bristol Rvs,0,1,A,0,1,A,4718,Chris Foy,10,5,5,4,0,0,5,4,12,9,7,3,5,2,1,0,75,20,,,,2.1,3,2.8,2.1,3.25,3,2.1,3.25,3,2.1,3.25,3
E2,13/09/00,Stoke,Oxford,4,0,H,3,0,H,9600,Clive Wilkes,29,9,16,4,1,0,6,4,4,9,6,7,0,3,0,0,0,30,1.35,3.7,6.3,1.4,3.6,5.5,1.4,4,6.5,1.44,3.6,7,1.44,3.75,6.5
E2,16/09/00,Brentford,Millwall,1,1,D,0,0,D,5459,David Crick,9,10,4,5,0,0,6,5,21,21,5,4,1,2,0,0,10,20,2.8,3.3,2.1,2.6,3,2.2,2.85,3.25,2.2,2.8,3.25,2.2,2.75,3.4,2.2
E2,16/09/00,Bristol Rvs,Wigan,0,0,D,0,0,D,8109,Andrew Butler,11,9,4,3,0,0,9,4,16,11,0,5,0,1,0,0,0,10,2.3,3.15,2.6,2.2,3,2.6,2.5,3.2,2.5,2.5,3.2,2.5,2.37,3.2,2.62
E2,16/09/00,Colchester,Wrexham,1,1,D,0,1,A,3724,Phil Joslin,18,14,11,9,0,0,9,4,17,9,1,0,1,0,0,1,10,25,2,3.2,3.25,1.9,3,3.1,2.1,3.25,3,1.91,3.25,3.5,2,3.25,3.25
E2,16/09/00,Northampton,Notts County,1,0,H,0,0,D,5703,Paul Danson,12,9,6,3,0,1,3,3,20,19,3,0,0,2,0,1,0,45,2.1,3.25,2.75,2.1,3,2.8,2.25,3.4,2.6,2.2,3.25,2.8,2.2,3.25,2.8
E2,16/09/00,Oldham,Bristol City,0,0,D,0,0,D,4095,David Laws,18,11,8,4,0,2,9,11,17,14,1,3,0,0,0,0,0,0,2.25,3.2,2.6,2.2,2.9,2.7,2.25,3.25,2.75,2.3,3.2,2.7,2.37,3.2,2.62
E2,16/09/00,Oxford,Bury,1,0,H,0,0,D,3676,Keith Hill,10,9,5,4,0,0,7,6,14,19,4,12,1,2,0,0,10,20,2.6,3.3,2.15,2.8,3.1,2,2.75,3.25,2.25,2.8,3.3,2.2,2.62,3.4,2.25
E2,16/09/00,Peterboro,Reading,1,0,H,0,0,D,5767,Clive Wilkes,10,7,5,4,0,0,5,10,14,11,5,8,1,2,0,1,10,45,2.8,3.3,2.15,2.5,2.9,2.3,2.6,3.2,2.35,2.8,3.25,2.2,2.75,3.25,2.25
E2,16/09/00,Rotherham,Wycombe,1,0,H,0,0,D,12763,Graham Frankland ,6,4,3,1,0,1,5,0,6,8,2,2,0,0,0,0,0,0,2.2,3.4,2.7,2.2,2.9,2.7,2.75,3.25,2.25,2.25,3.25,2.75,2.25,3.25,2.75
E2,16/09/00,Swansea,Luton,4,0,H,2,0,H,6011,David Pugh,15,8,8,4,1,0,4,4,12,9,6,2,0,3,0,1,0,55,1.9,3.3,3.4,1.8,3.1,3.3,1.9,3.25,3.5,1.91,3.25,3.5,1.83,3.4,3.6
E2,16/09/00,Walsall,Bournemouth,1,1,D,1,0,H,5054,Phil Richards,7,10,4,4,0,1,6,8,10,8,6,2,0,1,0,0,0,10,1.4,3.8,6,1.4,3.6,5.5,1.45,3.6,6.5,1.44,3.75,6.5,1.4,4,6.5
E2,17/09/00,Port Vale,Stoke,1,1,D,1,1,D,8948,Bill Burns,11,18,6,8,0,2,4,6,12,17,5,3,2,3,0,0,20,30,2.8,3.15,2.25,2.35,3,2.35,2.75,3.25,2.2,2.75,3.25,2.25,2.75,3.2,2.3
E2,23/09/00,Bournemouth,Oldham,1,1,D,0,1,A,3976,David Ellaray,13,3,4,1,0,0,6,6,9,10,3,4,0,0,0,0,0,0,1.8,3.2,4,1.85,3,3.3,1.8,3.5,3.6,1.8,3.4,3.75,1.83,3.4,3.6
E2,23/09/00,Bristol City,Colchester,1,1,D,1,1,D,7411,Mark Warren,11,5,6,2,0,0,7,5,10,7,1,5,0,1,0,0,0,10,2,3.2,3,1.9,3,3.1,2,3.25,3.25,1.91,3.4,3.4,1.83,3.3,3.75
E2,23/09/00,Bury,Port Vale,2,0,H,1,0,H,3176,Mark Cowburn,11,9,6,1,0,0,10,6,17,8,1,5,0,1,0,0,0,10,1.8,3.25,3.7,1.8,3,3.5,1.8,3.4,3.75,1.8,3.25,4,1.8,3.4,3.75
E2,23/09/00,Cambridge,Bristol Rvs,0,3,A,0,2,A,4624,Andy Hall,8,7,4,4,0,1,6,3,14,13,2,1,2,3,0,0,20,30,2.2,3.25,2.75,2.1,2.9,2.9,2.25,3.25,2.75,2.25,3.2,2.8,2.25,3.25,2.75
E2,23/09/00,Luton,Swindon,2,3,A,2,2,D,4933,Paul Rejer,13,14,6,5,0,0,7,1,15,14,4,4,0,0,0,0,0,0,2.05,3.1,3,2.2,2.9,2.7,2.1,3.25,3,2.1,3.25,3,2.1,3.25,3
E2,23/09/00,Millwall,Oxford,5,0,H,3,0,H,8565,Mick Fletcher,24,7,14,3,1,0,8,4,18,9,10,2,3,2,0,0,30,20,1.45,3.7,6.5,1.45,3.5,5,1.5,3.6,6,1.44,3.75,6.5,1.44,3.75,6.5
E2,23/09/00,Notts County,Brentford,2,2,D,1,0,H,4164,Chris Foy,13,11,6,7,0,0,3,6,15,22,4,0,2,3,0,0,20,30,1.7,3.4,4,1.7,3.1,3.8,1.8,3.4,3.75,1.7,3.4,4.33,1.66,3.4,4.5
E2,23/09/00,Reading,Swansea,5,1,H,1,0,H,11003,Ray Olivier,21,12,10,7,1,1,6,8,10,7,1,4,4,3,0,0,40,30,1.66,3.35,4.3,1.6,3.2,4.2,1.65,3.5,4.3,1.67,3.4,4.5,1.66,3.5,4.33
E2,23/09/00,Stoke,Rotherham,1,1,D,0,1,A,13472,Richard Beeby,13,6,6,1,0,1,7,1,12,14,0,5,2,4,0,0,20,40,1.55,3.4,5.3,1.5,3.4,4.7,1.55,3.5,5,1.53,3.5,5.5,1.53,3.5,5.5
E2,23/09/00,Wigan,Northampton,2,1,H,2,1,H,6294,Paul Robinson,10,10,6,4,1,0,3,4,11,14,2,4,0,2,0,0,0,20,1.61,3.7,4.1,1.6,3.2,4.2,1.55,3.5,5,1.57,3.6,5,1.57,3.6,5
E2,23/09/00,Wrexham,Walsall,0,1,A,0,1,A,3766,Mike Pike,7,7,3,3,0,0,1,9,8,17,5,2,1,1,0,0,10,10,3,3.3,2.1,2.5,2.9,2.3,3,3.25,2.1,2.8,3.2,2.25,2.75,3.25,2.25
E2,23/09/00,Wycombe,Peterboro,2,0,H,1,0,H,4980,John Brandwood,11,6,5,2,1,1,5,5,10,10,6,1,1,0,0,0,10,0,1.9,3.3,3.45,1.9,3,3.1,1.9,3.25,3.5,1.91,3.25,3.5,1.83,3.4,3.6
E2,27/09/00,Bournemouth,Wrexham,1,2,A,1,0,H,3004,Lee Cable,13,8,7,3,1,0,8,4,17,12,5,7,2,0,0,0,20,0,,,,2.1,2.9,2.9,2,3.25,3.25,1.91,3.25,3.5,2,3.25,3.25
E2,30/09/00,Brentford,Bournemouth,3,2,H,2,1,H,4210,Frazer Stretton,14,7,10,4,0,0,5,3,12,15,6,3,1,1,0,0,10,10,2.05,3.2,3.05,2.1,2.9,2.9,2.1,3.25,3,2.1,3.25,3,2,3.25,3.25
E2,30/09/00,Bristol Rvs,Luton,3,3,D,2,1,H,7901,George Cain,9,18,5,9,0,2,7,6,4,12,7,5,0,1,0,0,0,10,1.55,3.3,5.5,1.5,3.4,4.7,1.55,3.5,5,1.53,3.5,5.5,1.53,3.4,6
E2,30/09/00,Colchester,Stoke,0,1,A,0,1,A,3758,Lee Cable,7,10,3,2,0,0,4,2,12,8,2,5,2,1,0,0,20,10,2.65,3.2,2.2,2.5,2.9,2.3,2.75,3.25,2.25,2.75,3.25,2.25,2.62,3.2,2.37
E2,30/09/00,Northampton,Wrexham,2,2,D,1,2,A,5595,Uriah Rennie,14,13,4,5,1,1,15,3,11,13,5,1,2,4,0,0,20,40,1.7,3.2,4.3,1.7,3.1,3.8,1.65,3.5,4.3,1.67,3.4,4.5,1.72,3.25,4.33
E2,30/09/00,Oldham,Cambridge,1,3,A,0,1,A,3888,Alan Kaye,17,13,6,7,0,0,5,3,9,5,3,6,1,0,0,0,10,0,2.45,3.2,2.45,2.3,2.9,2.5,2.35,3.2,2.6,2.5,3.2,2.5,2.37,3.2,2.62
