Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,B365H,B365D,B365A,GBH,GBD,GBA,IWH,IWD,IWA,SBH,SBD,SBA,WHH,WHD,WHA,GB>2.5,GB<2.5
F2,17/08/02,Reims,Le Mans,1,2,A,0,0,D,2.3,2.875,2.875,2.4,2.8,2.75,2.4,2.7,2.6,,,,,,,2.05,1.6
F2,17/08/02,Toulouse,Metz,3,0,H,1,0,H,2.4,2.9,2.75,2.45,2.8,2.7,2.4,2.7,2.6,2.4,2.875,2.75,,,,2.05,1.6
F2,24/08/02,Beauvais,Gueugnon,1,0,H,1,0,H,1.833,2.875,4.333,1.86,2.85,4.3,1.75,2.8,4,1.75,3,4.5,,,,2.1,1.6
F2,24/08/02,Caen,Laval,0,0,D,0,0,D,1.8,2.875,4.5,1.9,2.85,4.1,1.8,2.8,3.7,1.85,3,4,,,,1.9,1.7
F2,24/08/02,Creteil,Grenoble,0,0,D,0,0,D,2,2.875,3.6,2.05,2.75,3.65,2,2.7,3.3,2.1,2.875,3.3,,,,2.1,1.6
F2,24/08/02,Le Mans,Toulouse,2,1,H,2,1,H,1.909,2.875,4,1.95,2.85,3.85,2,2.75,3.2,1.8,3,4.2,,,,2,1.65
F2,24/08/02,Metz,Lorient,2,1,H,1,1,D,2.1,2.75,3.5,2.05,2.8,3.6,2,2.7,3.3,2,2.875,3.6,,,,2.1,1.6
F2,24/08/02,Niort,Istres,1,3,A,1,2,A,1.727,2.875,5,1.76,3,4.65,1.7,2.75,4.2,1.7,3,5,,,,1.9,1.7
F2,24/08/02,Valence,Chateauroux,4,0,H,1,0,H,2.25,2.875,3,2.35,2.75,3,2.3,2.7,2.7,2.25,2.875,3,,,,1.9,1.7
F2,24/08/02,Wasquehal,Clermont,2,0,H,1,0,H,1.909,2.875,4,2,2.85,3.7,1.9,2.7,3.6,1.909,2.875,4,,,,2.1,1.6
F2,25/08/02,Nancy,Amiens,1,0,H,0,0,D,1.909,2.875,4,1.95,2.85,3.85,1.9,2.7,3.6,1.833,2.9,4.2,,,,2.1,1.6
F2,25/08/02,St Etienne,Reims,0,0,D,0,0,D,1.727,2.875,5,1.72,3,4.75,1.65,2.8,4.6,1.667,3.1,5,,,,1.9,1.7
F2,30/08/02,Clermont,Creteil,1,2,A,1,1,D,2,2.875,3.6,1.96,3,3.62,2,2.8,3.1,2,2.875,3.6,,,,2.1,1.5
F2,30/08/02,Grenoble,Beauvais,0,2,A,0,1,A,1.833,3,4,1.87,3.05,4,1.9,2.8,3.4,1.9,2.875,4,,,,2.35,1.45
F2,31/08/02,Amiens,Wasquehal,1,2,A,1,1,D,2,2.875,3.6,1.9,3,3.62,2,2.8,3.1,2,2.875,3.6,,,,2.1,1.55
F2,31/08/02,Chateauroux,Nancy,1,0,H,0,0,D,1.833,3,4,1.8,3.05,4,1.9,2.8,3.4,1.9,2.875,4,,,,2.1,1.55
F2,31/08/02,Gueugnon,St Etienne,0,2,A,0,1,A,2.4,2.875,2.75,2.35,2.85,2.8,2.4,2.6,2.7,2.5,2.875,2.625,,,,2.1,1.55
F2,31/08/02,Istres,Metz,1,1,D,1,0,H,2.75,2.875,2.4,2.72,2.85,2.4,2.65,2.65,2.4,2.8,2.875,2.375,,,,2,1.6
F2,31/08/02,Laval,Valence,1,2,A,0,1,A,1.727,3.1,4.5,1.68,3.15,4.5,1.7,2.9,4,1.75,3,4.5,,,,2.1,1.55
F2,31/08/02,Reims,Niort,1,1,D,0,0,D,2.2,2.875,3.1,2.2,2.8,3.1,2.2,2.7,2.9,2.2,2.875,3.1,,,,2,1.6
F2,31/08/02,Toulouse,Caen,2,0,H,1,0,H,2,2.875,3.6,2,2.8,3.6,2,2.7,3.3,2.1,2.875,3.3,,,,1.95,1.65
F2,01/09/02,Lorient,Le Mans,3,4,A,1,3,A,1.909,3,3.75,1.95,2.85,3.7,2,2.7,3.3,2.1,2.875,3.4,,,,2,1.6
F2,04/09/02,Beauvais,Istres,2,0,H,1,0,H,,,,1.75,3.1,4.44,1.7,2.8,4.2,1.85,3,4,,,,,
F2,04/09/02,Caen,Clermont,1,1,D,1,1,D,,,,1.6,3.25,5.5,1.6,2.8,5,1.667,3.1,5,,,,,
F2,04/09/02,Chateauroux,Gueugnon,2,1,H,1,0,H,,,,1.65,3.25,4.95,1.55,2.9,5.2,1.615,3.25,5,,,,,
F2,04/09/02,Creteil,Amiens,1,1,D,0,0,D,,,,1.91,2.9,3.75,1.9,2.8,3.4,1.85,3,4,,,,,
F2,04/09/02,Nancy,Laval,2,1,H,0,0,D,,,,2.27,2.9,2.9,2.2,2.7,2.9,2.3,2.9,2.9,,,,,
F2,04/09/02,Niort,Toulouse,2,0,H,0,0,D,,,,2.41,2.8,2.85,2.4,2.7,2.6,2.4,2.9,2.75,,,,,
F2,04/09/02,St Etienne,Lorient,1,1,D,1,0,H,,,,2.25,2.9,2.9,2.2,2.8,2.8,2.2,3,3,,,,,
F2,04/09/02,Valence,Grenoble,1,0,H,0,0,D,,,,1.95,2.95,3.65,2.1,2.7,3.1,1.909,3,3.75,,,,,
F2,04/09/02,Wasquehal,Reims,1,1,D,0,1,A,,,,1.85,3,4.2,1.7,2.8,4.2,1.7,3.2,4.5,,,,,
F2,05/09/02,Le Mans,Metz,1,0,H,1,0,H,,,,1.97,2.95,3.5,1.9,2.8,3.4,2,3,3.4,,,,,
F2,10/09/02,Istres,Le Mans,1,0,H,1,0,H,3,2.875,2.25,3.02,2.95,2.32,2.9,2.7,2.2,3,3,2.2,,,,1.9,1.7
F2,11/09/02,Amiens,Valence,3,0,H,0,0,D,2.25,2.875,3,2.25,2.85,3.12,2.2,2.8,2.8,2.3,2.9,2.9,,,,2.05,1.6
F2,11/09/02,Clermont,Nancy,3,1,H,1,0,H,2.2,2.8,3.2,2.2,2.87,3.2,2.1,2.7,3.1,2.2,2.875,3.1,,,,2.2,1.55
F2,11/09/02,Grenoble,Caen,2,2,D,1,1,D,2.2,2.8,3.2,2.25,2.85,3.12,2.2,2.7,2.9,2.25,2.875,3,,,,2.05,1.62
F2,11/09/02,Gueugnon,Creteil,2,2,D,2,1,H,2.4,2.9,2.75,2.5,2.85,2.75,2.4,2.7,2.6,2.4,2.875,2.75,,,,1.95,1.65
F2,11/09/02,Laval,Chateauroux,1,0,H,1,0,H,1.909,3,3.75,2,2.87,3.75,2,2.7,3.3,2,2.875,3.6,,,,1.95,1.65
F2,11/09/02,Metz,Wasquehal,2,0,H,2,0,H,1.8,2.9,4.5,1.78,3.1,4.5,1.8,2.8,3.7,1.8,3,4.2,,,,2.05,1.6
F2,11/09/02,Reims,Beauvais,0,0,D,0,0,D,2.375,2.8,2.875,2.4,2.75,3,2.4,2.6,2.7,2.375,2.875,2.8,,,,2.25,1.5
F2,11/09/02,Toulouse,St Etienne,1,0,H,0,0,D,1.909,2.875,4,1.91,2.95,4,1.9,2.8,3.4,1.85,3,4,,,,2.05,1.62
F2,12/09/02,Lorient,Niort,1,0,H,1,0,H,1.7,3,5,1.81,3.15,4.65,1.75,2.9,3.8,1.75,3,4.5,,,,1.8,1.8
F2,14/09/02,Beauvais,Toulouse,0,0,D,0,0,D,2.2,2.8,3.2,2.1,2.95,3.2,2.2,2.7,2.9,2.1,2.9,3.25,,,,2.05,1.6
F2,14/09/02,Chateauroux,Clermont,1,0,H,0,0,D,1.667,3.1,5,1.64,3.2,5,1.6,2.9,4.8,1.667,3.2,4.6,,,,1.95,1.65
F2,14/09/02,Laval,Reims,1,0,H,0,0,D,1.667,2.9,5.5,1.72,3,4.65,1.65,2.9,4.4,1.667,3.1,5,,,,2.05,1.6
F2,14/09/02,Nancy,Grenoble,1,1,D,1,0,H,1.833,2.875,4.333,1.92,2.92,3.85,1.85,2.8,3.5,1.9,2.875,4,,,,2.05,1.6
F2,14/09/02,St Etienne,Le Mans,0,0,D,0,0,D,2.4,2.8,2.875,2.45,2.92,2.65,2.4,2.7,2.6,2.4,2.8,2.8,,,,1.9,1.7
F2,14/09/02,Valence,Gueugnon,0,1,A,0,0,D,1.615,3.25,5,1.61,3.3,5.25,1.6,2.9,4.8,1.571,3.25,5.5,,,,1.9,1.7
F2,14/09/02,Wasquehal,Istres,0,0,D,0,0,D,1.8,2.875,4.5,1.77,3,4.5,1.7,2.8,4.2,1.75,3,4.5,,,,2.05,1.6
F2,15/09/02,Caen,Amiens,2,0,H,2,0,H,1.727,3.1,4.5,1.7,3.1,4.75,1.65,2.9,4.4,1.667,3.1,5,,,,2.15,1.55
F2,15/09/02,Creteil,Lorient,3,1,H,0,1,A,2.3,2.8,3,2.35,2.95,2.75,2.3,2.7,2.7,2.3,2.8,3,,,,1.95,1.65
F2,15/09/02,Niort,Metz,2,0,H,2,0,H,2.375,2.8,2.875,2.5,2.85,2.65,2.4,2.7,2.6,2.4,2.8,2.8,,,,2.05,1.6
F2,20/09/02,Metz,St Etienne,1,1,D,1,0,H,1.8,3,4,1.8,3.2,4,1.8,2.8,3.7,1.8,3.1,4,,,,2.15,1.57
F2,20/09/02,Toulouse,Wasquehal,1,0,H,1,0,H,1.727,3,4.333,1.7,3.2,4.25,1.7,2.9,4,1.7,3.2,4.333,,,,2.2,1.62
F2,21/09/02,Amiens,Beauvais,2,0,H,1,0,H,2.25,2.8,2.875,2.35,2.8,2.85,2.3,2.7,2.7,2.3,2.875,2.875,,,,2.15,1.55
F2,21/09/02,Clermont,Laval,3,0,H,0,0,D,2.2,2.8,3,2.2,2.8,3.1,2.2,2.7,2.9,2.25,2.875,3,,,,2.15,1.55
F2,21/09/02,Grenoble,Chateauroux,0,0,D,0,0,D,2.2,2.8,3,2.2,2.8,3.1,2.2,2.7,2.9,2.2,2.875,3.1,,,,2.15,1.55
F2,21/09/02,Gueugnon,Caen,1,1,D,0,1,A,2.5,2.875,2.5,2.5,3,2.6,2.5,2.7,2.5,2.5,2.8,2.7,,,,1.95,1.65
F2,21/09/02,Istres,Valence,2,2,D,1,1,D,2,2.875,3.4,2.05,2.75,3.5,2,2.7,3.3,2,2.875,3.6,,,,1.95,1.65
F2,21/09/02,Le Mans,Niort,1,0,H,0,0,D,1.667,3.1,4.5,1.7,3.1,4.7,1.7,2.9,4,1.7,3.1,4.6,,,,2.15,1.55
F2,21/09/02,Reims,Creteil,0,0,D,0,0,D,2.375,2.8,2.75,2.4,2.75,2.8,2.3,2.7,2.7,2.4,2.8,2.875,,,,1.95,1.65
F2,22/09/02,Lorient,Nancy,1,0,H,0,0,D,1.727,3,4.333,1.7,3.1,4.45,1.7,2.9,4,1.727,3.1,4.5,,,,,
F2,28/09/02,Beauvais,Lorient,0,1,A,0,1,A,2.2,2.8,3.2,2.2,2.82,3.25,2.2,2.7,2.9,2.2,2.75,3.2,,,,2.35,1.45
F2,28/09/02,Caen,Reims,1,1,D,0,1,A,1.57,3.25,5.5,1.6,3.2,5.65,1.6,2.9,4.8,1.6,3,5.5,,,,2.2,1.5
F2,28/09/02,Chateauroux,Amiens,1,1,D,1,0,H,1.73,2.88,5,1.65,3.15,5.25,1.6,2.9,4.8,1.67,3,5,,,,2.2,1.5
F2,28/09/02,Creteil,Istres,5,0,H,4,0,H,1.8,3,4.2,1.85,3.05,4.3,1.8,2.8,3.7,1.8,2.8,4.5,,,,2.1,1.55
F2,28/09/02,Laval,Grenoble,1,1,D,1,0,H,1.8,3,4.2,1.8,2.95,4.5,1.75,2.8,4,1.75,2.88,4.6,,,,2.35,1.45
F2,28/09/02,Nancy,Gueugnon,1,1,D,0,0,D,1.8,3,4.333,1.81,3.05,4.3,1.75,2.8,4,1.8,2.88,4.33,,,,2.2,1.5
F2,28/09/02,Niort,St Etienne,3,0,H,1,0,H,1.909,2.875,4,2.01,2.9,3.8,1.9,2.8,3.4,1.909,2.8,4,,,,2.2,1.5
F2,28/09/02,Valence,Toulouse,0,1,A,0,0,D,2.4,2.9,2.75,2.47,2.87,2.85,2.4,2.65,2.65,2.4,2.88,2.7,,,,2.1,1.55
F2,28/09/02,Wasquehal,Le Mans,2,1,H,1,0,H,2.6,2.8,2.6,2.65,2.82,2.6,2.7,2.6,2.4,2.6,2.75,2.6,,,,2.2,1.5
F2,29/09/02,Clermont,Metz,2,1,H,1,1,D,2.375,2.8,2.875,2.38,2.82,2.92,2.4,2.6,2.7,2.25,2.8,3,,,,2.1,1.55
F2,04/10/02,Amiens,Laval,1,0,H,0,0,D,2.1,2.8,3.4,2.25,2.85,3.5,2,2.8,3.1,1.909,2.875,3.75,,,,2.05,1.6
F2,04/10/02,Le Mans,Nancy,3,0,H,0,0,D,1.444,3.5,7,1.49,3.5,6.25,1.45,3.3,5.5,1.444,3.5,6.5,,,,1.9,1.7
F2,05/10/02,Grenoble,Clermont,6,1,H,4,1,H,2,2.875,3.6,2,2.8,3.6,2,2.8,3.1,2,2.875,3.5,,,,2.15,1.55
F2,05/10/02,Gueugnon,Niort,1,0,H,1,0,H,2.5,2.625,2.875,2.5,2.75,2.7,2.4,2.7,2.6,2.5,2.75,2.7,,,,2.15,1.55
F2,05/10/02,Istres,Chateauroux,0,2,A,0,2,A,2.25,2.75,3.2,2.25,2.85,2.95,2.3,2.7,2.7,2.25,2.8,3,,,,2.05,1.6
F2,05/10/02,Metz,Beauvais,1,0,H,1,0,H,1.909,3,3.75,1.85,2.9,4,1.85,2.9,3.4,1.85,2.9,4,,,,2.15,1.55
F2,05/10/02,Reims,Valence,2,0,H,0,0,D,2.375,2.7,3,2.25,2.8,3,2.3,2.7,2.7,2.3,2.75,3,,,,2.05,1.6
F2,05/10/02,St Etienne,Wasquehal,2,0,H,1,0,H,1.833,2.875,4.333,1.83,2.9,4.25,1.85,2.9,3.4,1.8,2.9,4.2,,,,2.05,1.6
F2,05/10/02,Toulouse,Creteil,0,0,D,0,0,D,1.8,3,4.2,1.75,2.95,4.45,1.75,3,3.7,1.75,3,4.333,,,,1.9,1.7
F2,06/10/02,Lorient,Caen,2,0,H,0,0,D,1.833,2.875,4.333,1.85,2.9,4,1.8,2.9,3.6,1.833,2.875,4.2,,,,1.95,1.65
F2,18/10/02,Valence,Metz,3,1,H,0,0,D,2.5,2.75,2.75,2.4,2.8,3,2.3,2.7,2.7,2.4,2.875,2.8,,,,,
F2,19/10/02,Beauvais,St Etienne,3,0,H,1,0,H,2.2,2.75,3.25,2.05,2.85,3.6,2,2.8,3.1,2.2,2.8,3.2,,,,2.22,1.55
F2,19/10/02,Caen,Istres,1,0,H,0,0,D,1.727,3.1,4.5,1.65,3.1,5.35,1.6,3,4.6,1.667,3.1,5,,,,2.05,1.6
F2,19/10/02,Chateauroux,Reims,3,1,H,1,1,D,1.667,3.1,5,1.65,3.1,5.35,1.6,3,4.6,1.667,3.1,5,,,,2.22,1.55
F2,19/10/02,Clermont,Lorient,2,1,H,1,1,D,2.5,2.75,2.75,2.5,2.83,2.75,2.4,2.65,2.65,2.5,2.75,2.75,,,,2.05,1.6
F2,19/10/02,Creteil,Le Mans,2,2,D,1,1,D,2.375,2.8,2.875,2.4,2.8,2.92,2.3,2.7,2.7,2.4,2.75,2.875,,,,2.1,1.55
F2,19/10/02,Grenoble,Amiens,0,0,D,0,0,D,2,2.75,3.8,1.9,2.95,4,1.85,2.8,3.5,1.909,2.875,4,,,,2.25,1.5
F2,19/10/02,Laval,Gueugnon,2,0,H,1,0,H,1.833,2.875,4.333,1.85,2.95,4.25,1.8,2.8,3.7,1.85,2.875,4.2,,,,2.05,1.6
F2,19/10/02,Nancy,Toulouse,3,2,H,3,1,H,2.75,2.875,2.4,2.85,2.8,2.45,2.65,2.65,2.4,2.875,2.8,2.4,,,,2.1,1.55
F2,19/10/02,Wasquehal,Niort,1,1,D,0,0,D,2.1,2.75,3.5,2.05,2.82,3.65,2,2.8,3.1,2.05,2.8,3.6,,,,2.1,1.55
F2,26/10/02,Amiens,Clermont,1,0,H,1,0,H,1.833,2.875,4.333,1.8,3,4.05,1.8,2.8,3.7,1.8,3,4,,,,2.15,1.55
F2,26/10/02,Gueugnon,Grenoble,1,0,H,0,0,D,2.2,2.8,3.2,2.2,2.8,3.1,2.1,2.7,3.1,2.1,2.75,3.4,,,,2.25,1.5
F2,26/10/02,Istres,Laval,3,1,H,2,1,H,2.2,2.8,3.2,2.25,2.8,3,2.2,2.7,2.9,2.25,2.8,3,,,,2.15,1.55
F2,26/10/02,Le Mans,Valence,2,0,H,1,0,H,1.5,3.4,6,1.45,3.4,6.5,1.45,3.2,5.7,1.5,3.3,6,,,,1.8,1.8
F2,26/10/02,Lorient,Wasquehal,0,0,D,0,0,D,1.615,3.3,5,1.66,3.1,4.8,1.65,2.9,4.4,1.65,3.2,4.75,,,,2.15,1.55
F2,26/10/02,Metz,Creteil,1,0,H,0,0,D,1.909,2.875,4,2,2.9,3.45,2,2.8,3.1,2.05,2.8,3.4,,,,2.15,1.55
F2,26/10/02,Niort,Beauvais,0,1,A,0,1,A,1.833,2.875,4.333,1.75,2.9,4.55,1.75,2.9,3.8,1.75,3,4.333,,,,2.15,1.55
F2,26/10/02,Reims,Nancy,1,0,H,0,0,D,2,2.75,3.8,2,2.8,3.8,1.9,2.8,3.4,1.95,2.8,3.75,,,,2.15,1.55
F2,26/10/02,St Etienne,Caen,2,1,H,1,0,H,2,2.75,3.8,2,2.9,3.45,2,2.7,3.3,2,2.8,3.6,,,,2.15,1.55
F2,27/10/02,Toulouse,Chateauroux,1,0,H,0,0,D,1.833,2.875,4.333,1.81,3,4.05,1.8,2.8,3.7,1.8,2.9,4.2,,,,2.15,1.55
F2,01/11/02,Caen,Le Mans,1,1,D,0,0,D,2.375,2.875,2.8,2.35,2.88,2.92,2.3,2.7,2.7,2.4,2.875,2.75,,,,,
F2,02/11/02,Amiens,Reims,0,1,A,0,1,A,1.8,3,4.2,1.8,3,4.4,1.75,2.9,3.8,1.75,3,4.5,,,,,
F2,02/11/02,Beauvais,Wasquehal,0,0,D,0,0,D,1.833,3,4,1.85,3.1,4,1.8,2.9,3.6,1.833,3,4,,,,,
F2,02/11/02,Chateauroux,Lorient,3,1,H,1,0,H,2,2.875,3.6,2.05,3,3.4,2,2.8,3.1,1.909,3,3.6,,,,,
F2,02/11/02,Clermont,Gueugnon,0,0,D,0,0,D,1.833,3,4,1.8,3.1,4.2,1.8,2.9,3.6,1.8,3.1,4,,,,,
F2,02/11/02,Creteil,Niort,0,0,D,0,0,D,1.833,3,4,1.95,3,3.75,1.85,2.9,3.4,1.9,3,3.6,,,,,
F2,02/11/02,Grenoble,Istres,5,0,H,2,0,H,1.8,3,4.2,1.75,3.1,4.5,1.8,2.9,3.6,1.75,3,4.333,,,,,
F2,02/11/02,Laval,Toulouse,1,1,D,0,1,A,2.375,2.875,2.8,2.2,3,3.05,2.3,2.8,2.6,2.3,2.875,2.875,,,,,
F2,02/11/02,Valence,St Etienne,0,0,D,0,0,D,2.1,2.75,3.5,1.95,3,3.75,2,2.8,3.1,2,2.9,3.5,,,,,
F2,03/11/02,Nancy,Metz,1,2,A,1,1,D,2.2,2.8,3.2,2.05,3,3.4,2.2,2.7,2.9,2.25,2.8,3,,,,,
F2,08/11/02,Wasquehal,Caen,2,2,D,1,2,A,2.1,2.75,3.5,2.1,2.77,3.51,2.1,2.7,3.1,2.1,2.75,3.4,,,,2.14,1.55
F2,09/11/02,Gueugnon,Amiens,1,1,D,0,0,D,2.1,2.75,3.5,2.05,2.8,3.45,2,2.8,3.1,2.05,2.8,3.5,,,,2.1,1.55
F2,09/11/02,Istres,Nancy,2,0,H,1,0,H,1.9,2.87,4,1.9,2.9,3.8,2,2.8,3.1,1.909,2.8,4,,,,2.1,1.55
F2,09/11/02,Le Mans,Beauvais,1,0,H,0,0,D,1.7,3,5,1.65,3.05,4.95,1.7,2.9,4,1.7,3,4.6,,,,2.1,1.55,,,,,
F2,09/11/02,Metz,Chateauroux,2,0,H,1,0,H,2,2.87,3.6,1.95,2.85,3.7,1.9,2.8,3.4,1.95,2.8,3.75,,,,2.1,1.55,,,,,
F2,09/11/02,Niort,Valence,2,2,D,1,1,D,1.8,3,4.2,1.8,3,4.05,1.8,2.9,3.6,1.8,2.9,4.333,,,,2.1,1.55,,,,,
F2,09/11/02,Reims,Grenoble,0,1,A,0,0,D,2.1,2.75,3.5,2.05,2.8,3.45,2,2.8,3.1,2,2.8,3.6,,,,2.1,1.55,,,,,
F2,09/11/02,St Etienne,Creteil,1,1,D,0,1,A,2,2.87,3.6,2,2.85,3.5,2,2.8,3.1,2,2.8,3.6,,,,2.1,1.55,,,,,
F2,09/11/02,Toulouse,Clermont,2,1,H,1,1,D,1.61,3.25,5,1.6,3.2,5.05,1.55,3,5,1.571,3.2,5.5,,,,2.1,1.55,,,,,
F2,10/11/02,Lorient,Laval,2,1,H,1,1,D,1.8,3,4.2,1.75,2.95,4.45,1.75,2.9,3.8,1.7,3.1,4.5,,,,2.1,1.55,,,,,
F2,15/11/02,Chateauroux,Le Mans,1,1,D,0,0,D,2.25,2.875,3,2.27,2.95,3,2.2,2.7,2.9,2.25,2.9,2.9,,,,,,,,,,
F2,16/11/02,Amiens,Istres,1,1,D,0,0,D,1.8,3,4.2,1.75,2.95,4.45,1.75,2.8,4,1.727,3.1,4.333,,,,,,,,,,
F2,16/11/02,Caen,Niort,0,1,A,0,0,D,1.833,2.875,4.333,1.8,2.8,4.45,1.8,2.8,3.7,1.833,2.8,4.333,,,,,,,,,,
F2,16/11/02,Clermont,Reims,3,2,H,1,2,A,1.909,2.875,4,1.88,2.8,4.05,1.9,2.8,3.4,1.85,2.875,4,,,,,,,,,,
F2,16/11/02,Creteil,Beauvais,1,0,H,1,0,H,2.1,2.75,3.5,2.08,2.65,3.6,2,2.7,3.3,2.1,2.7,3.5,,,,,,,,,,
F2,16/11/02,Grenoble,Toulouse,1,1,D,0,0,D,2.25,2.875,3,2.25,2.75,3.05,2.2,2.7,2.9,2.25,2.8,3,,,,,,,,,,
F2,16/11/02,Gueugnon,Lorient,1,0,H,0,0,D,2.375,2.8,2.875,2.35,2.7,2.95,2.35,2.7,2.65,2.4,2.8,2.8,,,,,,,,,,
F2,16/11/02,Laval,Metz,1,1,D,0,0,D,2.25,2.875,3,2.25,2.8,3,2.2,2.7,2.9,2.25,2.9,2.9,,,,,,,,,,
F2,17/11/02,Nancy,St Etienne,1,0,H,1,0,H,2.25,2.875,3,2.25,2.75,3.05,2.2,2.7,2.9,2.25,2.8,3,,,,,,,,,,
F2,29/11/02,Metz,Caen,4,0,H,2,0,H,1.727,2.875,5,1.77,2.96,5.42,1.7,2.8,4.2,1.7,2.875,5.2,,,,2.2,1.57,
F2,30/11/02,Istres,Clermont,1,1,D,0,1,A,1.909,2.875,4,1.87,2.85,4.35,1.9,2.8,3.4,1.909,2.875,4,,,,2.05,1.6,
F2,30/11/02,Le Mans,Laval,1,1,D,0,0,D,1.533,3.25,6,1.5,3.35,6.6,1.5,3.1,5.2,1.5,3.4,6,,,,2.1,1.55,
