round,home_team,home_score,away_score,away_team,notes
16,Frankfurt,3,0,Mainz,
16,Hamburg,2,1,Schalke,[Dec 21]
16,Köln,1,1,Leverkusen,
16,Bayern,3,0,Leipzig,
16,Ingolstadt,1,2,Freiburg,
16,Hertha,2,0,Darmstadt,
16,Hoffenheim,1,1,Bremen,
17,Freiburg,1,2,Bayern,[Jan 21]
17,Augsburg,0,2,Hoffenheim,
17,Schalke,1,0,Ingolstadt,
17,Darmstadt,0,0,Mönchengladbach,
17,Wolfsburg,1,0,Hamburg,
17,Bremen,1,2,Dortmund,
17,Leipzig,3,0,Frankfurt,[Jan 22]
17,Leverkusen,3,1,Hertha,
17,Mainz,0,0,Köln,
